Timestamp,FirstLanguage,NowLanguage,AdditionalLanguages,NextLanguage,PetProjectsLanguages,Choosing,e1,e2,e3,e4,e5,InUA,InPrev,Age,ExperienceInProgramming,ExperienceInLanguage
24.07.2011 16:05:09,C++,С#,C++,C#,C#,Заказчиком,,,,,,да,нет,"[20, 30)",5,1
24.07.2011 18:14:12,Fortran,C++,"C#, Java, C, JavaScript, Basic",C#,"C#, Basic, Basic",Заказчиком,,,,,,да,нет,"[40, 50)",10+,5
24.07.2011 19:58:33,PHP,Python,"C, Python, Objective-C, ActionScript, JavaScript",Python,"C++, Python, Objective-C",Исполнителем,,,,,,да,нет,"[20, 30)",2,1
24.07.2011 20:21:17,C++,C++,Python,C++,"C++, Python, Objective-C, ActionScript",Заказчиком,,,,,,да,нет,"[20, 30)",3,3
24.07.2011 20:48:31,C++,Python,C++,Python,"C++, Python",Исполнителем,,,,,,нет,нет,"[20, 30)",5,3
24.07.2011 21:13:12,Basic,PHP,"PHP, JavaScript",PHP,PHP,Моя организация разрабатывает только на этом языке,,,,,,да,нет,"[20, 30)",1,1
24.07.2011 21:23:07,Basic,C++,"C#, Python, Asm",Python,C++,Заказчиком,,,,,,да,нет,"[30, 40)",10+,8
24.07.2011 21:37:27,C++,PHP,"C#, C++, JavaScript",PHP,"PHP, JavaScript",Заказчиком,,,,,,да,нет,"[20, 30)",2,2
24.07.2011 21:40:37,Basic,PHP,"C#, PHP, C, C++, JavaScript",PHP,PHP,Моя организация разрабатывает только на этом языке,,,,,,да,нет,"[30, 40)",10+,10+
24.07.2011 22:02:55,C++,C++,PHP,PHP,"PHP, C++",Исполнителем,,,,,,да,нет,"[20, 30)",3,3
24.07.2011 22:49:42,Pascal/Delphi,Java,PL/SQL,Java,Java,Исполнителем,,,,,,да,нет,"[20, 30)",1,1
24.07.2011 22:55:13,C++,С#,C#,C#,C#,Моя организация разрабатывает только на этом языке,,,,,,да,нет,"[20, 30)",3,3
25.07.2011 1:53:56,C,Python,"PHP, ActionScript, JavaScript",Python,ActionScript,Исполнителем,,,,,,да,нет,"[20, 30)",2,1
25.07.2011 1:55:32,C++,C,C#,C#,C++,Совместным решением,,,,,,да,нет,"[30, 40)",10+,5
25.07.2011 9:30:42,C#,С#,C#,C#,C#,Совместным решением,,,,,,да,нет,"[20, 30)",4,3
25.07.2011 9:33:12,PHP,PHP,JavaScript,Java,"Java, PHP, C",Моя организация разрабатывает только на этом языке,,,,,,да,нет,"[20, 30)",1,1
25.07.2011 9:54:04,Pascal/Delphi,Java,JavaScript,Java,,Заказчиком,,,,,,да,нет,"[30, 40)",9,4
25.07.2011 9:57:03,C#,PHP,JavaScript,PHP,"PHP, JavaScript",Заказчиком,,,,,,да,нет,"[20, 30)",4,3
25.07.2011 9:57:29,Pascal/Delphi,С#,JavaScript,C#,,Исполнителем,,,,,,да,нет,"[20, 30)",5,4
25.07.2011 10:44:30,PHP,ActionScript,"Java, PHP, Python",Python,"PHP, Python, ActionScript",Не знаю,,,,,,да,нет,"[20, 30)",3,3
25.07.2011 11:10:31,Pascal/Delphi,Java,"PHP, Python, JavaScript, Asm",Java,"Java, PHP, Pascal/Delphi",Исполнителем,,,,,,да,нет,"[20, 30)",7,1
25.07.2011 11:18:46,Pascal/Delphi,C++,Basic,C++,JavaScript,Исполнителем,,,,,,да,да,"[20, 30)",5,5
25.07.2011 11:27:32,PHP,PHP,"C#, JavaScript",PHP,,Моя организация разрабатывает только на этом языке,,,,,,да,нет,"[30, 40)",7,7
25.07.2011 11:58:25,PHP,PHP,"Java, JavaScript",Java,,Совместным решением,,,,,,да,нет,"[20, 30)",3,3
25.07.2011 12:11:12,Pascal/Delphi,Java,C++,C++,,Заказчиком,,,,,,да,нет,"[20, 30)",1,1
25.07.2011 12:27:00,Pascal/Delphi,С#,"C, C++",C#,"C#, PHP, C, C++",Не знаю,,,,,,да,нет,"[20, 30)",1,1
25.07.2011 12:44:50,C,С#,"Python, JavaScript",Python,,Моя организация разрабатывает только на этом языке,,,,,,да,нет,"[20, 30)",1,1
25.07.2011 13:12:51,C,С#,"JavaScript, T_SQL",C#,C#,Исполнителем,,,,,,да,нет,"[40, 50)",10+,10+
25.07.2011 13:15:44,Basic,C++,"C, C++",C++,,Моя организация разрабатывает только на этом языке,,,,,,да,нет,"[30, 40)",7,7
25.07.2011 13:24:37,Pascal/Delphi,PHP,"C#, C++, Pascal/Delphi, JavaScript, Basic, Pascal/Delphi",C#,,Совместным решением,,,,,,да,нет,"[20, 30)",2,4
25.07.2011 13:27:29,DBase,Java,JavaScript,Java,,Моя организация разрабатывает только на этом языке,,,,,,да,нет,"[30, 40)",10+,6
25.07.2011 14:02:30,Basic,C++,"C#, C, Asm",C++,"C#, C, C++",Моя организация разрабатывает только на этом языке,,,,,,да,нет,"[20, 30)",8,7
25.07.2011 14:03:33,C#,С#,"C#, Java, JavaScript",C#,C#,Совместным решением,,,,,,да,да,"[20, 30)",3,2
25.07.2011 14:20:36,Pascal/Delphi,PHP,C#,C#,C#,Моя организация разрабатывает только на этом языке,,,,,,да,нет,"[20, 30)",2,2
25.07.2011 14:22:53,C++,PHP,"Java, C",Java,Java,Исполнителем,,,,,,да,нет,"[20, 30)",2,2
25.07.2011 15:38:51,C++,С#,JavaScript,C#,C#,Исполнителем,,,,,,да,нет,"[20, 30)",4,3
25.07.2011 15:51:54,Sinclair BASIC,Java,"Python, JavaScript",Groovy,"Java, Python, Groovy",Не знаю,,,,,,да,нет,"[20, 30)",1,1
25.07.2011 16:06:14,C,С#,C++,C#,"C#, C++, Python, Pascal/Delphi",Заказчиком,,,,,,да,да,"[20, 30)",6,5
25.07.2011 16:10:30,C++,1C,JavaScript,C++,"C++, Python",Моя организация разрабатывает только на этом языке,,,,,,да,нет,"[20, 30)",2,1
25.07.2011 16:23:33,C++,С#,"C#, JavaScript",C#,"C#, JavaScript",Исполнителем,,,,,,да,нет,"[20, 30)",5,5
25.07.2011 16:55:14,C++,Objective-C,C,Objective-C,,Совместным решением,,,,,,да,нет,"[20, 30)",1,1
25.07.2011 17:16:00,PHP,PHP,Java,Python,,Заказчиком,,,,,,да,нет,"[20, 30)",3,3
25.07.2011 17:37:45,Pascal/Delphi,PHP,JavaScript,Java,PHP,Моя организация разрабатывает только на этом языке,,,,,,да,нет,"[30, 40)",9,6
25.07.2011 17:55:32,Basic,Ruby,"JavaScript, UNIX Shell",Ruby,"PHP, Python, Ruby, JavaScript, Shell",Совместным решением,,,,,,да,нет,"[20, 30)",3,1
25.07.2011 19:02:34,Java,Java,Java,Java,Java,Исполнителем,,,,,,да,нет,"[20, 30)",1,1
25.07.2011 20:07:50,C,С#,"C#, JavaScript",C#,,Заказчиком,,,,,,да,нет,"[20, 30)",1,1
25.07.2011 20:12:48,Asm,Java,Lisp,Java,"Java, C++, Lisp",Моя организация разрабатывает только на этом языке,,,,,,да,нет,"[20, 30)",1,1
25.07.2011 20:22:01,Pascal/Delphi,Java,"Java, PHP, C, C++",Java,,Моя организация разрабатывает только на этом языке,,,,,,да,нет,"[20, 30)",2,1
25.07.2011 20:28:29,Pascal/Delphi,С#,"C, C++",C#,C#,Совместным решением,,,,,,нет,нет,"[20, 30)",3,1
25.07.2011 20:36:43,Python,Python,Python,Ruby,,Моя организация разрабатывает только на этом языке,,,,,,нет,нет,"[20, 30)",2,1
25.07.2011 21:07:17,PHP,Java,"Java, JavaScript",Java,,Моя организация разрабатывает только на этом языке,,,,,,нет,нет,"[30, 40)",9,6
25.07.2011 21:10:58,Basic,C,"Java, C++, Lisp, sh",Java,,Исполнителем,,,,,,да,нет,"[20, 30)",1,1
25.07.2011 21:32:43,Pascal/Delphi,Objective-C,"PHP, C++",C#,"C++, Objective-C",Совместным решением,,,,,,да,да,"[20, 30)",10+,7
25.07.2011 21:42:06,C,Python,C,Python,"C, Python, Scheme",Исполнителем,,,,,,да,нет,"[20, 30)",7,5
25.07.2011 22:05:03,Objective-C,Objective-C,"C, C++, Objective-C",Objective-C,"C, C++, Objective-C, JavaScript",Не знаю,,,,,,да,нет,"[20, 30)",3,3
25.07.2011 22:10:52,Pascal/Delphi,ActionScript,Objective-C,C#,ActionScript,Моя организация разрабатывает только на этом языке,,,,,,да,нет,"[20, 30)",4,2
25.07.2011 22:49:13,C++,ActionScript,Java,ActionScript,ActionScript,Заказчиком,,,,,,да,нет,"[20, 30)",3,3
25.07.2011 23:26:00,ActionScript,ActionScript,ActionScript,ActionScript,ActionScript,Совместным решением,,,,,,да,нет,"[20, 30)",3,3
25.07.2011 23:35:12,html/css,html/css,JavaScript,PHP,,Не знаю,,,,,,да,нет,"[20, 30)",1,1
26.07.2011 1:34:44,Pascal/Delphi,PHP,JavaScript,Python,"PHP, JavaScript",Совместным решением,,,,,,да,нет,"[20, 30)",3,3
26.07.2011 1:46:27,Basic,С#,JavaScript,C#,,Совместным решением,,,,,,да,да,"[20, 30)",7,5
26.07.2011 7:27:49,Pascal/Delphi,PHP,"C++, Python, JavaScript",Python,"PHP, C++",Совместным решением,,,,,,нет,нет,"[20, 30)",5,3
26.07.2011 10:08:08,Basic,PHP,"C#, PHP",PHP,"C#, PHP, JavaScript",Исполнителем,,,,,,да,нет,"[20, 30)",4,3
26.07.2011 10:23:04,PHP,PHP,PHP,PHP,PHP,Совместным решением,,,,,,да,нет,"[20, 30)",1,1
26.07.2011 10:49:01,Pascal/Delphi,С#,C#,C#,,Моя организация разрабатывает только на этом языке,,,,,,да,нет,"[20, 30)",1,1
26.07.2011 11:33:03,C,Scala,"C#, Java, Python, Scala, Lua",erlang,,Совместным решением,,,,,,нет,нет,"[20, 30)",4,1
26.07.2011 12:02:20,Pascal/Delphi,С#,Basic,C#,,Совместным решением,,,,,,да,нет,"[30, 40)",10+,6
26.07.2011 12:35:54,Basic,С#,"JavaScript, Transact SQL",C#,,Моя организация разрабатывает только на этом языке,,,,,,да,нет,"[30, 40)",10+,5
26.07.2011 12:56:19,C++,PHP,"C#, C++, JavaScript",Java,"PHP, C++",Моя организация разрабатывает только на этом языке,,,,,,да,нет,"[20, 30)",1,1
26.07.2011 13:02:53,C#,С#,C#,C#,C#,Не знаю,,,,,,да,нет,"[20, 30)",1,1
26.07.2011 13:28:12,Basic,Basic,"C#, JavaScript",Basic,"C#, JavaScript, Basic",Исполнителем,,,,,,да,нет,"[30, 40)",10+,8
26.07.2011 13:53:35,Pascal/Delphi,Java,JavaScript,Python,Python,Моя организация разрабатывает только на этом языке,,,,,,да,нет,"[20, 30)",8,8
26.07.2011 14:03:53,Java,Java,Groovy,Scala,"Java, Scala",Заказчиком,,,,,,да,нет,"[20, 30)",4,4
26.07.2011 14:26:55,Java,С#,JavaScript,Java,"C#, Java, Python, Ruby, JavaScript",Заказчиком,,,,,,да,нет,"[20, 30)",1,1
26.07.2011 14:30:01,Basic,Objective-C,"C, C++, Ruby",Objective-C,"C++, Objective-C",Заказчиком,,,,,,да,нет,"[20, 30)",4,3
26.07.2011 14:35:45,Pascal/Delphi,Pascal/Delphi,"C#, Pascal/Delphi",Pascal/Delphi,"C#, Pascal/Delphi",Исполнителем,,,,,,да,нет,"[30, 40)",10+,10+
26.07.2011 15:22:12,Java,PHP,C#,PHP,PHP,Совместным решением,,,,,,да,нет,"[30, 40)",8,5
26.07.2011 15:30:55,C++,ActionScript,ActionScript,ActionScript,ActionScript,Исполнителем,,,,,,да,нет,"[20, 30)",4,3
26.07.2011 15:34:25,C#,С#,"C, C++",C#,"C#, C++",Совместным решением,,,,,,да,нет,"[20, 30)",5,5
26.07.2011 15:43:17,C#,С#,C#,Lisp,C#,Исполнителем,,,,,,да,нет,"[20, 30)",1,4
26.07.2011 16:06:36,C++,C++,"Java, C, C++",C++,,Не знаю,,,,,,да,нет,"[20, 30)",3,3
26.07.2011 17:02:32,C#,С#,C#,C#,C#,Исполнителем,,,,,,да,нет,"[20, 30)",3,3
26.07.2011 17:25:45,Pascal/Delphi,PHP,JavaScript,PHP,PHP,Совместным решением,,,,,,да,да,"[20, 30)",10+,6
26.07.2011 17:44:03,1C,PHP,"C#, 1C",C#,PHP,Исполнителем,,,,,,да,нет,"[20, 30)",7,5
26.07.2011 18:00:48,Pascal/Delphi,С#,SQL,C#,,Моя организация разрабатывает только на этом языке,,,,,,да,нет,"[30, 40)",7,5
26.07.2011 20:09:58,Basic,PHP,"PHP, JavaScript",C++,PHP,Заказчиком,,,,,,да,нет,"[20, 30)",3,3
26.07.2011 21:07:05,Pascal/Delphi,Java,"Java, PHP, C++, Pascal/Delphi, JavaScript",Java,"Java, Pascal/Delphi",Исполнителем,,,,,,да,нет,"[20, 30)",5,3
26.07.2011 23:17:54,Basic,Basic,AutoIt,C#,,Моя организация разрабатывает только на этом языке,,,,,,да,нет,"[30, 40)",10+,1
26.07.2011 23:40:22,Pascal/Delphi,С#,"Java, Perl",Java,"C#, Java, PHP, C++, Python, JavaScript, Pascal/Delphi",Совместным решением,,,,,,да,нет,"[20, 30)",3,2
27.07.2011 0:06:09,Basic,С#,"C#, JavaScript",C#,C#,Заказчиком,,,,,,нет,нет,"[20, 30)",1,1
27.07.2011 0:08:56,Pascal/Delphi,Pascal/Delphi,C#,Python,Python,Моя организация разрабатывает только на этом языке,,,,,,да,нет,"[20, 30)",1,1
27.07.2011 3:23:01,C++,C++,C++,C++,C++,Моя организация разрабатывает только на этом языке,,,,,,да,нет,"[20, 30)",1,1
27.07.2011 8:57:45,Pascal/Delphi,С#,"JavaScript, Basic",C#,C#,Заказчиком,,,,,,да,нет,"[20, 30)",4,3
27.07.2011 10:11:06,C++,С#,"Python, Ruby",Ruby,"Python, Ruby",Совместным решением,,,,,,да,нет,"[20, 30)",3,2
27.07.2011 10:23:09,Pascal/Delphi,Java,C++,Java,Java,Совместным решением,,,,,,да,нет,"[20, 30)",2,2
27.07.2011 10:24:12,C,Objective-C,"C++, Python",Objective-C,"C++, Objective-C",Совместным решением,,,,,,да,нет,"[20, 30)",4,2
27.07.2011 11:22:41,PHP,Java,"C#, PHP",Scala,PHP,Совместным решением,,,,,,да,да,"[20, 30)",4,1
27.07.2011 11:28:03,Basic,С#,JavaScript,C#,C#,Совместным решением,,,,,,да,нет,"[20, 30)",2,1
27.07.2011 12:15:45,C#,С#,JavaScript,C#,,Моя организация разрабатывает только на этом языке,,,,,,да,нет,"[30, 40)",4,4
27.07.2011 12:17:02,C#,С#,JavaScript,C#,,Моя организация разрабатывает только на этом языке,,,,,,да,нет,"[30, 40)",4,4
27.07.2011 12:19:02,C++,С#,Python,Ruby,"PHP, Python",Совместным решением,,,,,,да,нет,"[20, 30)",7,7
27.07.2011 13:18:59,Pascal/Delphi,Java,JavaScript,Java,"Java, JavaScript",Совместным решением,,,,,,да,нет,"[20, 30)",3,1
27.07.2011 14:05:04,PHP,Python,Python,Python,Python,Совместным решением,,,,,,да,нет,"[20, 30)",3,2
27.07.2011 15:38:47,Basic,Pascal/Delphi,"C++, DBase, Pascal/Delphi",C++,"Pascal/Delphi, DBase, Pascal/Delphi",Заказчиком,,,,,,да,нет,"[20, 30)",7,5
27.07.2011 17:00:40,C++,С#,"C#, PHP, JavaScript",PHP,"C#, PHP",Совместным решением,,,,,,да,да,"[20, 30)",7,1
27.07.2011 17:01:06,C++,ActionScript,JavaScript,C#,,Заказчиком,,,,,,да,нет,"[20, 30)",3,1
27.07.2011 17:33:35,Pascal/Delphi,С#,C++,C#,"C#, C++",Совместным решением,,,,,,да,нет,"[30, 40)",10+,5
27.07.2011 17:58:35,Pascal/Delphi,Java,"PHP, JavaScript",Java,,Совместным решением,,,,,,да,нет,"[20, 30)",5,1
27.07.2011 18:21:10,C,C++,Python,C++,"Java, C++, Python, JavaScript, Haskell",Исполнителем,,,,,,нет,нет,"[20, 30)",5,5
27.07.2011 18:35:51,Basic,Perl,JavaScript,PHP,,Не знаю,,,,,,да,нет,"[30, 40)",10+,7
27.07.2011 19:13:59,Pascal/Delphi,PHP,JavaScript,PHP,,Не знаю,,,,,,да,нет,"[20, 30)",7,7
27.07.2011 19:58:07,Basic,C++,C,C++,"C#, C++",Моя организация разрабатывает только на этом языке,,,,,,да,нет,"[20, 30)",6,6
27.07.2011 20:00:15,C#,С#,"C#, ActionScript, JavaScript",C#,"C#, ActionScript, JavaScript",Совместным решением,,,,,,да,нет,"[20, 30)",3,3
27.07.2011 20:34:02,Pascal/Delphi,C++,Lua,C++,"C++, Lua",Моя организация разрабатывает только на этом языке,,,,,,да,нет,"[20, 30)",4,3
27.07.2011 20:35:50,Pascal/Delphi,C++,Python,C#,,Исполнителем,,,,,,да,да,"[20, 30)",3,3
27.07.2011 20:58:28,Basic,JavaScript,"C#, Java, PHP, Python, ActionScript, JavaScript",Python,"Python, ActionScript, JavaScript",Совместным решением,,,,,,да,да,"[20, 30)",3,1
27.07.2011 21:01:08,Pascal/Delphi,С#,JavaScript,C#,"C#, Pascal/Delphi",Заказчиком,,,,,,да,нет,"[20, 30)",8,4
27.07.2011 22:03:34,C#,С#,Java,C#,PHP,Не знаю,,,,,,да,нет,"[30, 40)",1,1
27.07.2011 22:08:20,Pascal/Delphi,Pascal/Delphi,Pascal/Delphi,Pascal/Delphi,Pascal/Delphi,Исполнителем,,,,,,да,да,"[20, 30)",3,3
27.07.2011 22:52:57,Pascal/Delphi,PHP,"PHP, C++, JavaScript",Ruby,"C#, C++, Pascal/Delphi, JavaScript, Lisp, Pascal/Delphi",Заказчиком,,,,,,да,нет,< 20,3,1
27.07.2011 22:59:02,Pascal/Delphi,Java,"C#, C++, Pascal/Delphi, Asm",Java,C#,Моя организация разрабатывает только на этом языке,,,,,,да,нет,"[20, 30)",5,2
27.07.2011 23:01:12,Basic,PHP,"C#, Java, C, C++, ActionScript, JavaScript",PHP,"PHP, C++",Совместным решением,,,,,,да,нет,"[30, 40)",10+,8
27.07.2011 23:54:56,PHP,PHP,JavaScript,Ruby,"PHP, JavaScript",Моя организация разрабатывает только на этом языке,,,,,,да,нет,"[20, 30)",3,3
27.07.2011 23:58:15,Pascal/Delphi,PHP,JavaScript,PHP,,Моя организация разрабатывает только на этом языке,,,,,,да,нет,"[30, 40)",3,3
28.07.2011 0:16:27,C++,Python,"C, C++, JavaScript",Python,"C, C++, Python",Совместным решением,,,,,,да,да,"[30, 40)",10+,10+
28.07.2011 0:19:07,Pascal/Delphi,PHP,"Java, JavaScript",PHP,,Совместным решением,,,,,,да,нет,"[30, 40)",10+,1
28.07.2011 0:51:16,Pascal/Delphi,C++,C++,C++,C++,Совместным решением,,,,,,да,нет,"[20, 30)",1,1
28.07.2011 1:35:47,Java,Java,"Java, JavaScript",Java,Java,Не знаю,,,,,,да,нет,"[30, 40)",7,7
28.07.2011 10:37:18,Pascal/Delphi,С#,"C, C++, Python",C#,"C++, Python",Моя организация разрабатывает только на этом языке,,,,,,нет,нет,"[20, 30)",4,1
28.07.2011 10:47:05,Pascal/Delphi,Java,"Java, PHP",Java,,Заказчиком,,,,,,да,нет,"[20, 30)",4,1
28.07.2011 10:49:35,C#,С#,"PHP, Python, JavaScript",C#,Python,Совместным решением,,,,,,да,нет,"[20, 30)",4,5
28.07.2011 11:09:01,C++,C++,"Java, PHP, C, C++, Ruby, JavaScript",C++,"C, C++",Исполнителем,,,,,,нет,нет,< 20,1,1
28.07.2011 14:36:47,Pascal/Delphi,Java,PL/SQL,Java,,Не знаю,,,,,,да,нет,"[30, 40)",10+,9
28.07.2011 14:40:54,Perl,Perl,"Java, PHP, Python, JavaScript",Perl,,Заказчиком,,,,,,да,нет,"[30, 40)",10+,10+
