Timestamp,FirstLanguage,MainLanguage,NowLanguage,AdditionalLanguages1,NowLanguages2,AdditonalLanguages3,NextLanguage,PetProjectsLanguages,ExperienceInProgramming,ExperienceInLanguage,Birthday,InUA,InPrev
1/20/2015 14:45:46,C#,Да,C#,T-SQL,,,C#,,2,2,7/7/1991,Да,Нет
1/20/2015 14:51:24,Basic,Да,C++,"Python, C",,,C++,C++,8,8,4/8/1987,Да,Да
1/20/2015 14:51:54,Pascal/Delphi,Да,Java,"Java, C#, C++, JavaScript, Python, Objective-C, Ruby, C",,,Java,C++,<1,3,9/18/1994,Да,Нет
1/20/2015 15:03:23,Pascal/Delphi,Да,PHP,JavaScript,,,PHP,,5,5,7/3/1987,Да,Не помню
1/20/2015 15:05:59,PHP,Да,JavaScript,,,,JavaScript,"JavaScript, Go",4,3,9/3/1988,Да,Нет
1/20/2015 15:14:20,Pascal/Delphi,Да,C#,"JavaScript, Python, T-SQL",,,C#,"C#, JavaScript",1,1,10/1/1993,Да,Не помню
1/20/2015 15:48:48,Ruby,Да,Ruby,"JavaScript, Ruby, CoffeeScript",,,Ruby,"C++, JavaScript, Ruby",3,<1,10/21/1992,Да,Нет
1/20/2015 16:02:10,Java,Да,Java,"PHP, Python",,,Python,"PHP, CoffeeScript",3,1,,Да,Нет
1/20/2015 16:03:17,Pascal/Delphi,Да,C#,JavaScript,,,C#,C#,3,2,12/6/1990,Да,Нет
1/20/2015 16:03:51,C++,Да,C#,JavaScript,,,C#,C#,4,4,9/27/1986,Да,Нет
1/20/2015 16:05:13,Delphi,Да,Java,,,,Java,Java,5,4,9/1/1991,Да,Нет
1/20/2015 16:05:57,Pascal/Delphi,Да,C#,"JavaScript, PL/SQL",,,C#,C#,5,4,1/1/1991,Да,Не помню
1/20/2015 16:06:49,Pascal/Delphi,Да,C#,"PHP, JavaScript",,,PHP,"C#, PHP, JavaScript, T-SQL",10+,9,10/29/1981,Да,Не помню
1/20/2015 16:07:02,C#,Да,C#,"C#, Python, Ruby, T-SQL",,,C#,"C#, Ruby, T-SQL",7,7,8/20/1984,Да,Да
1/20/2015 16:07:06,Basic,Да,C#,"JavaScript, PL/SQL, T-SQL, CoffeeScript",,,C#,C#,10+,5,4/10/1986,Да,Нет
1/20/2015 16:07:20,C#,Да,C#,C++,,,C#,C#,5,4,9/4/1982,Да,Нет
1/20/2015 16:07:55,C,Да,C++,JavaScript,,,PHP,"JavaScript, C",<1,<1,1/28/1995,Да,Нет
1/20/2015 16:10:34,Pascal/Delphi,Да,C#,JavaScript,,,C#,"C#, JavaScript",4,3,11/6/1990,Нет,Нет
1/20/2015 16:10:40,PHP,Да,PHP,1C,,,Python,PHP,4,4,1/16/1976,Да,Нет
1/20/2015 16:11:06,Basic,Да,C#,"C++, JavaScript, PL/SQL, Erlang",,,C#,C++,10+,3,3/29/1995,Да,Не помню
1/20/2015 16:12:22,Basic,Да,C#,"C#, PHP, JavaScript, PL/SQL, T-SQL",,,C#,C#,8,5,7/27/1986,Да,Нет
1/20/2015 16:16:19,Pascal/Delphi,Да,C++,Java,,,C++,C++,<1,5,9/24/1986,Да,Нет
1/20/2015 16:16:38,Pascal/Delphi,Да,C#,JavaScript,,,C#,C#,4,4,8/24/1990,Да,Нет
1/20/2015 16:17:22,Pascal/Delphi,Да,C#,"Java, PL/SQL, Swift",,,C#,"Java, C#",3,2,10/1/1992,Да,Нет
1/20/2015 16:17:26,C++,Да,JavaScript,Ruby,,,C#,"Java, C++",<1,2,4/9/1996,Да,Нет
1/20/2015 16:18:24,Pascal/Delphi,Да,C#,JavaScript,,,C#,C#,10+,5,5/28/1980,Да,Нет
1/20/2015 16:20:50,Asm,Да,C#,"JavaScript, Pascal/Delphi",,,C#,"C#, JavaScript",10+,7,1/30/1978,Да,Нет
1/20/2015 16:21:03,C#,Да,Java,"JavaScript, Ruby",,,Java,"Java, PHP",1,1,2/4/1993,Да,Нет
1/20/2015 16:24:16,Scala,Да,C#,"C#, T-SQL, JS",,,C#,"C#, JavaScript",2,3,1/4/1993,Да,Нет
1/20/2015 16:24:26,Basic,Да,Java,JavaScript,,,Java,Java,2,2,5/24/1993,Да,Нет
1/20/2015 16:25:14,Pascal/Delphi,Да,C#,"Python, T-SQL",,,C#,,8,7,6/6/1983,Да,Нет
1/20/2015 16:26:05,C,Да,Java,"PL/SQL, T-SQL",,,Java,C#,2,1,4/20/1982,Да,Нет
1/20/2015 16:26:12,Basic,Да,Pascal/Delphi,C#,,,Pascal/Delphi,,10+,8,,Да,Нет
1/20/2015 16:26:36,PHP,Да,PHP,JavaScript,,,PHP,PHP,10+,9,8/8/2015,Да,Нет
1/20/2015 16:27:37,Basic,Да,Pascal/Delphi,"Java, PL/SQL",,,Pascal/Delphi,"Pascal/Delphi, APEX",10+,10+,6/2/1977,Да,Нет
1/20/2015 16:29:18,Pascal/Delphi,Да,T-SQL,html,,,JavaScript,,6,4,4/3/1985,Да,Нет
1/20/2015 16:30:18,C#,Да,C#,PHP,,,C#,"C#, PHP, Objective-C",<1,<1,9/1/1988,Да,Нет
1/20/2015 16:31:04,C#,Да,C#,JavaScript,,,PHP,C#,2,2,1/15/1990,Да,Нет
1/20/2015 16:31:07,Basic,Да,PHP,JavaScript,,,PHP,PHP,5,5,1/7/1984,Да,Не помню
1/20/2015 16:33:23,JavaScript,Да,JavaScript,JavaScript,,,JavaScript,JavaScript,<1,<1,4/23/1990,Да,Нет
1/20/2015 16:34:50,C++,Нет,,,"PHP, JavaScript",Pascal/Delphi,C++,,<1,<1,12/3/1993,Да,Нет
1/20/2015 16:35:35,C++,Да,C#,JavaScript,,,C#,C#,9,3,1/20/1987,Да,Нет
1/20/2015 16:35:44,PHP,Да,C#,"C, T-SQL",,,C#,,2,1,3/25/1994,Да,Нет
1/20/2015 16:36:30,C#,Да,C#,"JavaScript, Python, R",,,C#,C#,4,4,1/1/1973,Да,Да
1/20/2015 16:36:37,C,Да,PHP,JavaScript,,,PHP,"Java, PHP, JavaScript",4,3,6/16/1987,Да,Не помню
1/20/2015 16:37:26,C++,Да,C#,"C#, JavaScript",,,C#,C#,<1,2,7/11/1993,Да,Нет
1/20/2015 16:41:13,JavaScript,Да,JavaScript,"Java, C++, JavaScript",,,JavaScript,JavaScript,<1,1,6/28/1993,Да,Не помню
1/20/2015 16:45:50,C,Да,Objective-C,Java,,,Objective-C,"Java, Objective-C",8,2,2/14/1983,Да,Нет
1/20/2015 16:47:56,Pascal/Delphi,Да,C#,C++,,,C#,C#,2,5,12/1/1991,Да,Нет
1/20/2015 16:48:47,Java,Да,Java,Java,,,Java,Java,1,1,1/1/1988,Да,Нет
1/20/2015 16:48:56,Pascal/Delphi,Да,C#,"PL/SQL, 1C",,,C#,"C#, 1C",4,<1,9/9/1988,Да,Нет
1/20/2015 16:53:34,Python,Да,C++,Shell,,,C++,,2,2,8/12/1991,Да,Нет
1/20/2015 16:54:36,Pascal/Delphi,Да,C#,"Java, C++, JavaScript, T-SQL",,,JavaScript,"C#, JavaScript",10+,7,12/1/1981,Да,Нет
1/20/2015 16:55:06,Pascal/Delphi,Да,PHP,"PHP, JavaScript",,,Ruby,PHP,10+,4,6/8/0082,Да,Нет
1/20/2015 16:56:37,Basic,Да,PHP,"JavaScript, PL/SQL",,,Erlang,Erlang,7,5,12/1/1983,Да,Нет
1/20/2015 17:03:00,Pascal/Delphi,Нет,,,"Java, Python",,Python,Java,<1,<1,1/1/1988,Да,Нет
1/20/2015 17:06:02,Pascal/Delphi,Да,C#,"JavaScript, Python, T-SQL",,,C#,"JavaScript, Python, T-SQL",2,4,6/10/2015,Да,Нет
1/20/2015 17:09:47,PHP,Да,PHP,C++,,,Python,PHP,7,8,1/2/1989,Да,Нет
1/20/2015 17:17:32,Basic,Да,JavaScript,,,,JavaScript,JavaScript,10+,2,11/27/1974,Да,Не помню
1/20/2015 17:19:14,Basic,Да,PL/SQL,"C#, JavaScript, T-SQL",,,C#,,5,4,,Да,Нет
1/20/2015 17:20:24,C#,Нет,,,C#,T-SQL,C#,C#,<1,2,10/16/1989,Да,Нет
1/20/2015 17:25:08,Basic,Нет,,,C#,T-SQL,C#,,2,1,4/27/1982,Да,Нет
1/20/2015 17:27:14,Basic,Да,C#,"C++, JavaScript, T-SQL",,,C#,"C#, C++",10+,10+,2/22/1983,Да,Не помню
1/20/2015 17:29:29,Pascal/Delphi,Да,C#,"JavaScript, T-SQL",,,C#,"C#, JavaScript, T-SQL",10+,10+,5/11/1982,Да,Нет
1/20/2015 17:32:26,Basic,Да,PowerShell,T-SQL,,,C#,,10+,3,12/10/1985,Да,Нет
1/20/2015 17:32:34,PHP,Да,JavaScript,PHP,,,JavaScript,"PHP, JavaScript",4,1,1/8/1988,Да,Нет
1/20/2015 17:33:51,C,Да,C#,JavaScript,,,C#,"C#, JavaScript",4,4,5/12/1990,Да,Нет
1/20/2015 17:33:59,Basic,Да,C#,T-SQL,,,C#,"C#, T-SQL",4,4,1/10/1989,Да,Нет
1/20/2015 17:39:19,Pascal/Delphi,Да,Java,"Python, C",,,Python,"Java, C",<1,<1,12/1/1994,Да,Нет
1/20/2015 17:39:26,Basic,Да,Java,,,,Objective-C,Java,1,<1,7/15/1987,Да,Нет
1/20/2015 17:48:49,Pascal/Delphi,Да,Java,,,,Java,Java,5,3,1/24/1989,Нет,Не помню
1/20/2015 17:51:14,Basic,Да,C#,JavaScript,,,JavaScript,JavaScript,10+,2,2/20/1982,Да,Нет
1/20/2015 17:53:43,Pascal/Delphi,Да,C#,Python,,,Java,"Java, C#, PHP, C++, Python, Objective-C, C, ActionScript",5,<1,12/28/1989,Да,Не помню
1/20/2015 17:54:31,,Нет,,,1,T-SQL,1,1,<1,<1,1/1/2015,Нет,Нет
1/20/2015 17:55:44,Pascal/Delphi,Да,1C,,,,1C,"JavaScript, 1C",8,8,10/18/1987,Нет,Нет
1/20/2015 17:55:47,Basic,Да,C#,"JavaScript, T-SQL",,,C#,"C#, JavaScript, T-SQL",5,4,3/23/1991,Да,Не помню
1/20/2015 17:57:46,C#,Да,C#,"JavaScript, Python, T-SQL",,,C#,C#,6,6,1/26/1988,Да,Нет
1/20/2015 17:57:48,Pascal/Delphi,Да,C++,C#,,,C++,,<1,1,5/14/1996,Да,Нет
1/20/2015 18:03:46,C#,Да,JavaScript,C#,,,JavaScript,"C#, JavaScript",2,2,5/23/1993,Да,Нет
1/20/2015 18:06:26,Basic,Да,Java,,,,Java,,1,1,5/23/1988,Да,Нет
1/20/2015 18:13:40,Basic,Да,Objective-C,Python,,,Swift,"Python, Objective-C, Erlang, Swift",4,3,8/6/1990,Да,Да
1/20/2015 18:18:16,Java,Нет,,,Java,"JavaScript, PL/SQL",,Java,<1,<1,5/4/1990,Да,Нет
1/20/2015 18:28:39,Pascal/Delphi,Да,PHP,JavaScript,,,PHP,"Java, C#, C++",2,2,6/14/1995,Да,Нет
1/20/2015 18:31:15,Fortran,Нет,,,"C#, Ruby","PHP, JavaScript",C#,JavaScript,10+,2,,Да,Нет
1/20/2015 18:33:37,JavaScript,Да,JavaScript,CoffeeScript,,,JavaScript,JavaScript,4,4,5/30/1990,Да,Не помню
1/20/2015 18:50:08,JavaScript,Да,JavaScript,PHP,,,PHP,JavaScript,2,2,1/20/1988,Да,Да
1/20/2015 18:58:58,C++,Да,Objective-C,"PHP, C++, JavaScript, C",,,Objective-C,,5,3,,Да,Нет
1/20/2015 19:01:49,Pascal/Delphi,Да,PHP,"PHP, JavaScript, Python",,,PHP,PHP,10+,8,1/27/1982,Да,Нет
1/20/2015 19:02:28,C,Да,C#,"JavaScript, PL/SQL, T-SQL",,,JavaScript,"C#, JavaScript",3,3,8/13/1989,Да,Не помню
1/20/2015 19:10:19,Basic,Да,Python,"C++, Scala",,,Scala,,10+,3,1/17/1981,Да,Нет
1/20/2015 19:10:53,Pascal/Delphi,Да,C#,JavaScript,,,C#,C#,1,1,2/7/1992,Да,Не помню
1/20/2015 19:11:07,Basic,Нет,,,"C#, JavaScript",Scala,C#,"C#, JavaScript",10+,7,6/8/1983,Да,Нет
1/20/2015 19:12:54,Pascal/Delphi,Да,C#,"JavaScript, PL/SQL, T-SQL",,,C#,"C#, PHP, JavaScript",10+,8,1/27/1973,Да,Нет
1/20/2015 19:12:59,Pascal/Delphi,Да,C#,"C#, JavaScript, ActionScript, T-SQL, Basic",,,JavaScript,C#,10+,10+,11/10/1981,Нет,Нет
1/20/2015 19:24:30,Pascal/Delphi,Да,Java,ASM,,,Java,,1,<1,,Да,Нет
1/20/2015 19:25:30,Basic,Нет,,,"C#, C++, Python",JavaScript,Python,Python,10+,<1,11/1/1975,Да,Нет
1/20/2015 19:26:22,Pascal/Delphi,Да,1C,,,,PHP,"PHP, 1C",10+,10+,3/12/1975,Да,Не помню
1/20/2015 19:44:13,Ruby,Да,Ruby,JavaScript,,,Ruby,"JavaScript, Ruby",2,2,6/3/1991,Да,Нет
1/20/2015 19:53:04,Pascal/Delphi,Да,ActionScript,"PHP, JavaScript",,,ActionScript,,2,2,5/7/1990,Да,Нет
1/20/2015 19:54:25,PHP,Да,PHP,JavaScript,,,Java,,<1,<1,7/12/1991,Да,Нет
1/20/2015 20:05:04,Pascal/Delphi,Да,C#,"JavaScript, T-SQL",,,C#,"C#, JavaScript",6,6,4/3/2015,Да,Нет
1/20/2015 20:08:51,Basic,Да,PHP,"JavaScript, Python",,,Go,"Python, C, Erlang",3,3,1/2/1990,Да,Нет
1/20/2015 20:15:36,Basic,Да,C#,"PL/SQL, T-SQL",,,,C#,10+,7,9/22/1974,Да,Нет
1/20/2015 20:17:03,Pascal/Delphi,Да,C++,C,,,Java,,2,2,7/10/1989,Да,Нет
1/20/2015 20:26:55,Basic,Да,JavaScript,PHP,,,JavaScript,JavaScript,<1,<1,11/27/1987,Да,Нет
1/20/2015 20:42:45,Pascal/Delphi,Да,Ruby,"Java, JavaScript",,,Ruby,Java,4,1,6/11/1990,Да,Не помню
1/20/2015 20:46:40,Pascal/Delphi,Нет,,,C#,"C#, PHP, C++",C#,C#,1,2,2/28/1996,Да,Нет
1/20/2015 20:49:36,Python,Нет,,,"Java, Python, R",,JavaScript,"Java, Python",3,3,11/3/1989,Да,Нет
1/20/2015 20:52:40,Ruby,Да,Ruby,Ruby,,,Ruby,Ruby,2,1,2/2/1989,Да,Нет
1/20/2015 20:53:52,PHP,Да,PHP,"PHP, JavaScript, PL/SQL",,,PHP,PHP,8,8,3/1/1987,Нет,Не помню
1/20/2015 21:03:08,C#,Да,C#,Java,,,C#,C#,<1,<1,7/10/1984,Да,Нет
1/20/2015 21:10:06,Pascal/Delphi,Да,PHP,"C#, JavaScript",,,PHP,"C#, PHP",6,2,3/2/1990,Да,Нет
1/20/2015 21:25:34,Pascal/Delphi,Да,Java,PL/SQL,,,Java,"Java, C#, C++",<1,<1,6/20/1995,Да,Нет
1/20/2015 21:26:53,Basic,Нет,,,"Java, C#, PHP, C",Perl,C#,"Java, C#",10+,6,11/17/1977,Да,Нет
1/20/2015 21:36:43,Basic,Да,Pascal/Delphi,"JavaScript, Pascal/Delphi, T-SQL, VB.NET",,,Basic,"JavaScript, Pascal/Delphi, T-SQL, VB.NET",10+,10+,,Да,Не помню
1/20/2015 21:47:41,Pascal/Delphi,Да,Objective-C,"C++, Swift",,,C++,C++,3,1,6/28/1990,Да,Нет
1/20/2015 21:58:19,Dbase,Да,C#,PL/SQL,,,C#,C#,10+,9,6/16/1960,Да,Нет
1/20/2015 22:21:23,Pascal/Delphi,Да,Java,JavaScript,,,Ruby,"Java, JavaScript",1,1,1/1/1988,Да,Нет
1/20/2015 22:25:00,Pascal/Delphi,Нет,,,"PHP, JavaScript",PL/SQL,Python,,2,2,6/22/1992,Да,Нет
1/20/2015 22:34:55,Pascal/Delphi,Да,JavaScript,Python,,,JavaScript,"JavaScript, Haskell",3,3,8/10/1990,Нет,Не помню
1/20/2015 22:38:34,Basic,Да,C#,JavaScript,,,C#,"C#, JavaScript",10+,8,10/9/1982,Да,Не помню
1/20/2015 22:54:28,Pascal/Delphi,Да,Java,SQL,,,Java,"Java, PHP, C++, JavaScript",2,1,1/1/2015,Нет,Нет
1/20/2015 22:55:51,Basic,Да,C#,"JavaScript, T-SQL, X++",,,C#,C#,9,6,11/3/0001,Да,Нет
1/20/2015 22:55:57,Basic,Да,Java,JavaScript,,,Java,"Java, PHP, JavaScript, Pascal/Delphi",3,1,3/3/1980,Да,Нет
1/20/2015 22:56:19,Asm,Да,C++,"Java, C#, Python, Objective-C, C, PL/SQL, ActionScript, Scala, Groovy",,,Scala,"Python, Groovy, CoffeeScript, Haskell, Clojure, Rust",10+,10+,12/29/1978,Да,Не помню
1/20/2015 23:11:15,Basic,Да,C#,,,,C#,C#,10+,7,6/23/1975,Да,Нет
1/20/2015 23:21:10,Python,Да,Python,Python,,,Python,Python,<1,<1,9/3/1985,Да,Нет
1/20/2015 23:25:56,Pascal/Delphi,Да,Java,JavaScript,,,Java,Java,<1,<1,12/2/1984,Да,Нет
1/20/2015 23:29:48,C++,Нет,,,PHP,,Python,,2,4,7/2/1988,Да,Нет
1/20/2015 23:38:01,C++,Нет,,,Shell,,Java,,<1,<1,,Да,Нет
1/20/2015 23:40:13,Basic,Да,Python,"PHP, Python, Perl",,,Python,"PHP, Python, Perl",4,2,10/19/1977,Да,Нет
1/20/2015 23:43:33,C++,Нет,,,C++,,C++,,<1,<1,3/28/1981,Да,Нет
1/21/2015 0:14:50,Pascal/Delphi,Да,C#,"JavaScript, T-SQL",,,PHP,"PHP, JavaScript, T-SQL",3,2,12/29/1980,Да,Нет
1/21/2015 0:53:54,Pascal/Delphi,Да,Java,"C#, T-SQL",,,Java,,7,7,7/2/1981,Да,Нет
1/21/2015 0:58:18,Pascal/Delphi,Да,PHP,JavaScript,,,JavaScript,,<1,<1,4/1/1991,Да,Нет
1/21/2015 1:00:14,JavaScript,Да,PHP,JavaScript,,,C#,"C#, PHP",3,3,5/31/1991,Да,Да
1/21/2015 1:05:03,C++,Да,C#,"C#, C++, JavaScript",,,JavaScript,"C#, PHP, C++",<1,<1,9/11/1987,Да,Нет
1/21/2015 1:24:26,Basic,Нет,,,"Java, C++, Python",,Python,Java,<1,<1,9/6/1995,Да,Не помню
1/21/2015 1:32:53,Basic,Да,C#,"C++, JavaScript, T-SQL",,,C#,,7,7,1/5/1985,Да,Нет
1/21/2015 1:40:46,C++,Да,PHP,JavaScript,,,PHP,PHP,<1,<1,8/4/1995,Да,Нет
1/21/2015 2:46:34,C,Да,Scala,C#,,,Scala,"C#, Scala",8,2,12/25/1986,Нет,Да
1/21/2015 2:58:52,Basic,Да,C#,"C++, C, ActionScript",,,C++,"C#, ActionScript",8,6,12/8/1982,Да,Нет
1/21/2015 4:02:36,Pascal/Delphi,Да,Java,Java,,,Java,Java,<1,<1,5/13/1994,Да,Нет
1/21/2015 4:06:16,Pascal/Delphi,Да,C#,T-SQL,,,C#,"C#, Clojure",2,2,8/15/1994,Да,Нет
1/21/2015 6:02:35,Basic,Да,Basic,PHP,,,Basic,Basic,10+,10+,,Да,Нет
1/21/2015 6:02:45,Pascal/Delphi,Да,Java,"JavaScript, Perl",,,Java,,4,<1,2/1/1986,Нет,Да
1/21/2015 6:06:41,Java,Да,JavaScript,"C#, Python",,,JavaScript,C#,1,<1,6/5/1990,Да,Нет
1/21/2015 7:13:32,C,Да,PHP,"Java, JavaScript, T-SQL",,,PHP,"Java, PHP",2,1,5/28/1984,Да,Нет
1/21/2015 8:49:53,Pascal/Delphi,Да,Pascal/Delphi,"PHP, PL/SQL",,,Pascal/Delphi,"PHP, Pascal/Delphi",10+,10+,8/28/1971,Да,Не помню
1/21/2015 9:10:13,Basic,Да,C,"C++, Python",,,C++,"C++, C",10+,10+,7/22/1982,Да,Нет
1/21/2015 9:29:15,PHP,Да,PHP,JavaScript,,,PHP,PHP,4,4,4/21/1985,Да,Да
1/21/2015 9:32:07,Java,Да,Java,Java,,,Java,Java,3,3,6/1/1992,Да,Нет
1/21/2015 9:47:00,Pascal/Delphi,Да,Python,CoffeeScript,,,Python,"Python, Shell",5,3,11/18/1986,Да,Да
1/21/2015 9:52:44,PL/SQL,Да,PL/SQL,Pascal/Delphi,,,PL/SQL,,1,1,4/3/1993,Да,Нет
1/21/2015 10:04:34,Basic,Да,X++,"C#, T-SQL",,,C#,C#,10+,6,4/18/1983,Да,Не помню
1/21/2015 10:12:24,C,Да,Python,"JavaScript, Python, CoffeeScript",,,Python,"Python, CoffeeScript",3,3,4/24/2015,Да,Да
1/21/2015 10:14:24,Pascal/Delphi,Да,Pascal/Delphi,Pascal/Delphi,,,Pascal/Delphi,Pascal/Delphi,3,3,1/12/1990,Да,Да
1/21/2015 10:16:01,Pascal/Delphi,Да,JavaScript,C#,,,Python,,4,3,5/11/1989,Да,Нет
1/21/2015 10:38:06,C++,Да,PHP,"C#, JavaScript",,,JavaScript,,<1,<1,2/14/1994,Да,Нет
1/21/2015 10:38:44,C++,Да,C#,"JavaScript, PL/SQL, T-SQL",,,C#,,1,1,11/10/1987,Да,Да
1/21/2015 10:39:57,C++,Да,C#,"C++, JavaScript, T-SQL",,,Java,"C#, JavaScript, PL/SQL, T-SQL",2,2,6/3/1993,Да,Нет
1/21/2015 10:41:16,C#,Да,C#,"C#, JavaScript",,,C#,"C#, JavaScript, T-SQL",<1,<1,6/9/1994,Да,Нет
1/21/2015 10:41:26,Pascal/Delphi,Да,Python,JavaScript,,,Python,Python,<1,<1,6/4/1991,Да,Нет
1/21/2015 10:42:56,Python,Да,Java,JavaScript,,,Java,"Java, JavaScript",<1,<1,10/22/1991,Да,Да
1/21/2015 10:49:33,PHP,Да,Python,CoffeeScript,,,Python,"Python, CoffeeScript",5,3,12/4/1993,Нет,Да
1/21/2015 10:50:46,Basic,Да,JavaScript,PHP,,,JavaScript,"PHP, JavaScript",10+,6,12/20/1984,Да,Нет
1/21/2015 10:51:22,C#,Да,C#,JavaScript,,,C#,C#,<1,2,11/17/1984,Да,Нет
1/21/2015 10:57:21,Pascal/Delphi,Да,PHP,"JavaScript, Ruby, CoffeeScript",,,Ruby,"JavaScript, Python, Ruby, Scala, CoffeeScript",4,4,7/17/1992,Да,Нет
1/21/2015 10:57:43,Python,Да,PHP,JavaScript,,,Ruby,"PHP, JavaScript, Python, CoffeeScript",4,4,12/6/1989,Да,Не помню
1/21/2015 11:06:36,Basic,Да,Java,PL/SQL,,,Scala,Scala,7,4,6/17/1988,Да,Не помню
1/21/2015 11:09:15,Basic,Да,JavaScript,PHP,,,JavaScript,,4,<1,8/10/1985,Да,Нет
1/21/2015 11:14:04,ActionScript,Да,Java,JavaScript,,,Java,,1,1,6/24/1994,Нет,Нет
1/21/2015 11:20:55,Pascal/Delphi,Да,PHP,JavaScript,,,PHP,,1,1,1/1/1989,Да,Нет
1/21/2015 11:26:19,PHP,Да,PHP,JavaScript,,,PHP,"PHP, JavaScript",6,6,2/15/1990,Да,Да
1/21/2015 11:27:50,Pascal/Delphi,Да,PHP,JavaScript,,,JavaScript,"Java, C#, PHP, JavaScript",3,1,7/8/1992,Да,Нет
1/21/2015 11:28:15,JavaScript,Да,C#,"C#, JavaScript",,,JavaScript,"C#, JavaScript",9,9,1/1/2015,Да,Не помню
1/21/2015 11:28:30,C#,Да,C#,JavaScript,,,C#,,3,2,12/5/1990,Да,Нет
1/21/2015 11:31:37,Pascal/Delphi,Да,C++,"C#, JavaScript",,,Java,,10+,10+,3/9/1985,Да,Нет
1/21/2015 11:33:08,JavaScript,Да,JavaScript,"PHP, JavaScript",,,,,1,<1,10/12/1990,Да,Нет
1/21/2015 11:35:59,C++,Да,C++,"C++, ASM, Rust",,,,"C++, Rust",5,5,8/7/1986,Да,Не помню
1/21/2015 11:39:16,Basic,Да,C#,JavaScript,,,C#,C#,3,3,1/9/1988,Да,Нет
1/21/2015 11:42:09,Pascal/Delphi,Да,PL/SQL,"JavaScript, PL/SQL",,,JavaScript,Basic,5,3,10/14/1987,Да,Нет
1/21/2015 11:42:28,Basic,Да,C#,JavaScript,,,C#,C#,3,3,3/26/1990,Да,Нет
1/21/2015 11:45:46,Python,Да,JavaScript,"Java, 1C",,,,,<1,<1,2/23/1983,Да,Нет
1/21/2015 11:46:33,Pascal/Delphi,Да,C#,C#,,,C#,"Java, C#, JavaScript, C",1,1,4/15/2015,Да,Нет
1/21/2015 11:50:10,C++,Да,Java,,,,Java,,<1,1,2/27/1990,Да,Не помню
1/21/2015 11:51:47,Basic,Да,C#,"JavaScript, T-SQL, CoffeeScript",,,C#,"C#, JavaScript, CoffeeScript",5,3,7/11/1989,Да,Нет
1/21/2015 11:53:26,Basic,Да,C#,"JavaScript, PL/SQL, 1C",,,C#,C#,10+,7,7/28/1978,Да,Нет
1/21/2015 11:54:24,Pascal/Delphi,Да,PHP,C#,,,PHP,"C#, Objective-C",4,<1,5/18/1994,Да,Не помню
1/21/2015 12:08:46,C++,Да,Python,,,,Python,Python,7,7,1/28/1983,Да,Да
1/21/2015 12:13:36,Pascal/Delphi,Да,Ruby,JavaScript,,,Ruby,ActionScript,3,<1,6/19/1991,Да,Нет
1/21/2015 12:18:15,Pascal/Delphi,Да,C#,,,,C#,C#,6,6,11/17/1988,Да,Не помню
1/21/2015 12:22:52,C++,Да,JavaScript,"C#, PHP",,,JavaScript,,2,1,,Да,Нет
1/21/2015 12:39:56,C++,Да,Java,"Java, C#, Python, R",,,Java,"Java, C#, PHP, C++, JavaScript",1,1,2/17/1993,Да,Нет
1/21/2015 12:42:08,C,Да,Objective-C,C,,,Objective-C,Objective-C,2,2,6/20/1986,Да,Не помню
1/21/2015 12:42:13,PHP,Да,PHP,Java,,,C++,PHP,2,2,3/23/1982,Да,Нет
1/21/2015 12:53:13,Java,Да,Java,"Java, JavaScript, PL/SQL",,,Scala,,4,4,11/29/1986,Да,Нет
1/21/2015 12:58:06,Basic,Да,C#,"Java, PHP, JavaScript, ActionScript",,,Java,"C#, JavaScript",10+,6,1/1/1981,Да,Нет
1/21/2015 12:59:25,Basic,Да,PHP,"JavaScript, Python",,,PHP,"PHP, JavaScript, Python, Scala, CoffeeScript",7,8,5/22/1988,Да,Да
1/21/2015 13:02:48,Pascal/Delphi,Да,PHP,"PHP, JavaScript",,,Scala,"PHP, JavaScript",5,2,7/25/1982,Да,Нет
1/21/2015 13:05:18,JavaScript,Да,JavaScript,,,,JavaScript,JavaScript,2,1,2/1/1992,Да,Нет
1/21/2015 13:05:44,Pascal/Delphi,Да,PHP,"C#, PHP",,,,C#,3,<1,7/2/1996,Да,Нет
1/21/2015 13:35:15,Python,Да,PHP,JavaScript,,,PHP,PHP,1,1,8/14/1987,Да,Нет
1/21/2015 13:41:03,C,Да,Java,,,,Java,,2,2,12/19/1979,Да,Нет
1/21/2015 13:42:24,Pascal/Delphi,Да,C#,JavaScript,,,C#,C#,10+,10+,1/2/1982,Да,Да
1/21/2015 13:46:39,Pascal/Delphi,Да,C,"C++, Python, ASM",,,C,"C++, Python, C, PL/SQL",9,6,11/16/1988,Да,Нет
1/21/2015 13:50:11,Java,Да,Python,"Java, Matlab",,,Python,Python,<1,<1,11/14/1987,Нет,Нет
1/21/2015 14:02:34,Pascal/Delphi,Да,PL/SQL,"Pascal/Delphi, T-SQL",,,Java,PL/SQL,7,7,,Да,Нет
1/21/2015 14:10:38,Basic,Нет,,,Python,,Python,,<1,<1,9/12/1973,Да,Нет
1/21/2015 14:13:52,C,Да,Python,"PL/SQL, Shell",,,Python,,2,2,11/15/1990,Да,Не помню
1/21/2015 14:37:54,C#,Да,Python,"JavaScript, PL/SQL, CoffeeScript",,,Python,"JavaScript, Python",4,4,7/23/1986,Да,Не помню
