Timestamp,FirstLanguage,MainLanguage,NowLanguage,AdditionalLanguages1,NowLanguages2,AdditionalLanguages3,NextLanguage,PetProjectsLanguages,ExperienceInProgramming,ExperienceInLanguage,Age,InUA,InPrev
1/24/2014 21:19:39,C++,Да,C++,C++,,,C++,,<1,<1,<20,Да,Нет
1/25/2014 13:56:46,Pascal/Delphi,Да,Java,JavaScript,,,Java,,1,<1,"[20,30)",Да,Нет
1/25/2014 15:59:49,Objective-C,Да,Objective-C,,,,Objective-C,Objective-C,1,1,"[20,30)",Да,Да
1/25/2014 16:21:51,Java,Да,Python,"Python, JavaScript, Ruby",,,Python,Python,3,3,"[20,30)",Да,Нет
1/25/2014 16:32:51,C++,Да,Lua,"C++, JavaScript",,,Lua,,5,3,"[30,40)",Да,Нет
1/25/2014 16:40:28,Basic,Нет,,,JavaScript,,Java,,10+,5,"[30,40)",Да,Нет
1/25/2014 17:22:22,Pascal/Delphi,Да,Java,"Java, Python, Pascal/Delphi",,,Java,Java,2,1,<20,Да,Нет
1/26/2014 0:20:58,Pascal/Delphi,Да,Python,,,,Python,Python,<1,<1,"[20,30)",Да,Нет
1/26/2014 6:14:08,ActionScript,Да,Java,,,,Java,PHP,5,3,"[20,30)",Нет,Нет
1/26/2014 11:32:30,Pascal/Delphi,Да,Python,,,,Python,,<1,<1,<20,Да,Нет
1/26/2014 16:15:09,Java,Да,Java,"JavaScript, Ruby, T-SQL",,,Scala,"Java, JavaScript, Scala",<1,<1,"[20,30)",Да,Да
1/26/2014 17:04:41,Pascal/Delphi,Нет,,,"Java, C++","JavaScript, PL/SQL",Java,,<1,<1,"[20,30)",Да,Нет
1/26/2014 18:53:40,C++,Да,Scala,"Java, C#, Shell",,,Scala,"C#, Scala",7,5,"[20,30)",Да,Нет
1/26/2014 23:02:06,Pascal/Delphi,Да,Ruby,,,,Ruby,,6,<1,"[20,30)",Да,Нет
1/27/2014 13:32:04,C++,Да,C++,,,,Java,,<1,1,<20,Да,Нет
1/27/2014 13:58:46,Basic,Да,C#,JavaScript,,,Clojure,"C#, JavaScript, F#",6,6,"[20,30)",Да,Нет
1/27/2014 16:22:54,Pascal/Delphi,Да,C#,JavaScript,,,C#,,3,5,"[20,30)",Да,Да
1/27/2014 19:09:46,Pascal/Delphi,Нет,,,Java,PHP,Java,Java,<1,<1,<20,Нет,Нет
1/27/2014 21:50:05,C,Да,Java,"JavaScript, PL/SQL",,,Python,"Java, Python, Groovy",1,1,"[20,30)",Нет,Нет
1/27/2014 23:22:40,Pascal/Delphi,Да,PHP,JavaScript,,,PHP,,6,6,"[20,30)",Да,Да
1/28/2014 13:29:18,Pascal/Delphi,Да,C,C++,,,C++,C++,3,1,"[20,30)",Да,Да
1/28/2014 14:33:52,Basic,Да,Java,"C#, JavaScript, T-SQL",,,Java,"Java, JavaScript",2,2,"[20,30)",Да,Нет
1/28/2014 14:34:04,JavaScript,Нет,,,JavaScript,PHP,Python,"PHP, JavaScript",2,2,"[20,30)",Да,Да
1/28/2014 14:36:32,C++,Да,PHP,"JavaScript, CoffeeScript",,,JavaScript,"PHP, JavaScript",4,4,"[20,30)",Да,Нет
1/28/2014 14:36:37,Basic,Да,PHP,"C++, Python, JavaScript, Perl, Shell",,,C#,"PHP, JavaScript",6,6,"[30,40)",Нет,Да
1/28/2014 14:40:41,Basic,Да,PHP,"Python, JavaScript",,,PHP,"PHP, JavaScript",3,3,"[30,40)",Да,Нет
1/28/2014 14:42:46,Pascal/Delphi,Да,C++,"C#, VisualBasic",,,C#,,10+,10+,>50,Да,Нет
1/28/2014 14:42:51,ActionScript,Да,Java,ActionScript,,,Java,"Java, ActionScript",8,4,"[20,30)",Нет,Нет
1/28/2014 14:44:07,Pascal/Delphi,Да,C++,"C#, C",,,C++,C++,2,2,"[20,30)",Да,Нет
1/28/2014 14:48:46,Basic,Нет,,,"PHP, JavaScript, PL/SQL","C++, Python, Shell",PHP,"PHP, JavaScript, PL/SQL",5,5,"[30,40)",Да,Нет
1/28/2014 14:50:05,Pascal/Delphi,Да,Python,"Python, JavaScript",,,Python,Python,<1,1,"[20,30)",Да,Да
1/28/2014 14:53:29,Basic,Нет,,,"JavaScript, Ruby, CoffeeScript",PHP,Ruby,"PHP, JavaScript, Ruby, CoffeeScript",9,1,"[20,30)",Да,Нет
1/28/2014 14:55:19,PHP,Да,PHP,"Java, JavaScript, Objective-C",,,PHP,PHP,5,5,"[20,30)",Да,Нет
1/28/2014 14:55:19,Pascal/Delphi,Да,C#,C++,,,C#,"C#, C++, JavaScript, Basic, T-SQL",3,1,"[20,30)",Да,Нет
1/28/2014 14:55:28,Basic,Да,PHP,JavaScript,,,Ruby,"PHP, JavaScript",5,5,"[20,30)",Да,Да
1/28/2014 14:58:08,Pascal/Delphi,Да,Ruby,"PHP, JavaScript, Ruby, PL/SQL",,,Ruby,"PHP, JavaScript, Ruby",4,2,"[20,30)",Да,Нет
1/28/2014 14:58:13,C++,Да,C#,"JavaScript, T-SQL",,,C#,JavaScript,6,6,"[20,30)",Да,Да
1/28/2014 15:00:32,Basic,Да,PHP,"JavaScript, Ruby",,,PHP,"PHP, JavaScript, Ruby",5,5,"[20,30)",Да,Нет
1/28/2014 15:08:35,Pascal/Delphi,Да,PHP,"JavaScript, Ruby",,,Ruby,PHP,2,2,"[20,30)",Да,Нет
1/28/2014 15:01:17,Pascal/Delphi,Да,ActionScript,"JavaScript, ActionScript",,,ActionScript,ActionScript,5,5,"[20,30)",Нет,Нет
1/28/2014 15:17:23,Pascal/Delphi,Да,C#,"PL/SQL, T-SQL",,,C#,C#,4,3,"[20,30)",Да,Нет
1/28/2014 15:20:29,Basic,Да,PHP,"JavaScript, Basic, T-SQL",,,PHP,"PHP, JavaScript",<1,<1,"[30,40)",Да,Нет
1/28/2014 15:21:12,Pascal/Delphi,Да,C++,,,,C++,C++,2,2,"[20,30)",Да,Нет
1/28/2014 15:25:40,Pascal/Delphi,Нет,,,"Java, C++",,C++,,2,2,"[20,30)",Да,Нет
1/28/2014 15:26:05,Pascal/Delphi,Да,Ruby,Scala,,,Ruby,,1,1,"[20,30)",Да,Нет
1/28/2014 15:26:12,Pascal/Delphi,Да,C#,"Java, JavaScript, PL/SQL, T-SQL",,,Java,"Java, C#",10+,7,"[30,40)",Да,Да
1/28/2014 15:28:04,Basic,Да,PL/SQL,"PHP, JavaScript, Perl, Basic, Shell",,,C#,"PHP, JavaScript, PL/SQL, Shell",10+,7,"[40,50)",Да,Нет
1/28/2014 15:35:21,Pascal/Delphi,Да,Java,,,,Java,"Java, C++, Pascal/Delphi",<1,<1,"[20,30)",Да,Нет
1/28/2014 15:38:13,Basic,Да,JavaScript,ActionScript,,,ActionScript,,5,5,"[20,30)",Да,Да
1/28/2014 15:41:00,Basic,Да,Clojure,"Java, Shell, Lua",,,Clojure,"Java, Clojure",5,4,"[20,30)",Нет,Нет
1/28/2014 15:46:35,Pascal/Delphi,Да,C++,,,,C++,C++,2,2,"[20,30)",Да,Нет
1/28/2014 15:54:57,C++,Нет,,,C++,PHP,PHP,C++,1,1,<20,Да,Нет
1/28/2014 16:10:02,Pascal/Delphi,Да,C#,,,,C#,"C#, C++, Pascal/Delphi",8,8,"[20,30)",Нет,Нет
1/28/2014 16:11:55,Java,Да,Java,"Java, PL/SQL",,,Scala,Java,3,2,"[20,30)",Да,Нет
1/28/2014 16:16:06,PHP,Да,PHP,JavaScript,,,PHP,"PHP, JavaScript",8,8,"[30,40)",Да,Нет
1/28/2014 16:18:59,Python,Да,Python,,,,Python,"C#, Python, JavaScript",<1,<1,"[20,30)",Да,Нет
1/28/2014 16:19:34,Pascal/Delphi,Да,Python,"Python, JavaScript, PL/SQL, Shell",,,Python,"Python, Erlang, Shell",8,3,"[20,30)",Да,Да
1/28/2014 16:24:26,C++,Да,Java,"C++, C",,,Java,C++,<1,2,<20,Да,Нет
1/28/2014 16:35:30,PHP,Да,PHP,"PHP, JavaScript",,,C++,"PHP, JavaScript, Pascal/Delphi",4,2,"[20,30)",Нет,Нет
1/28/2014 16:42:10,Basic,Нет,,,"C#, Python, JavaScript","JavaScript, Shell",Python,Python,10+,6,"[30,40)",Да,Да
1/28/2014 16:50:45,Pascal/Delphi,Да,C++,"C#, C, Asm",,,C++,"C#, C++, C, Asm",3,3,"[20,30)",Да,Нет
1/28/2014 16:51:21,Pascal/Delphi,Да,JavaScript,,,,JavaScript,JavaScript,3,2,"[20,30)",Да,Да
1/28/2014 16:51:24,Pascal/Delphi,Да,C++,"C#, C++, JavaScript, C",,,C#,"C#, C++",10+,10+,"[30,40)",Да,Нет
1/28/2014 16:52:03,Pascal/Delphi,Да,C++,"PHP, C++, JavaScript",,,C++,C++,5,5,"[20,30)",Да,Нет
1/28/2014 16:53:41,Basic,Да,C++,"C#, Python",,,C++,"C#, PHP, C++",7,6,"[20,30)",Да,Нет
1/28/2014 16:56:00,Pascal/Delphi,Да,C++,"C#, C++, JavaScript, C, PL/SQL, Asm",,,C++,C++,5,5,"[20,30)",Да,Нет
1/28/2014 16:57:09,Pascal/Delphi,Да,Perl,"PHP, Perl, Shell",,,Python,"C++, Python, JavaScript, Perl, Shell",10+,10+,"[30,40)",Да,Нет
1/28/2014 17:09:42,C,Да,C#,"JavaScript, T-SQL",,,C#,"C#, JavaScript, T-SQL",3,2,"[20,30)",Нет,Нет
1/28/2014 17:22:26,Basic,Да,C#,"C#, C++, JavaScript, PL/SQL, T-SQL",,,C#,"C#, JavaScript, T-SQL",9,6,"[20,30)",Да,Нет
1/28/2014 17:45:06,Pascal/Delphi,Да,C#,"C++, JavaScript, T-SQL",,,C#,"C#, C++",1,1,<20,Да,Да
1/28/2014 17:55:21,Pascal/Delphi,Да,C#,Python,,,Java,,2,1,"[20,30)",Да,Нет
1/28/2014 18:13:59,Perl,Да,Perl,,,,Perl,Perl,10+,10+,"[40,50)",Да,Да
1/28/2014 18:15:46,Basic,Да,Python,Shell,,,Python,,<1,<1,"[20,30)",Да,Нет
1/28/2014 19:12:34,C,Да,Objective-C,"Java, JavaScript",,,Java,MQL4,2,1,"[20,30)",Да,Да
1/28/2014 19:13:37,Basic,Да,Python,"Java, C#, Python, Ruby, Haskell",,,Ruby,"Java, Python, Ruby",10+,5,"[30,40)",Нет,Нет
1/28/2014 19:46:48,Java,Нет,,,"Python, Perl, Shell",,Python,"Python, Shell",<1,<1,"[20,30)",Да,Нет
1/28/2014 21:43:03,PL/SQL,Да,PL/SQL,Ruby,,,Java,,<1,<1,"[20,30)",Да,Нет
1/28/2014 20:07:37,Pascal/Delphi,Да,C#,JavaScript,,,C#,"C#, Ruby",2,2,"[20,30)",Да,Нет
1/28/2014 21:45:09,Basic,Да,PHP,JavaScript,,,Python,"PHP, JavaScript, Pascal/Delphi",6,8,"[30,40)",Да,Да
1/28/2014 22:06:09,Pascal/Delphi,Да,Objective-C,"Python, Objective-C, C",,,Objective-C,"Python, Objective-C",4,3,"[20,30)",Да,Нет
1/28/2014 22:20:42,Basic,Нет,,,"C#, Objective-C",,Objective-C,Objective-C,10+,4,"[30,40)",Да,Нет
1/28/2014 22:39:17,Python,Да,C++,"Java, Python",,,Python,,6,1,"[30,40)",Да,Нет
1/28/2014 22:57:51,C,Да,Java,,,,Java,,<1,<1,"[30,40)",Да,Нет
1/28/2014 23:59:50,C++,Да,C#,JavaScript,,,C#,C++,3,2,"[20,30)",Да,Нет
1/29/2014 2:47:49,Basic,Да,PHP,"PHP, JavaScript",,,PHP,"C#, PHP, JavaScript",2,3,"[20,30)",Да,Нет
1/29/2014 9:34:41,Java,Да,JavaScript,"PHP, JavaScript, CoffeeScript",,,JavaScript,"PHP, JavaScript",3,1,"[20,30)",Да,Нет
1/29/2014 12:27:03,Basic,Да,JavaScript,CoffeeScript,,,CoffeeScript,"JavaScript, CoffeeScript",7,4,"[20,30)",Да,Да
1/29/2014 12:37:25,Objective-C,Да,Objective-C,C++,,,Objective-C,Objective-C,3,3,"[20,30)",Да,Нет
1/29/2014 12:57:27,Basic,Да,C++,"Java, C#, Python, C, Shell, Asm",,,C#,"C#, C++",7,4,"[40,50)",Да,Нет
1/29/2014 13:20:49,Pascal/Delphi,Да,1C,"Java, PHP, JavaScript, ActionScript, 1C, Pascal/Delphi",,,Pascal/Delphi,"PHP, 1C, Pascal/Delphi",10+,10+,"[30,40)",Да,Нет
1/29/2014 13:45:56,Pascal/Delphi,Нет,,,Java,"Python, JavaScript, PL/SQL, Shell",Perl,"PHP, C++",3,3,"[20,30)",Да,Нет
1/29/2014 13:55:42,Basic,Да,JavaScript,"PHP, Lisp",,,Lisp,"PHP, JavaScript, Lisp",10+,10+,"[20,30)",Да,Да
1/29/2014 14:39:50,Pascal/Delphi,Да,Java,"JavaScript, PL/SQL",,,Java,Java,1,1,"[20,30)",Да,Нет
1/29/2014 17:07:23,PHP,Да,PHP,JavaScript,,,Ruby,PHP,5,5,"[30,40)",Да,Да
1/29/2014 17:13:34,Basic,Да,PHP,"JavaScript, PL/SQL, T-SQL, ANSI SQL",,,PHP,,7,5,"[30,40)",Да,Да
1/29/2014 20:06:10,Pascal/Delphi,Нет,,,Java,"Java, Groovy",Java,"Java, PL/SQL, Pascal/Delphi",1,1,"[20,30)",Да,Нет
1/29/2014 22:07:01,C++,Да,JavaScript,,,,JavaScript,JavaScript,3,2,"[20,30)",Да,Нет
1/29/2014 23:42:32,Pascal/Delphi,Да,C++,"Java, Python, JavaScript, C, Shell",,,C++,"PHP, C++, JavaScript, C, Shell",10+,10+,"[30,40)",Нет,Нет
1/30/2014 0:03:47,Basic,Да,Java,C++,,,Java,Java,1,3,"[20,30)",Да,Нет
1/30/2014 0:13:31,Pascal/Delphi,Да,Java,"Java, C, Scala, Asm",,,Java,Java,<1,<1,<20,Да,Нет
1/30/2014 12:39:51,Basic,Да,Java,,,,Java,,10+,9,"[30,40)",Да,Нет
1/30/2014 16:33:07,Basic,Да,JavaScript,,,,JavaScript,,5,3,"[20,30)",Да,Да
1/30/2014 18:08:41,Basic,Да,C,"Java, C#, C++",,,C#,"C#, C++",3,3,"[20,30)",Да,Нет
1/30/2014 19:24:51,Fortran,Да,Java,"Python, R",,,Scala,Java,10+,10+,"[30,40)",Нет,Нет
1/31/2014 10:41:41,Basic,Да,Java,"PL/SQL, Groovy",,,Scala,"Java, Scala, Groovy",3,2,"[20,30)",Нет,Нет
1/31/2014 11:35:14,Basic,Нет,,,"Java, C++","Python, JavaScript",C++,"Java, C++",1,1,"[20,30)",Да,Нет
1/31/2014 13:09:29,Basic,Да,Python,"Java, C",,,Python,,10+,4,"[30,40)",Да,Да
1/31/2014 13:48:16,Labview,Да,LabView,C,,,Java,"C#, LabView",4,8,"[20,30)",Да,Нет
1/31/2014 14:46:01,Basic,Да,PHP,"Python, JavaScript, Ruby, CoffeeScript, Shell",,,Ruby,,9,9,"[30,40)",Да,Нет
1/31/2014 16:10:05,Pascal/Delphi,Да,JavaScript,Pascal/Delphi,,,Pascal/Delphi,Pascal/Delphi,5,5,"[20,30)",Да,Нет
1/31/2014 16:54:31,Pascal/Delphi,Да,Erlang,"Python, golang",,,Erlang,"Python, golang",6,1,"[20,30)",Да,Да
1/31/2014 17:06:22,Pascal/Delphi,Да,Java,"Java, PHP, C++, Groovy",,,Java,"Java, JavaScript, Groovy",<1,2,"[20,30)",Да,Нет
1/31/2014 19:39:40,PHP,Да,Objective-C,Java,,,Objective-C,,2,1,"[20,30)",Да,Нет
1/31/2014 19:53:24,Pascal/Delphi,Да,Scala,"Java, JavaScript",,,Scala,"Java, JavaScript, Objective-C, Scala, Groovy",6,2,"[20,30)",Да,Нет
1/31/2014 20:33:26,Basic,Да,Perl,JavaScript,,,Ruby,,<1,<1,"[20,30)",Да,Нет
1/31/2014 21:07:46,Basic,Да,C#,"JavaScript, PL/SQL, T-SQL",,,C#,,2,2,"[20,30)",Нет,Нет
1/31/2014 21:18:02,C++,Да,C++,"PHP, Python, PL/SQL",,,PHP,"C++, Python",<1,3,<20,Да,Нет
2/1/2014 13:35:31,Pascal/Delphi,Да,C,"Python, JavaScript, Shell",,,C,"Python, JavaScript",2,2,"[20,30)",Да,Да
2/1/2014 10:15:39,Basic,Да,C#,,,,C#,C#,<1,<1,"[30,40)",Нет,Нет
2/2/2014 14:54:04,Pascal/Delphi,Да,C#,"JavaScript, T-SQL",,,C#,"C#, C++, JavaScript",2,2,"[20,30)",Да,Да
2/2/2014 16:47:46,Pascal/Delphi,Да,C++,"Java, JavaScript, C, Scala, Shell",,,C++,,7,7,"[30,40)",Да,Да
2/2/2014 21:36:43,Basic,Да,C#,JavaScript,,,C#,"C#, Python, JavaScript",10+,2,"[30,40)",Да,Нет
2/3/2014 16:48:12,Java,Да,Java,Groovy,,,Java,Java,4,4,"[20,30)",Да,Нет
2/3/2014 22:21:11,Pascal/Delphi,Да,Python,"C, PL/SQL, Shell",,,Python,Python,<1,<1,"[20,30)",Да,Нет
2/4/2014 9:25:53,Pascal/Delphi,Да,Java,"Python, JavaScript",,,Java,Java,10+,10+,"[30,40)",Нет,Нет
2/4/2014 10:26:49,"Dbase (Clipper, Foxpro, .. )",Да,Java,"JavaScript, PL/SQL, T-SQL",,,Java,Java,10+,5,>50,Да,Нет
2/4/2014 19:14:20,PHP,Нет,,,"PHP, JavaScript",,Java,"PHP, JavaScript",2,1,"[20,30)",Да,Нет
2/5/2014 14:56:16,Pascal/Delphi,Нет,,,"C#, C++",,C#,,<1,<1,<20,Да,Нет
2/6/2014 0:38:18,УАМ. українська алгоритмічна мова,Да,Objective-C,"JavaScript, C",,,Objective-C,,3,3,"[20,30)",Да,Нет
2/6/2014 15:47:28,PHP,Да,PHP,"JavaScript, PL/SQL",,,PHP,PHP,8,7,"[20,30)",Да,Нет
2/6/2014 15:47:44,C#,Да,C#,C#,,,C#,C#,10+,10+,"[30,40)",Да,Да
2/6/2014 15:47:57,Pascal/Delphi,Да,Java,,,,Java,,3,3,"[20,30)",Да,Да
2/6/2014 15:47:57,C,Да,PHP,PHP,,,PHP,,1,1,"[20,30)",Да,Да
2/6/2014 15:48:01,PHP,Нет,,,"PHP, JavaScript",,PHP,"PHP, JavaScript",7,7,"[20,30)",Да,Да
2/6/2014 15:48:06,JavaScript,Да,JavaScript,"PHP, Python, PL/SQL, Shell",,,JavaScript,JavaScript,3,3,"[30,40)",Да,Нет
2/6/2014 15:48:06,Pascal/Delphi,Да,Java,,,,Scala,,3,2,"[20,30)",Да,Нет
2/6/2014 15:48:08,Pascal/Delphi,Да,C#,"Python, JavaScript, Ruby, T-SQL",,,C#,,5,5,"[30,40)",Да,Нет
2/6/2014 15:48:14,Pascal/Delphi,Нет,,,"JavaScript, Ruby",,JavaScript,"JavaScript, Ruby",2,2,"[20,30)",Да,Да
2/6/2014 15:48:15,Java,Да,Java,"C, PLEX",,,C,,3,2,"[20,30)",Да,Нет
2/6/2014 15:48:29,Basic,Да,JavaScript,,,,JavaScript,JavaScript,2,2,"[20,30)",Да,Да
2/6/2014 15:48:30,Objective-C,Да,Objective-C,"Java, Ruby",,,Objective-C,"Java, Objective-C, Ruby",4,4,"[20,30)",Да,Нет
2/6/2014 15:48:32,Pascal/Delphi,Да,Objective-C,,,,Objective-C,Objective-C,2,2,"[20,30)",Да,Нет
2/6/2014 15:48:32,Java,Да,Java,"PHP, JavaScript",,,PHP,Java,<1,1,"[20,30)",Да,Нет
2/6/2014 15:48:34,Basic,Да,PHP,JavaScript,,,PHP,"PHP, JavaScript",9,5,"[20,30)",Да,Нет
2/6/2014 15:48:37,PHP,Да,Java,"JavaScript, Scala, Shell",,,Scala,"JavaScript, Scala",9,8,"[30,40)",Нет,Нет
2/6/2014 15:48:37,Java,Да,Objective-C,"Java, C++",,,Objective-C,"Java, Objective-C",10+,3,"[20,30)",Да,Нет
2/6/2014 15:48:41,Pascal/Delphi,Да,Objective-C,"C++, C",,,C++,"C++, Objective-C, C",6,4,"[20,30)",Да,Да
2/6/2014 15:48:43,C#,Да,C#,C#,,,C#,"C#, JavaScript",3,3,"[20,30)",Да,Да
2/6/2014 15:48:44,Pascal/Delphi,Да,Java,"Objective-C, C",,,Objective-C,"Java, Objective-C, C",3,2,"[20,30)",Да,Нет
2/6/2014 15:48:44,C#,Да,C#,C#,,,C#,,3,3,"[20,30)",Да,Да
2/6/2014 15:48:44,Pascal/Delphi,Да,Objective-C,"C++, JavaScript, C",,,C#,"C#, C++, JavaScript, Objective-C, C",5,3,"[20,30)",Да,Да
2/6/2014 15:48:45,Pascal/Delphi,Нет,,,"PHP, JavaScript",Java,JavaScript,"PHP, JavaScript",5,2,"[20,30)",Да,Нет
2/6/2014 15:48:46,Pascal/Delphi,Да,Python,"Java, PHP, Python, JavaScript, CoffeeScript, R",,,Python,"PHP, Python",10+,5,"[30,40)",Нет,Нет
2/6/2014 15:48:49,Basic,Да,Java,"C#, PL/SQL",,,Java,,4,3,"[20,30)",Да,Да
2/6/2014 15:48:52,Perl,Да,Perl,Shell,,,Python,,<1,3,"[30,40)",Да,Нет
2/6/2014 15:48:52,C++,Да,C#,"C++, Objective-C, C",,,C#,"C#, C++",3,4,"[20,30)",Да,Нет
2/6/2014 15:48:54,Basic,Да,PHP,"C++, JavaScript, Shell, Asm, nodejs",,,C++,"PHP, C++, Pascal/Delphi",10+,7,"[20,30)",Да,Нет
2/6/2014 15:48:55,PHP,Да,PHP,JavaScript,,,PHP,,1,1,"[20,30)",Да,Да
2/6/2014 15:48:59,Pascal/Delphi,Да,Scala,"Java, JavaScript, PL/SQL, Scala",,,Scala,,3,1,"[20,30)",Да,Да
2/6/2014 15:48:59,Pascal/Delphi,Да,C#,"JavaScript, T-SQL",,,C#,"C#, Basic, T-SQL",10+,10+,"[30,40)",Да,Нет
2/6/2014 15:49:00,C++,Да,ActionScript,C++,,,ActionScript,ActionScript,9,4,"[20,30)",Да,Нет
2/6/2014 15:49:02,Java,Да,Java,"PHP, Python, JavaScript, ActionScript, PL/SQL, Shell",,,Java,"Java, JavaScript, ActionScript, PL/SQL, Shell",10+,6,"[30,40)",Да,Да
2/6/2014 15:49:02,C#,Да,C#,"C#, JavaScript, T-SQL",,,C#,C#,4,4,"[20,30)",Да,Да
2/6/2014 15:49:03,Pascal/Delphi,Да,PHP,"JavaScript, Shell",,,PHP,PHP,10+,10+,"[30,40)",Да,Нет
2/6/2014 15:49:03,Pascal/Delphi,Да,C++,"C, Pascal/Delphi, Shell, Asm",,,C++,"C++, Pascal/Delphi, Shell",10+,10+,"[40,50)",Нет,Нет
2/6/2014 15:49:06,JavaScript,Да,JavaScript,PHP,,,JavaScript,"PHP, JavaScript",5,3,"[20,30)",Да,Нет
2/6/2014 15:49:07,Pascal/Delphi,Нет,,,"Java, Python, JavaScript",,Java,,3,3,"[30,40)",Да,Нет
2/6/2014 15:49:08,C#,Да,C#,Python,,,Objective-C,C#,3,2,"[20,30)",Да,Нет
2/6/2014 15:49:09,C++,Да,Java,"C#, PHP",,,C#,"Java, C#",1,2,"[20,30)",Да,Нет
2/6/2014 15:49:10,Basic,Да,PHP,"PHP, Python, JavaScript, Go",,,Python,"PHP, Python, JavaScript, Golang",4,4,"[20,30)",Да,Да
2/6/2014 15:49:12,PHP,Да,PHP,JavaScript,,,PHP,PHP,8,8,"[30,40)",Да,Да
2/6/2014 15:49:12,C++,Да,Java,Scala,,,Java,"Python, Scala, Groovy",6,4,"[20,30)",Да,Да
2/6/2014 15:49:14,Basic,Да,C#,JavaScript,,,Python,PHP,<1,<1,"[20,30)",Да,Нет
2/6/2014 15:49:15,Basic,Да,C#,"C#, C++, C",,,C#,"Java, C#, C++, C",10+,8,"[30,40)",Да,Нет
2/6/2014 15:49:19,Pascal/Delphi,Да,PHP,"PHP, JavaScript, ActionScript",,,PHP,"PHP, JavaScript, ActionScript, PL/SQL",6,6,"[20,30)",Да,Да
2/6/2014 15:49:21,Pascal/Delphi,Да,PHP,Java,,,PHP,"Java, PHP",8,9,"[30,40)",Да,Нет
2/6/2014 15:49:22,C++,Да,C++,"Objective-C, C",,,C++,,4,4,"[20,30)",Да,Нет
2/6/2014 15:49:24,PHP,Да,PHP,"PHP, JavaScript, Objective-C",,,Objective-C,Objective-C,10+,10+,"[30,40)",Да,Да
2/6/2014 15:49:24,Pascal/Delphi,Да,PHP,"Python, JavaScript",,,PHP,PHP,<1,<1,"[20,30)",Да,Нет
2/6/2014 15:49:24,PHP,Да,PHP,"Python, JavaScript, Shell",,,Java,"PHP, Python, JavaScript",4,4,"[20,30)",Да,Нет
2/6/2014 15:49:25,Pascal/Delphi,Да,ActionScript,JavaScript,,,C#,,2,2,"[20,30)",Да,Нет
2/6/2014 15:49:25,Pascal/Delphi,Да,C#,"JavaScript, T-SQL",,,C#,,6,6,"[20,30)",Да,Нет
2/6/2014 15:49:26,PHP,Да,PHP,"JavaScript, ActionScript",,,PHP,"Java, PHP, C++, JavaScript, ActionScript, Perl, Shell",10+,8,"[20,30)",Да,Нет
2/6/2014 15:49:30,Basic,Да,PHP,JavaScript,,,Scala,"Java, PHP, JavaScript",9,6,"[20,30)",Нет,Да
2/6/2014 15:49:30,Objective-C,Да,Objective-C,"C++, C",,,Ruby,"Objective-C, Ruby",5,4,"[20,30)",Да,Нет
2/6/2014 15:49:32,Pascal/Delphi,Да,Java,JavaScript,,,Java,,5,5,"[20,30)",Да,Да
2/6/2014 15:49:33,Basic,Да,PL/SQL,Basic,,,PL/SQL,"Java, PL/SQL, Basic, T-SQL, Shell",10+,10+,"[30,40)",Да,Нет
2/6/2014 15:49:34,Pascal/Delphi,Да,PHP,JavaScript,,,JavaScript,"C#, PHP, JavaScript",3,2,"[20,30)",Да,Нет
2/6/2014 15:49:35,C#,Нет,,,C#,"JavaScript, T-SQL, Node.js",C#,"C#, JavaScript, T-SQL",6,6,"[20,30)",Да,Да
2/6/2014 15:49:39,Pascal/Delphi,Да,Java,1C,,,Java,"Java, 1C",<1,7,"[20,30)",Да,Нет
2/6/2014 15:49:39,Basic,Да,Java,"Python, PL/SQL, Perl, Shell",,,Java,"C#, Objective-C, PL/SQL",10+,5,"[30,40)",Да,Нет
2/6/2014 15:49:40,Pascal/Delphi,Да,Python,,,,Python,Python,1,1,"[20,30)",Да,Да
2/6/2014 15:49:44,"Dbase (Clipper, Foxpro, .. )",Да,C++,"Python, JavaScript, Shell",,,C++,,10+,10+,"[30,40)",Да,Да
2/6/2014 15:49:47,C++,Да,PHP,"PHP, JavaScript",,,Ruby,PHP,4,3,"[20,30)",Да,Нет
2/6/2014 15:49:50,Pascal/Delphi,Да,Java,"Java, Groovy",,,Java,Groovy,10+,9,"[30,40)",Да,Нет
2/6/2014 15:49:50,Basic,Да,PHP,PL/SQL,,,PHP,"PHP, Shell",10+,8,"[20,30)",Да,Нет
2/6/2014 15:49:51,Pascal/Delphi,Да,Pascal/Delphi,"1C, T-SQL",,,Pascal/Delphi,Pascal/Delphi,2,2,"[30,40)",Да,Нет
2/6/2014 15:49:51,C,Да,C,"C++, Asm",,,C++,"C++, C",2,2,"[20,30)",Да,Да
2/6/2014 15:49:53,Pascal/Delphi,Нет,,,Java,,Java,,6,1,"[20,30)",Да,Нет
2/6/2014 15:49:53,Algol,Да,Java,"C++, Python, Shell",,,Python,"C++, Python",10+,4,"[40,50)",Да,Нет
2/6/2014 15:49:54,Pascal/Delphi,Да,JavaScript,"PHP, PL/SQL",,,JavaScript,JavaScript,10+,10+,"[20,30)",Да,Нет
2/6/2014 15:49:55,Java,Да,Java,"T-SQL, Shell",,,Java,Java,3,3,"[20,30)",Да,Нет
2/6/2014 15:49:56,Pascal/Delphi,Да,Java,"C#, C++, C, PL/SQL",,,Java,"Java, C#, C++",<1,<1,"[20,30)",Да,Нет
