Timestamp,Q1,MainLanguage,FirstLanguage,NowLanguage,AdditionalLanguages1,NowLanguages2,AdditionalLanguages3,NextLanguage,PetProjectsLanguages,ExperienceInProgramming,ExperienceInLanguage,Age,InUA,InPrev
22.01.2013 20:13:10,,Да,Pascal/Delphi,C++,"C#, C++",,,C++,C++,3,5,"[20,30)",Да,Да
22.01.2013 20:14:58,,Нет,Asm,,,"C#, C++, Python, Objective-C","JavaScript, C, Lua",C#,C#,10+,8,"[30,40)",Да,Нет
22.01.2013 20:19:58,,Да,C,PHP,"Java, C#",,,Java,"C#, PHP",9,7,"[30,40)",Да,Нет
22.01.2013 20:23:01,,Да,C++,C++,"C#, C",,,C#,C++,5,3,"[20,30)",Да,Да
22.01.2013 20:26:30,,Да,ActionScript,Java,ActionScript,,,Java,"Java, ActionScript",4,4,"[20,30)",Да,Да
22.01.2013 20:31:16,,Да,PHP,PHP,JavaScript,,,PHP,PHP,5,5,"[30,40)",Да,Нет
22.01.2013 20:32:57,,Да,Pascal/Delphi,C#,JavaScript,,,C#,"C#, Python, JavaScript",2,2,"[20,30)",Да,Да
22.01.2013 20:34:38,,Да,Ruby,Ruby,JavaScript,,,Ruby,Ruby,10+,6,"[20,30)",Нет,Да
22.01.2013 20:37:15,,Да,Basic,Python,"Ruby, JavaScript",,,Python,Python,9,5,"[30,40)",Нет,Нет
22.01.2013 20:40:00,,Да,Pascal/Delphi,C++,Java,,,C++,C++,8,6,"[30,40)",Да,Да
22.01.2013 20:40:23,,Да,Basic,C#,JavaScript,,,C#,C#,7,4,"[20,30)",Да,Да
22.01.2013 20:42:47,,Да,Basic,Java,"Java, PHP, JavaScript, Objective-C",,,Java,"Java, PHP",5,5,"[20,30)",Да,Нет
22.01.2013 20:43:15,,Да,Pascal/Delphi,C++,C++,,,C++,"C++, Python",7,6,"[20,30)",Да,Да
22.01.2013 20:44:35,,Да,Asm,PHP,JavaScript,,,PHP,,10+,10+,"[40,50)",Да,Да
22.01.2013 20:47:52,,Да,Basic,C++,"Java, Python, JavaScript, PL/SQL",,,Python,Python,10+,10+,"[30,40)",Да,Да
22.01.2013 20:47:53,,Да,Basic,PHP,"JavaScript, Basic",,,Ruby,,10+,10+,"[20,30)",Да,Нет
22.01.2013 20:49:33,,Да,basic,JavaScript,"PHP, C++, Python, Ruby",,,JavaScript,"PHP, Python, Ruby",10+,4,"[30,40)",Да,Нет
22.01.2013 20:52:30,,Да,Pascal/Delphi,Java,english,,,Java,Java,10+,10+,"[40,50)",Нет,Нет
22.01.2013 20:55:15,,Да,PHP,PHP,JavaScript,,,JavaScript,"PHP, JavaScript",4,4,"[20,30)",Да,Нет
22.01.2013 20:58:42,,Да,Pascal/Delphi,C#,PL/SQL,,,C#,"C#, PL/SQL",2,3,"[20,30)",Да,Да
22.01.2013 21:00:09,,Нет,Pascal/Delphi,,,Pascal/Delphi,"Java, PL/SQL",C#,,6,6,"[20,30)",Да,Нет
22.01.2013 21:01:26,,Да,Pascal/Delphi,C++,"PHP, JavaScript, C, PL/SQL",,,C++,"PHP, C++",8,10+,"[30,40)",Да,Нет
22.01.2013 21:01:43,,Да,Basic,ActionScript,PHP,,,PHP,PHP,7,5,"[20,30)",Да,Нет
22.01.2013 21:03:00,,Да,Basic,Python,"Java, C++, JavaScript",,,Python,Python,10+,3,"[30,40)",Да,Нет
22.01.2013 21:03:15,,Да,Basic,Python,JavaScript,,,Python,Python,6,6,"[30,40)",Да,Нет
22.01.2013 21:04:25,,Да,Basic,JavaScript,Python,,,Python,"Python, JavaScript",4,2,"[20,30)",Да,Да
22.01.2013 21:05:45,,Да,Basic,C#,"Java, C++, JavaScript, C, Asm",,,C#,"Java, C++",4,3,"[20,30)",Да,Нет
22.01.2013 21:06:48,,Нет,Basic,,,"C#, PHP, JavaScript",,C#,"C#, PHP",10+,8,"[30,40)",Да,Нет
22.01.2013 21:07:45,,Да,Pascal/Delphi,Pascal/Delphi,PL/SQL,,,Pascal/Delphi,Pascal/Delphi,6,7,"[30,40)",Да,Да
22.01.2013 21:08:54,,Да,Pascal/Delphi,PHP,JavaScript,,,PHP,"PHP, JavaScript",10+,10+,"[30,40)",Да,Нет
22.01.2013 21:09:28,,Да,ASM for Elektonika MK61,CoffeScript,"Ruby, JavaScript",,,Ruby,"Ruby, JavaScript, CoffeScript",3,3,"[30,40)",Да,Да
22.01.2013 21:13:02,,Да,Basic,C#,JavaScript,,,C#,"C#, JavaScript",10+,5,"[40,50)",Да,Нет
22.01.2013 21:15:50,,Да,Ruby,C,C#,,,C,C,1,1,"[20,30)",Да,Нет
22.01.2013 21:15:57,,Да,Pascal/Delphi,ABAP,"Java, JavaScript, PL/SQL",,,C++,C++,5,4,"[20,30)",Да,Да
22.01.2013 21:23:10,,Да,Basic,PHP,"Python, JavaScript",,,Ruby,"PHP, Python, JavaScript",5,7,"[30,40)",Да,Да
22.01.2013 21:23:37,,Да,Pascal/Delphi,JavaScript,"PHP, JavaScript",,,PHP,,6,7,"[30,40)",Да,Нет
22.01.2013 21:25:55,,Да,Basic,Python,"JavaScript, Perl",,,Python,Perl,3,3,"[30,40)",Да,Нет
22.01.2013 21:36:14,,Да,Pascal/Delphi,Java,JavaScript,,,Java,"Java, JavaScript",4,4,"[20,30)",Да,Нет
22.01.2013 21:37:05,,Да,Basic,ActionScript,ActionScript,,,ActionScript,,<1,2,"[30,40)",Да,Нет
22.01.2013 21:38:34,,Нет,PHP,,,"PHP, JavaScript",PL/SQL,PHP,"PHP, JavaScript",2,2,"[20,30)",Да,Да
22.01.2013 21:41:53,,Нет,Pascal/Delphi,,,"C++, C","Java, Objective-C",C++,,2,2,"[20,30)",Да,Нет
22.01.2013 21:43:32,,Да,Pascal/Delphi,C,JavaScript,,,C,"PHP, C++, JavaScript",1,1,"[20,30)",Да,Да
22.01.2013 21:44:52,,Да,Basic,C#,C#,,,C#,C#,<1,2,"[20,30)",Да,Нет
22.01.2013 21:47:33,,Да,Basic,Ruby,Shell,,,Ruby,Ruby,10+,3,"[30,40)",Да,Нет
22.01.2013 21:54:12,,Да,Pascal/Delphi,C#,JavaScript,,,C#,"C#, JavaScript",5,5,"[20,30)",Да,Да
22.01.2013 21:59:57,,Да,Pascal/Delphi,SAP ABAP,Java,,,SAP ABAP,,1,1,"[20,30)",Да,Да
22.01.2013 22:01:38,,Нет,Basic,,,"C#, Objective-C","Python, JavaScript",C#,"JavaScript, Objective-C",10+,3,"[30,40)",Нет,Нет
22.01.2013 22:02:14,,Да,Pascal/Delphi,Java,"Java, JavaScript",,,Java,,1,2,"[20,30)",Да,Нет
22.01.2013 22:06:07,,Да,C++,Java,"JavaScript, PL/SQL",,,Java,Java,9,7,"[30,40)",Да,Да
22.01.2013 22:07:45,,Да,Pascal/Delphi,C#,Java,,,C#,"Python, Ruby",3,<1,"[30,40)",Да,Нет
22.01.2013 22:14:23,,Да,Pascal/Delphi,Java,"C#, JavaScript",,,Java,C#,5,5,"[20,30)",Да,Нет
22.01.2013 22:30:01,,Да,Basic,Java,Groovy,,,Java,"Java, Python",4,4,"[20,30)",Да,Да
22.01.2013 22:30:27,,Да,Basic,Java,JavaScript,,,Python,Java,8,6,"[30,40)",Да,Да
22.01.2013 22:36:00,,Да,Pascal/Delphi,PHP,"PHP, JavaScript, PL/SQL",,,PHP,,3,3,"[20,30)",Да,Да
22.01.2013 22:38:45,,Да,Basic,PHP,"JavaScript, ActionScript, Pascal/Delphi",,,PHP,"PHP, JavaScript, ActionScript, Pascal/Delphi",10+,10+,"[30,40)",Да,Да
22.01.2013 22:39:18,,Да,Basic,C,"C++, C",,,Python,,4,4,"[30,40)",Да,Да
22.01.2013 22:40:54,,Да,Basic,C++,"C#, JavaScript, Objective-C",,,C++,"C#, PHP, C++, JavaScript, Objective-C",10+,10+,"[30,40)",Нет,Нет
22.01.2013 22:45:13,,Да,Basic,Ruby,"JavaScript, PL/SQL",,,Ruby,"PHP, Ruby, JavaScript",8,3,"[30,40)",Да,Да
22.01.2013 22:48:02,,Да,Pascal/Delphi,Java,Java,,,Java,Java,5,3,"[20,30)",Да,Да
22.01.2013 22:49:49,,Да,Pascal/Delphi,PHP,JavaScript,,,Python,PHP,<1,<1,"[20,30)",Да,Нет
22.01.2013 22:56:36,,Да,Ruby,JavaScript,Ruby,,,JavaScript,"Ruby, JavaScript",10+,4,"[30,40)",Да,Нет
22.01.2013 22:57:11,,Да,Basic,Java,"PL/SQL, Scala",,,Scala,"Java, 1C, Scala",10+,3,"[30,40)",Да,Да
22.01.2013 22:58:09,,Да,Basic,C++,"C#, C++, Python",,,C++,"C++, Python",8,8,"[30,40)",Да,Нет
22.01.2013 23:05:39,,Да,Pascal/Delphi,C,C++,,,C,C,<1,2,"[30,40)",Да,Нет
22.01.2013 23:05:59,,Нет,Basic,,,"C#, Python, JavaScript, C, Pascal/Delphi, PL/SQL","C#, PHP, C++, Ruby, JavaScript, C, Pascal/Delphi, PL/SQL, Scala, Erlang, Lisp",Haskell,"Erlang, Haskell",10+,10+,"[30,40)",Да,Нет
22.01.2013 23:09:04,,Да,Pascal/Delphi,C#,JavaScript,,,C#,C#,3,3,"[20,30)",Да,Нет
22.01.2013 23:17:11,,Да,C,Groovy,Shell,,,Java,"Ruby, Perl",5,2,"[20,30)",Да,Да
22.01.2013 23:19:48,,Да,Basic,PHP,JavaScript,,,PHP,,6,6,"[30,40)",Да,Да
22.01.2013 23:20:01,,Да,C,PL/SQL,Java,,,PL/SQL,,1,1,<20,Да,Нет
22.01.2013 23:20:31,,Да,Basic,ActionScript,"PHP, JavaScript",,,ActionScript,"PHP, ActionScript",10+,6,"[30,40)",Да,Да
22.01.2013 23:28:13,,Да,Basic,Ruby,"PHP, JavaScript",,,Ruby,,8,2,"[30,40)",Да,Да
22.01.2013 23:29:21,,Нет,Asm,,,"C#, C++, C","Python, Haskell",C++,"C#, C++, Objective-C, C, Haskell, Mercury, Vala, D",10+,10+,"[20,30)",Да,Нет
22.01.2013 23:35:45,,Да,Fokal,Python,C,,,Python,,10+,3,"[40,50)",Да,Да
22.01.2013 23:40:28,,Да,Asm,Perl,"C++, JavaScript",,,Perl,"C++, Perl, Scala",10+,9,"[30,40)",Нет,Да
22.01.2013 23:41:39,,Да,PHP,PHP,JavaScript,,,PHP,PHP,10+,10+,"[30,40)",Да,Да
22.01.2013 23:59:45,,Да,C,C#,C#,,,C#,C#,8,7,"[30,40)",Да,Нет
23.01.2013 0:06:11,,Да,Basic,C++,Python,,,C++,C++,10+,10+,"[30,40)",Да,Нет
23.01.2013 0:16:41,,Да,Java,Java,"Ruby, JavaScript, PL/SQL",,,Java,Java,<1,2,"[20,30)",Да,Да
23.01.2013 0:29:05,,Нет,Basic,,,"JavaScript, ActionScript","PHP, Objective-C",ActionScript,"JavaScript, ActionScript",10+,10+,"[30,40)",Да,Нет
23.01.2013 0:35:17,,Да,Pascal/Delphi,C#,C++,,,C#,,2,1,"[20,30)",Да,Да
23.01.2013 0:35:30,,Да,калькулятор МК-61,JavaScript,PHP,,,PHP,PHP,7,7,"[20,30)",Да,Нет
23.01.2013 0:52:59,,Да,Basic,C,C++,,,C++,"C, Pascal/Delphi",8,8,"[30,40)",Да,Да
23.01.2013 0:56:37,,Да,Basic,Tcl,PL/SQL,,,Objective-C,,6,6,"[30,40)",Да,Да
23.01.2013 0:59:00,,Да,ActionScript,ActionScript,"Java, JavaScript, Objective-C, C",,,JavaScript,ActionScript,7,7,"[20,30)",Да,Да
23.01.2013 1:09:29,,Да,C#,C#,JavaScript,,,JavaScript,"C#, JavaScript",9,7,"[20,30)",Да,Да
23.01.2013 1:55:05,,Да,Basic,C#,C#,,,C#,C#,3,3,"[20,30)",Да,Нет
23.01.2013 2:09:22,,Да,Basic,Java,"PHP, C++",,,Java,"Java, PHP, C++",10+,<1,"[30,40)",Да,Да
23.01.2013 2:49:15,,Да,Basic,Objective-C,"Python, C",,,Objective-C,,5,5,"[20,30)",Да,Да
23.01.2013 3:00:38,,Да,Pascal/Delphi,C#,JavaScript,,,C#,C#,8,2,"[30,40)",Да,Да
23.01.2013 3:08:23,,Да,Pascal/Delphi,Java,JavaScript,,,Java,Java,5,5,"[20,30)",Нет,Нет
23.01.2013 3:44:35,,Да,Java,Java,JavaScript,,,Java,,<1,<1,"[20,30)",Да,Нет
23.01.2013 4:48:28,,Да,PHP,PHP,"JavaScript, Pascal/Delphi",,,PHP,,10+,4,"[30,40)",Да,Нет
23.01.2013 4:55:19,,Нет,Basic,,,"PHP, C++, Python",,Python,"PHP, Python",3,4,"[20,30)",Да,Нет
23.01.2013 5:50:19,,Да,Pascal/Delphi,Java,"Java, JavaScript",,,Scala,"Java, Objective-C, Scala, Groovy",8,8,"[20,30)",Нет,Да
23.01.2013 7:23:21,,Да,Asm,C++,"Java, C++, C",,,C++,C++,9,9,"[30,40)",Да,Да
23.01.2013 8:09:52,,Да,Basic,PHP,"JavaScript, Perl, Erlang",,,Erlang,PHP,10+,3,"[30,40)",Нет,Да
23.01.2013 8:30:29,,Нет,C++,,,1C,PHP,1C,1C,3,3,"[20,30)",Да,Да
23.01.2013 8:37:35,,Нет,C,,,"Java, Scala",Haskell,Scala,"Scala, Haskell",10+,5,"[30,40)",Да,Да
23.01.2013 8:42:37,,Да,Basic,C#,"C#, JavaScript",,,C#,"C#, JavaScript, 1C",6,5,"[20,30)",Да,Нет
23.01.2013 8:47:48,,Да,Pascal/Delphi,PHP,"Python, PL/SQL",,,PHP,Python,5,5,"[20,30)",Нет,Нет
23.01.2013 9:01:07,,Да,Basic,C#,JavaScript,,,C#,"C#, JavaScript",10+,10+,"[30,40)",Нет,Нет
23.01.2013 9:06:51,,Да,Java,Java,"Java, PHP, JavaScript",,,JavaScript,"Java, PHP, JavaScript",8,1,"[30,40)",Да,Нет
23.01.2013 9:19:46,,Да,Assembler,PHP,"JavaScript, Pascal/Delphi",,,PHP,"PHP, Pascal/Delphi",10+,7,"[40,50)",Да,Нет
23.01.2013 9:22:24,,Да,Pascal/Delphi,Ruby,"JavaScript, Objective-C",,,Ruby,"C++, Ruby",5,2,"[20,30)",Да,Нет
23.01.2013 9:24:01,,Да,Basic,Ruby,"Java, C#, C++, JavaScript, Objective-C, C",,,Ruby,"Ruby, Objective-C",4,3,"[20,30)",Нет,Нет
23.01.2013 9:24:40,,Да,Pascal/Delphi,PL/SQL,C#,,,C#,"C#, PL/SQL",10+,10+,"[30,40)",Да,Нет
23.01.2013 9:27:36,,Да,Basic,Java,Java,,,Java,"Java, PHP",10+,10+,"[30,40)",Да,Нет
23.01.2013 9:31:06,,Нет,Pascal/Delphi,,,"Java, PL/SQL",,Java,"Java, C++",8,5,"[20,30)",Да,Нет
23.01.2013 9:35:22,,Да,C#,C#,"C#, PHP, JavaScript",,,C#,"C#, PHP, JavaScript",7,4,"[20,30)",Да,Нет
23.01.2013 9:49:45,,Да,Fortran,C#,T-SQL,,,C#,,4,3,"[40,50)",Да,Нет
23.01.2013 9:51:02,,Да,Pascal/Delphi,Java,JavaScript,,,Java,"Java, Scala",7,7,"[20,30)",Да,Нет
23.01.2013 9:57:38,,Да,Basic,C#,"Java, PHP, C++, JavaScript",,,C#,"Java, C#, C++, Perl, Basic",9,6,"[20,30)",Да,Нет
23.01.2013 9:58:35,,Да,Basic,PL/SQL,PL/SQL,,,PL/SQL,"Java, JavaScript, PL/SQL",10+,10+,"[30,40)",Да,Да
23.01.2013 9:58:44,,Да,Asm,C++,"C#, Asm",,,C++,"C#, C++, Asm",10+,10+,"[40,50)",Нет,Да
23.01.2013 9:58:51,,Да,Pascal/Delphi,Java,JavaScript,,,Scala,,2,2,"[20,30)",Да,Да
23.01.2013 10:05:45,,Да,C#,C#,JavaScript,,,C#,"C#, JavaScript",1,3,"[20,30)",Да,Да
23.01.2013 10:14:16,,Да,Pascal/Delphi,Java,"JavaScript, PL/SQL",,,Java,Java,5,5,"[20,30)",Да,Нет
23.01.2013 10:21:12,,Нет,Basic,,,"C#, C++",PHP,C#,"C#, PHP",7,6,"[20,30)",Нет,Да
23.01.2013 10:27:53,,Да,Pascal/Delphi,Java,"JavaScript, PL/SQL, Scala",,,Java,"Java, JavaScript",10+,3,"[30,40)",Да,Да
23.01.2013 10:30:05,,Да,Pascal/Delphi,JavaScript,JavaScript,,,Ruby,,<1,1,"[20,30)",Да,Нет
23.01.2013 10:33:00,,Да,Pascal/Delphi,PHP,"JavaScript, PL/SQL",,,JavaScript,"PHP, JavaScript",5,4,"[20,30)",Да,Да
23.01.2013 10:35:51,,Нет,PL/I,,,"Java, C++","JavaScript, C",Java,"Java, свой собственный",10+,10+,"[40,50)",Да,Нет
23.01.2013 10:41:55,,Да,Basic,PHP,JavaScript,,,PHP,"PHP, JavaScript",6,6,"[30,40)",Да,Да
23.01.2013 10:42:01,,Да,Basic,JavaScript,PHP,,,JavaScript,"PHP, C++, JavaScript, Lua",7,7,"[30,40)",Да,Нет
23.01.2013 10:45:35,,Да,Basic,Java,"Java, PHP, JavaScript, C",,,Java,Java,4,3,"[40,50)",Да,Да
23.01.2013 10:51:10,,Да,Basic,PHP,"JavaScript, ActionScript",,,"изучил бы рынок, и это был бы комплекс языков, т.к. мобильные клиенты, frontend и всё прочее на разных языках пишется.",PHP,10+,9,"[20,30)",Да,Да
23.01.2013 11:02:08,,Да,Python,ActionScript,Python,,,ActionScript,Python,5,5,"[20,30)",Да,Да
23.01.2013 11:07:21,,Да,Basic,PHP,"Java, C++, JavaScript",,,PHP,,6,5,"[20,30)",Да,Нет
23.01.2013 11:11:54,,Нет,ActionScript,,,"Java, C#, ActionScript","PHP, C++, JavaScript, Pascal/Delphi",C#,"Java, C#, ActionScript",3,3,"[20,30)",Да,Нет
23.01.2013 11:19:58,,Да,PHP,Objective-C,PHP,,,Objective-C,,5,2,"[20,30)",Да,Нет
23.01.2013 11:27:50,,Да,C++,Java,"C++, C",,,Java,"Java, PL/SQL",5,4,"[20,30)",Да,Да
23.01.2013 11:34:46,,Нет,Basic,,,Java,"Java, JavaScript",Java,,<1,<1,"[20,30)",Да,Нет
23.01.2013 11:39:32,,Нет,Basic,,,"Java, C++",,Java,"Java, C++, Python, Lua",2,2,"[20,30)",Да,Нет
23.01.2013 11:43:26,,Да,Pascal/Delphi,Python,"PHP, Python, JavaScript, PL/SQL",,,Python,"Python, JavaScript",1,1,"[20,30)",Да,Нет
23.01.2013 11:45:48,,Да,Pascal/Delphi,Objective-C,"C++, Objective-C, Pascal/Delphi",,,Objective-C,Objective-C,1,1,"[20,30)",Да,Нет
23.01.2013 12:16:36,,Да,Pascal/Delphi,Python,JavaScript,,,Java,Python,6,2,"[30,40)",Да,Да
23.01.2013 12:16:36,,Да,Perl,JavaScript,"Java, ActionScript",,,JavaScript,JavaScript,5,4,"[20,30)",Да,Нет
23.01.2013 12:19:09,,Да,C#,C#,JavaScript,,,C#,,7,7,"[20,30)",Да,Да
23.01.2013 12:20:09,,Нет,Pascal/Delphi,,,PHP,JavaScript,Java,"Python, JavaScript",2,<1,"[20,30)",Да,Нет
23.01.2013 12:29:46,,Да,Pascal/Delphi,Python,JavaScript,,,Python,,2,<1,"[20,30)",Да,Да
23.01.2013 12:33:04,,Нет,Basic,,,"C#, Ruby, JavaScript, Objective-C","C++, Python",Ruby,Ruby,5,1,"[20,30)",Да,Нет
23.01.2013 12:34:53,,Да,Basic,PHP,PHP,,,PHP,"Java, C#, PHP",4,6,"[30,40)",Да,Нет
23.01.2013 12:35:37,,Да,Pascal/Delphi,Java,JavaScript,,,Java,Java,7,7,"[30,40)",Да,Нет
23.01.2013 12:38:17,,Да,Objective-C,C#,"JavaScript, Objective-C",,,Objective-C,"C#, Objective-C",1,1,"[20,30)",Да,Нет
23.01.2013 12:48:13,,Да,Basic,C++,C#,,,C++,C++,10+,10+,"[30,40)",Да,Нет
23.01.2013 12:51:42,,Да,Pascal/Delphi,C#,JavaScript,,,C#,JavaScript,4,4,"[20,30)",Да,Да
23.01.2013 12:52:31,,Да,Pascal/Delphi,C,C++,,,C++,C,8,4,"[30,40)",Да,Да
23.01.2013 12:57:54,,Да,C++,C++,"Java, C++, JavaScript, C",,,Java,"Java, C++",6,6,"[20,30)",Да,Да
23.01.2013 13:01:20,,Да,C++,Java,Ruby,,,Java,,7,3,"[20,30)",Да,Да
23.01.2013 13:06:10,,Да,C#,C#,"C#, JavaScript",,,C#,"C#, JavaScript",6,6,"[20,30)",Да,Да
23.01.2013 13:12:39,,Да,Basic,Java,Java,,,Java,Java,3,3,"[20,30)",Да,Нет
23.01.2013 13:23:35,,Да,Pascal/Delphi,JavaScript,Ruby,,,JavaScript,JavaScript,8,6,"[20,30)",Да,Да
23.01.2013 13:28:09,,Да,C#,Python,JavaScript,,,Python,"Python, JavaScript",5,3,"[20,30)",Да,Да
23.01.2013 13:46:48,,Да,Pascal/Delphi,1C,"C#, 1C",,,C#,C#,10+,10+,"[30,40)",Да,Нет
23.01.2013 13:53:31,,Да,Asm,4gl,Pascal/Delphi,,,Pascal/Delphi,Pascal/Delphi,10+,10+,"[40,50)",Да,Нет
23.01.2013 14:00:53,,Да,Basic,Java,"JavaScript, PL/SQL",,,Java,Java,10+,10+,"[30,40)",Да,Нет
23.01.2013 14:10:36,,Да,Basic,C#,"C#, JavaScript",,,C#,"Java, C#, C++, JavaScript",7,7,"[20,30)",Да,Да
23.01.2013 14:28:06,,Да,Basic,C#,"C#, JavaScript",,,Ruby,C#,10+,5,"[30,40)",Да,Нет
23.01.2013 14:29:06,,Да,Basic,Pascal/Delphi,"Java, C++, Objective-C",,,C#,"Java, C++",9,6,"[30,40)",Да,Да
23.01.2013 14:32:32,,Да,Pascal/Delphi,C#,JavaScript,,,C#,"C#, JavaScript",7,7,"[20,30)",Да,Да
23.01.2013 14:46:43,,Да,Basic,Java,"Python, PL/SQL, Groovy",,,Java,"Java, Clojure",10+,6,"[30,40)",Да,Нет
23.01.2013 15:02:20,,Да,Basic,Java,"C++, C",,,Java,Java,6,7,"[20,30)",Да,Нет
23.01.2013 15:07:56,,Да,PHP,PHP,JavaScript,,,Java,PHP,2,2,"[20,30)",Да,Нет
23.01.2013 15:13:48,,Да,Basic,Java,"PHP, C++, JavaScript, Objective-C, C, Pascal/Delphi, Go",,,Java,"Java, JavaScript, Pascal/Delphi, Go",5,3,"[20,30)",Да,Да
23.01.2013 15:42:39,,Да,Basic,Python,"JavaScript, PL/SQL",,,Python,,5,3,"[20,30)",Да,Нет
23.01.2013 15:53:49,,Да,Basic,C++,"JavaScript, Objective-C",,,C#,,5,4,"[20,30)",Да,Нет
23.01.2013 15:55:02,,Да,C#,C#,JavaScript,,,C#,C#,<1,1,"[20,30)",Да,Нет
23.01.2013 15:56:01,,Да,Электроника МК-61,PHP,"JavaScript, Shell",,,PHP,"PHP, JavaScript",7,7,"[30,40)",Да,Да
23.01.2013 15:57:33,,Да,Basic,Objective-C,"Objective-C, C",,,Objective-C,Objective-C,5,3,"[20,30)",Да,Да
23.01.2013 15:58:50,,Нет,Basic,,,"Java, JavaScript",Python,Java,"Java, Python",3,2,"[20,30)",Да,Да
23.01.2013 16:32:53,,Да,Pascal/Delphi,Java,Java,,,Java,Java,10+,10+,"[30,40)",Да,Нет
23.01.2013 16:35:36,,Да,Basic,JavaScript,JavaScript,,,JavaScript,JavaScript,9,2,"[30,40)",Да,Да
23.01.2013 16:36:38,,Да,Basic,C#,"C#, PHP, JavaScript",,,C#,"C#, PHP",5,2,"[20,30)",Да,Нет
23.01.2013 16:56:06,,Да,Basic,C#,"JavaScript, PL/SQL",,,C#,C#,3,3,"[20,30)",Да,Да
23.01.2013 17:00:30,,Да,Pascal/Delphi,C#,Pascal/Delphi,,,C#,,10+,5,"[30,40)",Да,Нет
23.01.2013 17:44:15,,Нет,Pascal/Delphi,,,"Java, C#, C++",Python,C#,Python,10+,8,"[30,40)",Да,Да
23.01.2013 17:55:46,,Нет,Pascal/Delphi,,,"Python, JavaScript, PL/SQL","C#, PHP, C++, C",Python,"C#, Python, JavaScript, PL/SQL",10+,5,"[20,30)",Да,Да
23.01.2013 18:20:23,,Да,Pascal/Delphi,C++,"C#, JavaScript, PL/SQL",,,C#,"C#, C++",5,4,"[20,30)",Да,Нет
23.01.2013 18:37:12,,Да,Pascal/Delphi,PHP,JavaScript,,,Ruby,,5,5,"[20,30)",Да,Да
23.01.2013 18:48:38,,Да,C,PHP,JavaScript,,,Java,"Java, C#, PHP, C++, JavaScript",3,2,"[20,30)",Да,Нет
23.01.2013 20:24:38,,Да,PHP,PHP,JavaScript,,,PHP,"PHP, JavaScript",5,4,"[20,30)",Да,Да
23.01.2013 21:16:38,,Да,Pascal/Delphi,Java,"Java, C++, Ruby, Groovy",,,Java,Java,7,7,"[20,30)",Нет,Нет
23.01.2013 21:40:24,,Да,PHP,C#,JavaScript,,,C#,"Java, JavaScript",7,7,"[30,40)",Да,Нет
23.01.2013 22:05:06,,Да,C++,PHP,"PHP, JavaScript, PL/SQL",,,PHP,PHP,5,4,"[20,30)",Да,Нет
23.01.2013 22:15:25,,Да,Pascal/Delphi,Objective-C,"C++, C",,,Objective-C,Objective-C,<1,<1,"[20,30)",Да,Да
23.01.2013 22:24:04,,Да,Ruby,PHP,"PHP, Python, JavaScript",,,Python,,<1,<1,"[20,30)",Да,Да
23.01.2013 22:27:46,,Да,Pascal/Delphi,Java,"Java, JavaScript",,,JavaScript,"Java, JavaScript",5,5,"[20,30)",Да,Нет
23.01.2013 22:28:15,,Да,BASIC,C,JScript,,,C,C,10+,10+,"[40,50)",Да,Да
23.01.2013 22:28:43,,Да,Pascal/Delphi,Java,JavaScript,,,Java,,<1,<1,"[20,30)",Нет,Нет
23.01.2013 22:46:55,,Да,Pascal/Delphi,C++,"Java, Asm",,,C,,2,2,"[20,30)",Да,Нет
23.01.2013 22:52:54,,Да,Basic,C#,"Java, JavaScript",,,C#,"C#, JavaScript, Pascal/Delphi",10+,5,"[30,40)",Да,Да
23.01.2013 23:06:04,,Да,Pascal/Delphi,PL/SQL,Java,,,PL/SQL,,10+,9,"[30,40)",Да,Да
23.01.2013 23:06:16,,Да,Basic,Scala,"Java, JavaScript, Perl",,,Scala,,10+,1,"[30,40)",Да,Нет
23.01.2013 23:06:21,,Да,Pascal/Delphi,Java,Java,,,Java,Java,1,1,"[20,30)",Да,Нет
23.01.2013 23:40:00,,Да,Pascal/Delphi,C#,C#,,,C#,C#,4,3,"[20,30)",Да,Да
23.01.2013 23:56:28,,Да,Pascal/Delphi,C#,"C#, JavaScript",,,JavaScript,"C#, JavaScript",3,2,"[20,30)",Да,Да
24.01.2013 0:05:28,,Нет,Asm,,,"Java, C#, C++, Python","JavaScript, Perl",Perl,"Java, C#, C++, JavaScript, Perl",10+,10+,>50,Да,Да
24.01.2013 0:10:41,,Да,Basic,PHP,"PHP, JavaScript, PL/SQL",,,JavaScript,"C#, PHP, C++, JavaScript, Pascal/Delphi",4,3,"[20,30)",Да,Нет
24.01.2013 0:14:43,,Нет,Pascal/Delphi,,,"C#, C++","Java, PL/SQL",C#,C#,<1,<1,<20,Да,Нет
24.01.2013 0:36:06,,Да,Pascal/Delphi,Objective-C,C,,,Objective-C,Objective-C,10+,10+,"[30,40)",Да,Нет
24.01.2013 0:54:07,,Да,Basic,JavaScript,C#,,,JavaScript,,6,4,"[30,40)",Да,Нет
24.01.2013 1:10:13,,Да,Pascal/Delphi,C#,C++,,,C#,C#,<1,<1,"[20,30)",Да,Нет
24.01.2013 1:56:20,,Да,Pascal/Delphi,Java,"Java, JavaScript, PL/SQL, Groovy",,,Java,"Ruby, JavaScript",10+,7,"[30,40)",Да,Нет
24.01.2013 2:10:39,,Да,JavaScript,PHP,PHP,,,JavaScript,,<1,<1,>50,Да,Нет
