Timestamp,FirstLanguage,MainLanguage,NowLanguage,AdditionalLanguages1,NowLanguages2,AdditionalLanguages3,NextLanguage,PetProjectsLanguages,ExperienceInProgramming,ExperienceInLanguage,AgeYears,InUA,InPrev,,,
1/12/2016 15:28:04,Basic,Да,C#,,,,Java,C#,8,4,35,Да,Нет,,,
1/12/2016 15:28:25,Basic,Да,JavaScript,Python,,,Python,,10+,10+,37,Да,Не помню,,,
1/12/2016 15:28:30,Pascal/Delphi,Да,C#,"Java, PHP, JavaScript, Python, T-SQL",,,C#,"C#, PHP, JavaScript, T-SQL",10+,8,32,Да,Нет,,,
1/12/2016 15:28:57,Basic,Да,C#,"JavaScript, T-SQL",,,C#,"C#, JavaScript, T-SQL",,<1,32,Да,Нет,,,
1/12/2016 15:29:39,Pascal/Delphi,Да,Objective-C,"Java, C#, JavaScript, Python, C++, C",,,Swift,"C#, Python, Objective-C",4,2,,Да,Не помню,,,
1/12/2016 15:29:46,C++,Да,C++,"Java, Python, C",,,C++,,4,4,26,Да,Нет,,,
1/12/2016 15:30:43,Basic,Да,Python,"C#, PHP, JavaScript",,,Python,Python,6,3,34,Да,Нет,,,
1/12/2016 15:30:44,Basic,Да,Ruby,JavaScript,,,JavaScript,"JavaScript, Ruby, 1C",2,1,23,Да,Нет,,,
1/12/2016 15:31:12,Pascal/Delphi,Да,Java,"JavaScript, T-SQL",,,Java,,9,6,26,Да,Нет,,,
1/12/2016 15:31:27,Basic,Да,C++,"Java, PHP, Python, C",,,C++,"Java, PHP, JavaScript, Python, C++, C",5,8,30,Да,Не помню,,,
1/12/2016 15:31:31,1C,Да,Swift,Objective-C,,,Swift,Java,8,2,33,Да,Нет,,,
1/12/2016 15:31:36,C++,Нет,,,"C++, Objective-C, C, Swift",PHP,Objective-C,Objective-C,2,2,43,Да,Нет,,,
1/12/2016 15:31:43,Basic,Да,PHP,JavaScript,,,PHP,JavaScript,5,5,,Да,Да,,,
1/12/2016 15:31:46,Java,Да,Java,"Java, JavaScript, Python, Scala",,,Scala,"Java, Python, Scala",4,4,24,Да,Да,,,
1/12/2016 15:32:12,ЯМК,Да,PHP,Go,,,PHP,"PHP, Pascal/Delphi, ActionScript",10+,5,38,Да,Нет,,,
1/12/2016 15:32:14,Pascal/Delphi,Да,Python,"JavaScript, CoffeeScript",,,Python,"C#, Python",2,2,21,Да,Да,,,
1/12/2016 15:32:43,C,Да,Ruby,JavaScript,,,Ruby,Ruby,3,2,26,Да,Нет,,,
1/12/2016 15:32:45,Pascal/Delphi,Да,PHP,JavaScript,,,JavaScript,,4,4,29,Да,Нет,,,
1/12/2016 15:32:45,Pascal/Delphi,Нет,,,"Python, C++",,C++,,4,5,28,Да,Не помню,,,
1/12/2016 15:32:50,Java,Нет,,,Java,Java,Java,Java,,,,,Нет,,,
1/12/2016 15:33:06,Basic,Да,PHP,JavaScript,,,PHP,"PHP, JavaScript",2,1,23,Да,Да,,,
1/12/2016 15:34:18,C,Да,Objective-C,"PHP, JavaScript, Swift",,,Swift,"PHP, JavaScript, Objective-C, Swift",10+,7,38,Да,Не помню,,,
1/12/2016 15:34:31,Basic,Да,JavaScript,"PHP, Python",,,JavaScript,JavaScript,10+,5,28,Да,Не помню,,,
1/12/2016 15:35:27,C++,Да,ActionScript,C++,,,ActionScript,ActionScript,10+,10+,30,Да,Нет,,,
1/12/2016 15:36:11,Basic,Да,Java,"JavaScript, Scala",,,Java,"Java, JavaScript, Scala",,,,Нет,Нет,,,
1/12/2016 15:36:19,C++,Да,Java,JavaScript,,,Scala,"Java, Scala, Goovy",3,3,25,Да,Нет,,,
1/12/2016 15:36:23,Pascal/Delphi,Да,JavaScript,PHP,,,JavaScript,JavaScript,1,1,24,Да,Нет,,,
1/12/2016 15:36:27,Basic,Да,C#,"PL-SQL, Pascal/Delphi",,,C#,"C#, Pascal/Delphi",10+,4,40,Да,Нет,,,
1/12/2016 15:36:50,C,Да,Objective-C,"C++, Objective-C, C, Swift",,,Swift,"Objective-C, C",8,7,31,Да,Нет,,,
1/12/2016 15:37:01,Basic,Да,C,C++,,,C++,,10+,5,33,Да,Не помню,,,
1/12/2016 15:37:17,Ruby,Да,JavaScript,Ruby,,,Ruby,Ruby,1,<1,41,Да,Не помню,,,
1/12/2016 15:37:30,Pascal/Delphi,Нет,,,"Python, C++",JavaScript,Python,"Java, JavaScript, Python, C++",6,5,28,Да,Да,,,
1/12/2016 15:37:48,Pascal/Delphi,Да,C#,T-SQL,,,C#,C#,6,5,,Да,Да,,,
1/12/2016 15:37:52,Pascal/Delphi,Да,C#,Java,,,C#,"Java, C#",4,<1,22,Да,Да,,,
1/12/2016 15:38:14,ASM,Да,PHP,"PHP, JavaScript, Perl",,,Perl,"C++, Pascal/Delphi, Perl",10+,10+,45,Нет,Нет,,,
1/12/2016 15:38:33,Python,Да,Python,PHP,,,Ruby,,<1,<1,26,Да,Нет,,,
1/12/2016 15:38:35,Pascal/Delphi,Да,Objective-C,"Python, C, Swift",,,Swift,,3,3,25,Да,Да,,,
1/12/2016 15:39:16,PL-I,Да,PHP,JavaScript,,,PHP,"PHP, JavaScript, Pascal/Delphi",10+,10+,55,Да,Не помню,,,
1/12/2016 15:39:24,Pascal/Delphi,Да,Java,JavaScript,,,Go,"Java, JavaScript",1,1,23,Да,Не помню,,,
1/12/2016 15:39:42,PHP,Да,Python,"Java, PHP, JavaScript, Python, Objective-C, CoffeeScript, Swift, Go",,,Python,PHP,5,<1,25,Да,Нет,,,
1/12/2016 15:39:48,Pascal/Delphi,Да,Java,"Python, bash",,,Java,"Python, Scala",5,4,26,Да,Не помню,,,
1/12/2016 15:39:50,Basic,Да,Python,C++,,,Java,Python,2,2,34,Нет,Нет,,,
1/12/2016 15:40:15,Pascal/Delphi,Да,PHP,"JavaScript, C++",,,Ruby,TCL,3,3,26,Да,Не помню,,,
1/12/2016 15:40:40,Pascal/Delphi,Да,JavaScript,PHP,,,JavaScript,"PHP, JavaScript",3,1,23,Да,Не помню,,,
1/12/2016 15:40:41,Basic,Да,Objective-C,,,,Objective-C,Objective-C,,,,Да,Нет,,,
1/12/2016 15:40:41,Fortran,Да,Java,"C#, Python",,,Java,"Java, C#, Python",2,<1,24,Да,Не помню,,,
1/12/2016 15:41:31,Pascal/Delphi,Да,JavaScript,,,,JavaScript,"PHP, JavaScript",6,1,27,Да,Нет,,,
1/12/2016 15:41:38,Pascal/Delphi,Да,Java,"C++, C",,,Java,,4,8,25,Да,Нет,,,
1/12/2016 15:42:10,Basic,Нет,,,"JavaScript, Python, C++, Objective-C, C, T-SQL","Java, C#, PHP, Pascal/Delphi",depends on the project,"C#, JavaScript, C++, Objective-C",10+,10+,37,Нет,Не помню,,,
1/12/2016 15:42:31,Pascal/Delphi,Да,PHP,JavaScript,,,Python,"PHP, JavaScript",4,2,26,Да,Нет,,,
1/12/2016 15:42:47,Basic,Да,Progress 4GL,JavaScript,,,JavaScript,,10+,4,35,Да,Нет,,,
1/12/2016 15:43:05,ЯМК Б3-21,Нет,,,"PHP, JavaScript","Java, Python, R",JavaScript,"PHP, JavaScript",10+,2,47,Да,Нет,,,
1/12/2016 15:43:08,Pascal/Delphi,Да,PHP,JavaScript,,,PHP,,4,4,22,Да,Нет,,,
1/12/2016 15:43:35,Basic,Да,Java,"JavaScript, PL-SQL",,,Java,Java,10+,10+,36,Нет,Не помню,,,
1/12/2016 15:43:39,Python,Да,Python,"JavaScript, Python",,,Python,,4,2,25,Да,Да,,,
1/12/2016 15:44:01,Basic,Да,C#,JavaScript,,,C#,,5,5,33,Да,Нет,,,
1/12/2016 15:44:02,Pascal/Delphi,Да,Java,JavaScript,,,Java,"Java, JavaScript",3,3,21,Да,Нет,,,
1/12/2016 15:44:03,JavaScript,Да,JavaScript,TypeScript,,,JavaScript,"JavaScript, Python",4,4,28,Да,Нет,,,
1/12/2016 15:44:28,Basic,Да,C#,"JavaScript, T-SQL",,,C#,,10+,7,35,Да,Да,,,
1/12/2016 15:45:00,Pascal/Delphi,Да,PHP,JavaScript,,,PHP,,10+,10+,31,Нет,Нет,,,
1/12/2016 15:45:18,C,Да,Java,"JavaScript, PL-SQL",,,Java,"Java, JavaScript, PL-SQL",,,,,,,,
1/12/2016 15:46:04,Pascal/Delphi,Да,Java,JavaScript,,,Scala,,2,2,29,Да,Нет,,,
1/12/2016 15:47:11,C,Да,PHP,"JavaScript, C++, C",,,JavaScript,"PHP, JavaScript",8,7,28,Да,Нет,,,
1/12/2016 15:47:20,Basic,Нет,,,"Python, Perl, R","JavaScript, C, Erlang",Erlang,"Python, R",10+,5,35,Да,Не помню,,,
1/12/2016 15:47:37,Pascal/Delphi,Да,Java,"JavaScript, Python, CoffeeScript",,,Java,"Java, JavaScript",10+,10+,,Да,Да,,,
1/12/2016 15:48:03,Basic,Нет,,,"Java, Python, Ruby, Shell","C, Scala",Scala,"Java, C, Scala",10+,2,39,Нет,Не помню,,,
1/12/2016 15:48:11,Basic,Да,C#,T-SQL,,,C#,"C#, T-SQL",7,6,32,Да,Нет,,,
1/12/2016 15:48:23,Pascal/Delphi,Да,T-SQL,"C#, ActionScript, R, Basic",,,C#,"C#, PHP, T-SQL",6,6,,Да,Да,,,
1/12/2016 15:48:57,Pascal/Delphi,Да,PHP,"JavaScript, PL-SQL",,,PHP,PHP,5,5,31,Да,Нет,,,
1/12/2016 15:49:05,Ruby,Да,Java,JavaScript,,,Java,"Java, JavaScript, kotlin",3,3,34,Да,Нет,,,
1/12/2016 15:49:20,Basic,Да,1C,,,,1C,"Java, 1C",10+,10+,40,Да,Нет,,,
1/12/2016 15:49:20,Python,Да,Java,Python,,,Python,Java,4,<1,,Да,Нет,,,
1/12/2016 15:49:47,Pascal/Delphi,Да,Pascal/Delphi,"Java, Objective-C",,,Java,Pascal/Delphi,1,1,22,Да,Нет,,,
1/12/2016 15:50:01,JavaScript,Да,JavaScript,PHP,,,JavaScript,JavaScript,6,6,30,Да,Да,,,
1/12/2016 15:50:14,C,Да,T-SQL,Java,,,C#,,3,3,24,Да,Не помню,,,
1/12/2016 15:51:33,Java,,Java,JavaScript,,,Java,Java,3,<1,25,Да,Нет,,,
1/12/2016 15:51:35,Pascal/Delphi,Да,C++,"Perl, T-SQL",,,C++,"Java, C++",5,5,28,Нет,Не помню,,,
1/12/2016 15:52:03,C#,Да,Java,,,,Java,Java,<1,<1,26,Да,Нет,,,
1/12/2016 15:52:55,Pascal/Delphi,Нет,,,"Java, JavaScript",,Groovy,,3,3,27,Да,Да,,,
1/12/2016 15:53:07,Basic,Да,C#,"JavaScript, T-SQL",,,C#,"C#, JavaScript",,,,Да,Нет,,,
1/12/2016 15:54:28,PHP,Да,PHP,"C#, JavaScript",,,Objective-C,"PHP, JavaScript",3,3,23,Да,Нет,,,
1/12/2016 15:54:50,Pascal/Delphi,Да,PHP,"Java, JavaScript",,,Java,"Java, PHP, JavaScript",5,5,27,Да,Нет,,,
1/12/2016 15:55:14,AutoIt v.3,Да,Java,,,,Java,"Java, Qt",4,2,28,Да,Не помню,,,
1/12/2016 15:56:39,PHP,Да,PHP,JavaScript,,,PHP,,,,,Да,Нет,,,
1/12/2016 15:57:35,Pascal/Delphi,Да,JavaScript,C++,,,JavaScript,"JavaScript, C++, Go",10+,10+,29,Да,Да,,,
1/12/2016 15:57:42,Fortran,,Java,T-SQL,,,Java,Нет пока,,,,Да,Нет,,,
1/12/2016 15:57:50,Python,Да,Python,Java,,,Java,"Java, C++",4,2,28,Да,Нет,,,
1/12/2016 15:58:19,Basic,Да,PHP,"JavaScript, Ruby",,,PHP,"PHP, JavaScript",8,8,31,Да,Нет,,,
1/12/2016 15:59:30,C#,Да,C#,,,,C#,C#,<1,<1,20,Да,Нет,,,
1/12/2016 15:59:53,Java,Да,Java,JavaScript,,,Java,,<1,<1,24,Да,Нет,,,
1/12/2016 16:00:38,Java,Да,Java,,,,JavaScript,Java,<1,<1,24,Да,Нет,,,
1/12/2016 16:00:47,Basic,Да,C#,"C++, C, T-SQL",,,C#,C,10+,10+,47,Да,Да,,,
1/12/2016 16:01:36,Visual Basic,Да,Python,"Java, C#, PHP, JavaScript, Ruby, C, Perl",,,C#,Python,5,3,24,Да,Нет,,,
1/12/2016 16:01:55,C++,Да,JavaScript,,,,JavaScript,JavaScript,<1,<1,22,Да,Нет,,,
1/12/2016 16:02:10,Pascal/Delphi,Да,C#,Java,,,Java,"Java, C#",3,3,22,Да,Нет,,,
1/12/2016 16:02:26,Basic,Да,C++,"Python, PL-SQL",,,C++,"Python, C++",10+,10+,37,Да,Не помню,,,
1/12/2016 16:02:27,Java,Да,Java,PL-SQL,,,Java,Java,2,2,,Да,Нет,,,
1/12/2016 16:03:26,C++,Да,JavaScript,Java,,,PHP,,<1,<1,26,Да,Нет,,,
1/12/2016 16:03:36,Assembler,Да,C++,C#,,,C++,"C#, C++",10+,10+,44,Нет,Да,,,
1/12/2016 16:03:46,Java,Да,Java,Groovie,,,Java,Java,1,1,24,Да,Нет,,,
1/12/2016 16:04:10,Objective-C,Да,JavaScript,Objective-C,,,JavaScript,"JavaScript, Objective-C",2,<1,27,Да,Нет,,,
1/12/2016 16:04:57,C++,Да,C#,PL-SQL,,,C#,C#,3,2,24,Да,Нет,,,
1/12/2016 16:06:06,Pascal/Delphi,Да,PHP,JavaScript,,,PHP,"PHP, JavaScript",2,2,23,Да,Да,,,
1/12/2016 16:06:17,Pascal,Да,Java,groovy,,,Java,Java,,,29,Нет,Да,,,
1/12/2016 16:06:59,Swift,Да,Swift,Objective-C,,,Swift,,3,<1,30,Да,Не помню,,,
1/12/2016 16:07:42,JavaScript,Нет,,,"Java, JavaScript, Python",Python,JavaScript,"Java, JavaScript, Python",4,2,28,Нет,Не помню,,,
1/12/2016 16:08:03,Basic,Да,Java,"Ruby, Go, Solidity",,,Java,,10+,2,31,Да,Да,,,
1/12/2016 16:08:44,JavaScript,Да,JavaScript,PHP,,,C++,JavaScript,1,<1,22,Да,Нет,,,
1/12/2016 16:09:46,Pascal/Delphi,Нет,,,"PHP, JavaScript, T-SQL",,PHP,"PHP, JavaScript, T-SQL",4,4,,Да,Нет,,,
1/12/2016 16:09:48,Pascal/Delphi,Да,T-SQL,"Python, PL-SQL",,,Python,"Python, T-SQL",4,4,26,Да,Да,,,
1/12/2016 16:09:51,C,Да,Java,"Java, C#, PHP, JavaScript, C++, Ruby, Objective-C, C, Swift",,,Java,"Java, Ruby",,,,Да,Нет,,,
1/12/2016 16:09:59,Pascal/Delphi,Да,JavaScript,PHP,,,JavaScript,"JavaScript, Kotlin",4,1,26,Да,Нет,,,
1/12/2016 16:10:06,Pascal/Delphi,Да,Java,"PHP, C++",,,Java,Java,2,<1,20,Да,Нет,,,
1/12/2016 16:11:31,Pascal/Delphi,Да,C++,"C#, Python",,,C#,,10+,10+,42,Да,Нет,,,
1/12/2016 16:12:39,Pascal/Delphi,Да,Python,JavaScript,,,Python,,5,1,27,Да,Нет,,,
1/12/2016 16:13:21,Basic,Да,Ruby,"JavaScript, CoffeeScript, Swift",,,Ruby,,2,1,31,Да,Нет,,,
1/12/2016 16:13:22,Pascal/Delphi,Да,JavaScript,PHP,,,Python,JavaScript,3,3,30,Да,Нет,,,
1/12/2016 16:14:36,Pascal/Delphi,Да,JavaScript,"C#, T-SQL",,,JavaScript,C#,9,2,32,Да,Нет,,,
1/12/2016 16:14:43,C++,Да,Java,"JavaScript, Scala",,,Java,"Java, JavaScript",3,3,22,Да,Нет,,,
1/12/2016 16:14:52,Pascal/Delphi,Нет,,,"Java, JavaScript, Typescript",Groovy,JavaScript,"Java, JavaScript, C++",1,4,21,Да,Нет,,,
1/12/2016 16:15:48,Pascal/Delphi,Да,PHP,"Java, JavaScript, T-SQL, Erlang",,,Java,"Java, PHP",1,1,25,Да,Нет,,,
1/12/2016 16:16:09,Basic,Да,PHP,"Java, JavaScript",,,PHP,PHP,4,4,28,Да,Нет,,,
1/12/2016 16:16:17,Pascal/Delphi,Да,PHP,JavaScript,,,PHP,"PHP, JavaScript",6,6,28,Да,Да,,,
1/12/2016 16:17:08,Pascal/Delphi,Нет,,,"Java, Python",,Python,,3,<1,25,Да,Нет,,,
1/12/2016 16:17:09,ASM,Да,Python,"JavaScript, C++",,,C++,"PHP, JavaScript",<1,3,,Да,Не помню,,,
1/12/2016 16:17:30,Pascal/Delphi,Да,Java,"Java, JavaScript, Pascal/Delphi",,,Java,"Java, JavaScript",1,1,33,Да,Нет,,,
1/12/2016 16:17:53,Pascal/Delphi,Да,JavaScript,C#,,,JavaScript,"C#, JavaScript, Go",6,5,26,Да,Да,,,
1/12/2016 16:18:12,Fortran,Да,Java,C++,,,Java,"Java, C++",10+,10+,49,Да,Не помню,,,
1/12/2016 16:18:20,Java,Да,Java,"JavaScript, C++",,,Java,Java,1,1,23,Да,Нет,,,
1/12/2016 16:19:41,Java,Да,Java,JavaScript,,,Java,Java,1,1,32,Да,Нет,,,
1/12/2016 16:20:32,Basic,Да,C#,"JavaScript, T-SQL",,,Python,"C#, PHP, JavaScript, T-SQL",,,37,Да,Нет,,,
1/12/2016 16:21:11,Pascal/Delphi,Да,PL-SQL,"Java, T-SQL",,,Java,,9,9,32,Да,Нет,,,
1/12/2016 16:21:44,C#,Да,C#,"PHP, JavaScript, C++",,,C#,"C#, PHP, JavaScript",3,1,22,Да,Нет,,,
1/12/2016 16:21:50,C++,Да,Java,"JavaScript, Python",,,Scala,"Java, C#, JavaScript, Python, C++, Scala, CoffeeScript",<1,<1,19,Да,Нет,,,
1/12/2016 16:21:50,Java,Да,Java,Java,,,Java,Java,,,,Да,Нет,,,
1/12/2016 16:23:39,C++,Да,PHP,"JavaScript, Go",,,PHP,Go,5,5,30,Да,Нет,,,
1/12/2016 16:24:14,JavaScript,Да,JavaScript,JavaScript,,,JavaScript,JavaScript,3,2,27,Да,Не помню,,,
1/12/2016 16:24:49,C#,Да,C#,"Java, JavaScript",,,C#,"Java, C#, JavaScript",5,3,,Да,Нет,,,
1/12/2016 16:24:57,Basic,Да,C++,"C#, JavaScript, Python",,,C++,,10+,10+,,Нет,Не помню,,,
1/12/2016 16:25:57,Pascal/Delphi,Да,Java,JavaScript,,,Java,"Java, C#, Pascal/Delphi",5,2,99,Да,Да,,,
1/12/2016 16:27:01,JavaScript,Да,JavaScript,"PHP, Ruby",,,Ruby,"PHP, JavaScript, Ruby",1,1,,Да,Нет,,,
1/12/2016 16:27:41,Objective-C,Да,Swift,Objective-C,,,Swift,Swift,3,1,40,,Нет,,,
1/12/2016 16:28:12,JavaScript,Да,JavaScript,,,,JavaScript,JavaScript,2,2,24,Да,Нет,,,
1/12/2016 16:29:22,Pascal/Delphi,Да,C#,T-SQL,,,C#,"C#, JavaScript",2,2,29,Да,Нет,,,
1/12/2016 16:29:29,Basic,Да,PL-SQL,"Java, PL-SQL, T-SQL",,,Java,"Java, PL-SQL, Pascal/Delphi, Basic",10+,10+,40,Да,Не помню,,,
1/12/2016 16:29:35,Basic,Да,C#,"JavaScript, T-SQL",,,C#,"C#, JavaScript, T-SQL",1,1,,Да,Нет,,,
1/12/2016 16:29:53,JavaScript,Да,JavaScript,,,,Ruby,,<1,1,22,Да,Нет,,,
1/12/2016 16:30:06,Python,Да,Python,"JavaScript, CoffeeScript",,,Python,Python,4,2,25,Да,Нет,,,
1/12/2016 16:30:31,Pascal/Delphi,Да,PHP,JavaScript,,,PHP,,2,2,32,Да,Не помню,,,
1/12/2016 16:30:46,Pascal/Delphi,Да,Python,"JavaScript, T-SQL, Basic",,,Python,"Python, Pascal/Delphi, Basic",,,,Да,Нет,,,
1/12/2016 16:30:52,Pascal/Delphi,Да,Pascal/Delphi,"C++, C",,,Pascal/Delphi,"C#, C++, Objective-C, C, 1C, Pascal/Delphi, Basic",,,33,Да,Нет,,,
1/12/2016 16:30:58,C++,Да,PHP,"C#, Python",,,Python,"C#, PHP",<1,<1,20,Да,Нет,,,
1/12/2016 16:31:11,Basic,Да,1C,Pascal/Delphi,,,JavaScript,1C,10+,10+,40,Да,Не помню,,,
1/12/2016 16:31:51,Basic,Да,Python,,,,Python,Python,,,,Да,Не помню,,,
1/12/2016 16:33:04,Basic,Да,JavaScript,Java,,,Java,,5,<1,28,Да,Нет,,,
1/12/2016 16:33:06,Python,Да,C++,Python,,,Scala,Python,4,4,30,Да,Не помню,,,
1/12/2016 16:33:13,Pascal/Delphi,,Java,JavaScript,,,Java,Java,2,2,34,Да,Нет,,,
1/12/2016 16:33:32,Pascal/Delphi,Да,Python,"JavaScript, C",,,Python,Python,4,3,33,Нет,Нет,,,
1/12/2016 16:34:42,JavaScript,Да,JavaScript,CoffeeScript,,,Python,JavaScript,<1,<1,26,Да,Нет,,,
1/12/2016 16:35:30,C,Да,C++,"Java, Python",,,Python,Python,10+,10+,35,Да,Нет,,,
1/12/2016 16:36:41,JavaScript,Да,JavaScript,C#,,,C#,JavaScript,<1,<1,,Да,Нет,,,
1/12/2016 16:37:19,C,Да,C++,"JavaScript, Python",,,Python,"Java, PHP, JavaScript, Python, C++",<1,5,22,Да,Нет,,,
1/12/2016 16:38:11,C++,Да,Python,C++,,,Python,Python,8,5,28,Да,Нет,,,
1/12/2016 16:39:01,Pascal/Delphi,Да,C++,Python,,,C++,"Java, Python, C++, elisp",10+,10+,33,Да,Да,,,
1/12/2016 16:39:06,Basic,Да,PHP,"JavaScript, Perl",,,PHP,"PHP, JavaScript",10+,8,38,Да,Не помню,,,
1/12/2016 16:39:25,Objective-C,Да,Objective-C,C,,,Swift,Objective-C,4,4,26,Да,Нет,,,
1/12/2016 16:39:55,Basic,Да,Java,Groovy,,,Java,,4,1,26,Да,Нет,,,
1/12/2016 16:40:51,Pascal/Delphi,Да,Java,"Java, PHP",,,Java,Java,<1,<1,24,Да,Не помню,,,
1/12/2016 16:41:29,Pascal/Delphi,Да,Java,JavaScript,,,Java,Java,9,6,29,Да,Нет,,,
1/12/2016 16:42:00,Pascal/Delphi,Да,Java,JavaScript,,,Java,Java,4,4,25,Да,Нет,,,
1/12/2016 16:43:37,Basic,Да,Java,,,,Java,Java,4,2,27,Нет,Не помню,,,
1/12/2016 16:44:13,Pascal/Delphi,Да,T-SQL,"T-SQL, html, xml",,,JavaScript,,2,2,32,Да,Не помню,,,
1/12/2016 16:45:09,Pascal/Delphi,Да,Java,JavaScript,,,Java,"Java, JavaScript",2,2,25,Да,Нет,,,
1/12/2016 16:46:51,Pascal/Delphi,Да,PHP,"JavaScript, Python",,,Python,Python,3,3,22,Да,Нет,,,
1/12/2016 16:47:01,Basic,Да,PHP,JavaScript,,,PHP,PHP,10+,10+,33,Да,Да,,,
1/12/2016 16:47:01,Java,Да,Ruby,"Java, PHP, JavaScript, Python, Ruby, CoffeeScript, Processing",,,Scala,"Java, Scala, Processing",5,<1,31,Да,Не помню,,,
1/12/2016 16:49:17,Pascal/Delphi,Да,C#,JavaScript,,,C#,"C#, JavaScript",9,5,33,Нет,Не помню,,,
1/12/2016 16:49:59,C++,Да,PHP,JavaScript,,,PHP,"PHP, JavaScript",8,8,30,Да,Нет,,,
1/12/2016 16:50:59,Pascal/Delphi,Да,C++,C#,,,C++,,10+,10+,28,Да,Не помню,,,
1/12/2016 16:51:10,JavaScript,Да,JavaScript,PHP,,,Java,,<1,<1,28,Да,Нет,,,
1/12/2016 16:53:10,Python,Нет,,,"Java, JavaScript, T-SQL","JavaScript, T-SQL",Python,"Java, JavaScript",<1,<1,28,Да,Нет,,,
1/12/2016 16:54:06,Basic,Да,C#,"Java, C++, Objective-C, C",,,C#,"C#, C++",5,2,31,Да,Нет,,,
1/12/2016 16:54:19,PHP,Да,JavaScript,,,,JavaScript,JavaScript,4,2,29,Да,Нет,,,
1/12/2016 16:54:22,Pascal/Delphi,Да,C++,C#,,,C++,,3,3,20,Да,Не помню,,,
1/12/2016 16:54:55,Pascal/Delphi,Да,PHP,JavaScript,,,C#,PHP,5,5,25,Нет,Нет,,,
1/12/2016 16:56:18,Pascal/Delphi,Да,JavaScript,,,,JavaScript,Java,6,<1,29,Да,Да,,,
1/12/2016 16:57:56,Pascal/Delphi,Да,C#,Java,,,C#,"Java, C#",2,2,25,Да,Не помню,,,
1/12/2016 16:59:32,Java,Да,Java,JavaScript,,,Java,,<1,<1,28,Да,Нет,,,
1/12/2016 17:00:52,Basic,Да,JavaScript,PHP,,,JavaScript,"JavaScript, Go",7,6,29,Да,Не помню,,,
1/12/2016 17:02:47,Basic,Да,Ruby,JavaScript,,,Ruby,Ruby,8,7,33,Да,Не помню,,,
1/12/2016 17:03:15,Python,Нет,,,"JavaScript, Python",R,Python,"JavaScript, Python",<1,<1,27,Да,Нет,,,
1/12/2016 17:04:12,Basic,Да,Java,JavaScript,,,Java,,<1,<1,32,Да,Нет,,,
1/12/2016 17:04:13,Java,Да,Java,JavaScript,,,Java,Java,4,4,29,Да,Нет,,,
1/12/2016 17:04:35,C++,Да,JavaScript,,,,JavaScript,,3,3,26,Да,Нет,,,
1/12/2016 17:04:39,C++,Да,C++,"C++, C, Matlab",,,Python,"C++, C",10+,10+,54,Да,Нет,,,
1/12/2016 17:04:57,C++,Да,JavaScript,"C#, PL-SQL",,,JavaScript,"C#, JavaScript",5,4,24,Да,Нет,,,
1/12/2016 17:05:32,Java,Да,Java,JavaScript,,,Java,,4,4,28,Да,Нет,,,
1/12/2016 17:05:39,Pascal/Delphi,Да,Java,JavaScript,,,Java,,7,6,30,Нет,Нет,,,
1/12/2016 17:06:14,Basic,Да,Ruby,"JavaScript, T-SQL, CoffeeScript",,,Erlang,Ruby,7,3,,Да,Нет,,,
1/12/2016 17:07:57,PHP,Да,JavaScript,PHP,,,JavaScript,"PHP, JavaScript",1,<1,26,Да,Нет,,,
1/12/2016 17:08:51,Pascal/Delphi,Нет,,,"C++, ActionScript, Lua",,C++,,3,3,25,Да,Не помню,,,
1/12/2016 17:08:51,Pascal/Delphi,Да,PHP,JavaScript,,,PHP,,4,4,28,Да,Нет,,,
1/12/2016 17:11:27,C,Да,C++,"C++, Shell",,,C++,"C++, C",5,2,25,Да,Нет,,,
1/12/2016 17:11:40,Pascal/Delphi,Да,C#,JavaScript,,,C#,"C#, JavaScript",3,3,,Да,Нет,,,
1/12/2016 17:13:50,JavaScript,Да,JavaScript,PHP,,,JavaScript,JavaScript,<1,<1,25,Да,Нет,,,
1/12/2016 17:14:57,ASM,Да,Java,Python,,,Java,,,,,Да,Не помню,,,
1/12/2016 17:15:26,Java,Да,Java,Swift,,,Scala,Swift,8,3,32,Да,Нет,,,
1/12/2016 17:15:36,Pascal/Delphi,Нет,,,"Python, C","Java, PHP, C++",C++,"PHP, Python",4,4,26,Да,Не помню,,,
1/12/2016 17:16:40,Java,Да,C#,Java,,,Java,"Java, PHP",5,2,28,Да,Да,,,
1/12/2016 17:17:56,Pascal/Delphi,Да,Java,JavaScript,,,Java,"Java, C#, JavaScript",1,2,23,Да,Да,,,
1/12/2016 17:18:05,JavaScript,Да,JavaScript,PHP,,,JavaScript,"PHP, JavaScript",3,2,27,Да,Нет,,,
1/12/2016 17:18:25,JavaScript,Да,JavaScript,PHP,,,JavaScript,"PHP, JavaScript",3,1,33,Да,Нет,,,
1/12/2016 17:19:00,Pascal/Delphi,Да,Java,"JavaScript, Scala",,,Java,Java,10+,7,33,Нет,Нет,,,
1/12/2016 17:19:07,Basic,Да,C#,"JavaScript, C++, T-SQL",,,C#,"C#, JavaScript, T-SQL",10+,5,36,Да,Нет,,,
1/12/2016 17:20:24,C,Да,Objective-C,Swift,,,Objective-C,"C#, C++, Objective-C, C",2,1,20,Да,Да,,,
1/12/2016 17:22:09,Basic,Да,Java,JavaScript,,,Java,Java,<1,<1,27,Да,Да,,,
