Timestamp,FirstLanguage,FirstLanguage1,Q2,MainLanguage,Q2I1,NowLanguage,AdditionalLanguages1,NowLanguages2,NextLanguage,AdditionalLanguages3,PetProjectsLanguages,Choosing,ExperienceInProgramming,ExperienceInLanguage,InUA,Age,InPrev 
11.04.2012 13:28:52,Pascal/Delphi,,,Да,,C,"Java, C++, Python, JavaScript, C, Groovy, Lisp, Haskell, ASM",,C,,"Java, Python, JavaScript, C, Lisp, ASM",Совместным решением,6,6,Да,"[20,30)",Да
11.04.2012 13:30:05,Basic,,,Да,,Action Script,"С#, Java, JavaScript",,Action Script,,"Java, Action Script",Совместным решением,10+,10+,Да,"[30,40)",Нет
11.04.2012 13:31:51,Basic,,,Нет,,,,Python,Python,Java,"Java, Python, JavaScript, C, Perl",Совместным решением,10+,3,Да,"[30,40)",Да
11.04.2012 13:32:20,asm mk61,,,Да,,C++,"С#, Java, Python, Objective-C, Basic, SQL",,C++,,"С#, Java, C++, Objective-C, Lua",Заказчиком,8,8,Да,"[20,30)",Нет
11.04.2012 13:33:22,Pascal/Delphi,,,Да,,Delphi,Java,,C++,,"Java, Delphi",Совместным решением,<1,2,Да,"[20,30)",Нет
11.04.2012 13:39:02,Basic,,,Нет,,,,"Java, PL/SQL",Lazarus,Delphi,"Delphi, Lazarus",Моя организация разрабатывает только на этом языке,10+,3,Да,"[30,40)",Да
11.04.2012 13:43:11,Pascal/Delphi,,,Да,,Action Script,"Java, Ruby, JavaScript, Action Script",,Java,,Action Script,Заказчиком,5,3,Да,"[20,30)",Нет
11.04.2012 13:43:13,Pascal/Delphi,,,Да,,Objective-C,"C++, Python, C",,Objective-C,,,Моя организация разрабатывает только на этом языке,5,5,Да,"[20,30)",Да
11.04.2012 13:44:18,C,,,Да,,С#,JavaScript,,С#,,,Моя организация разрабатывает только на этом языке,2,3,Да,"[20,30)",Нет
11.04.2012 13:45:45,Basic,,,Да,,Java,"JavaScript, PL/SQL",,Java,,"Java, JavaScript",Совместным решением,6,6,Нет,"[20,30)",Нет
11.04.2012 13:57:43,Basic,,,Да,,С#,"С#, JavaScript",,С#,,,Заказчиком,7,7,Да,"[20,30)",Нет
11.04.2012 14:00:55,Basic,,,Нет,,,,Basic,С#,"С#, 1C, Basic",С#,Исполнителем,5,3,Нет,"[20,30)",Нет
11.04.2012 14:01:42,Basic,,,Да,,Python,"С#, Java, PHP, C++, Python, Ruby, Objective-C, JavaScript",,Java,,"С#, PHP, Python, Objective-C, JavaScript",Совместным решением,6,6,Да,"[30,40)",Нет
11.04.2012 14:03:36,Pascal/Delphi,,,Да,,PHP,"JavaScript, PL/SQL",,Java,,,Заказчиком,3,3,Да,"[20,30)",Да
11.04.2012 14:06:03,Asm,,,Да,,PHP,JavaScript,,PHP,,"PHP, JavaScript",Совместным решением,10+,4,Да,"[40,50)",Нет
11.04.2012 14:06:08,Logo,,,Нет,,,,PHP,Python,"Python, JavaScript, PL/SQL","PHP, Python, JavaScript",Исполнителем,3,3,Нет,"[20,30)",Нет
11.04.2012 14:10:50,ассамблер для МК-61,,,Да,,Python,PL/SQL,,Python,,"Python, Haskell",Заказчиком,3,3,Да,"[20,30)",Да
11.04.2012 14:13:18,PHP,,,Да,,PHP,"PHP, JavaScript, PL/SQL",,PHP,,"JavaScript, PL/SQL",Моя организация разрабатывает только на этом языке,2,2,Да,"[20,30)",Да
11.04.2012 14:13:48,JavaScript,,,Нет,,,,Python,Python,JavaScript,"Python, JavaScript",Исполнителем,<1,1,Да,"[20,30)",Нет
11.04.2012 14:16:30,Pascal/Delphi,,,Да,,PHP,"JavaScript, PL/SQL",,PHP,,"PHP, JavaScript",Заказчиком,<1,<1,Да,"[20,30)",Нет
11.04.2012 14:21:18,Pascal/Delphi,,,Нет,,,,"С#, Java, Scala, F#",F#,"PHP, C++, Python, JavaScript, Groovy",С#,Заказчиком,10+,10+,Да,"[30,40)",Нет
11.04.2012 14:22:42,Pascal/Delphi,,,Да,,С#,"С#, Java, JavaScript, PL/SQL",,С#,,"С#, Java",Совместным решением,10+,8,Да,"[30,40)",Нет
11.04.2012 14:26:27,C++,,,Да,,Perl,"PHP, C++, JavaScript, C, PL/SQL, ASM",,IEC 61131-3,,"PHP, C, ASM",Исполнителем,1,1,Да,"[20,30)",Да
11.04.2012 14:26:56,Basic,,,Да,,PHP,,,PHP,,PHP,Исполнителем,<1,<1,Да,>50,Нет
11.04.2012 14:30:26,Pascal/Delphi,,,Нет,,,,Python,Python,PHP,PHP,Заказчиком,2,1,Да,"[20,30)",Да
11.04.2012 14:31:23,C++,,,Да,,C++,"Python, C",,C++,,"C++, Python, C",Совместным решением,4,2,Да,"[20,30)",Нет
11.04.2012 14:31:48,Pascal/Delphi,,,Да,,PHP,JavaScript,,PHP,,"PHP, JavaScript",Заказчиком,4,4,Да,"[20,30)",Нет
11.04.2012 14:32:19,Pascal/Delphi,,,Да,,Ruby,JavaScript,,Ruby,,"Ruby, Groovy",Исполнителем,10+,1,Да,"[30,40)",Да
11.04.2012 14:38:18,C,,,Да,,Java,"C++, JavaScript",,Java,,,Моя организация разрабатывает только на этом языке,10+,7,Да,"[30,40)",Нет
11.04.2012 14:52:17,Pascal/Delphi,,,Да,,Groovy,"С#, Java, JavaScript, Delphi, Groovy",,Groovy,,"С#, Java, Groovy",Заказчиком,10+,1,Да,"[30,40)",Да
11.04.2012 14:52:22,Pascal/Delphi,,,Да,,Delphi,"Java, PL/SQL",,Java,,Delphi,Моя организация разрабатывает только на этом языке,4,4,Да,"[20,30)",Да
11.04.2012 14:53:01,Basic,,,Да,,С#,PHP,,С#,,"С#, Java, PHP, C++, Delphi, C",Моя организация разрабатывает только на этом языке,10+,5,Да,"[20,30)",Нет
11.04.2012 14:54:15,C,,,Да,,Java,JavaScript,,Ruby,,"Python, Ruby, JavaScript",Моя организация разрабатывает только на этом языке,4,2,Да,"[20,30)",Да
11.04.2012 14:57:33,Pascal/Delphi,,,Да,,Java,"C++, JavaScript",,Java,,,Моя организация разрабатывает только на этом языке,3,<1,Да,"[20,30)",Нет
11.04.2012 15:00:24,Pascal/Delphi,,,Да,,Java,JavaScript,,Java,,"Java, PHP",Совместным решением,6,5,Да,"[20,30)",Нет
11.04.2012 15:01:16,Java,,,Да,,Java,Python,,Java,,Java,Не знаю,<1,<1,Да,"[20,30)",Нет
11.04.2012 15:15:26,C++,,,Да,,С#,F#,,С#,,,Исполнителем,10+,8,Да,"[30,40)",Нет
11.04.2012 15:16:14,Pascal/Delphi,,,Да,,С#,,,С#,,"С#, JavaScript",Совместным решением,8,8,Да,"[20,30)",Да
11.04.2012 15:16:18,Basic,,,Да,,С#,"Java, JavaScript, PL/SQL, Basic",,С#,,,Совместным решением,6,4,Да,"[20,30)",Да
11.04.2012 15:18:06,Pascal/Delphi,,,Да,,PHP,JavaScript,,PHP,,PHP,Заказчиком,5,5,Да,"[20,30)",Нет
11.04.2012 15:22:15,Pascal/Delphi,,,Да,,Java,,,Java,,Java,Заказчиком,3,3,Да,"[20,30)",Нет
11.04.2012 15:23:48,Pascal/Delphi,,,Да,,1C,Python,,Python,,,Не знаю,4,4,Да,"[20,30)",Да
11.04.2012 15:26:57,Basic,,,Да,,PHP,"JavaScript, sql, html",,PHP,,"PHP, JavaScript",Заказчиком,3,5,Да,"[30,40)",Нет
11.04.2012 15:30:18,Basic,,,Да,,Java,"Python, JavaScript",,"в зависимости от задачи, вопрос сформулирован некорректно",,Python,Моя организация разрабатывает только на этом языке,10+,10+,Да,"[30,40)",Да
11.04.2012 15:36:11,Pascal/Delphi,,,Да,,C++,,,C++,,C++,Не знаю,<1,<1,Да,"[20,30)",Нет
11.04.2012 15:37:13,Basic,,,Да,,PHP,"Java, JavaScript, PL/SQL",,PHP,,"Java, PHP, JavaScript, PL/SQL",Исполнителем,3,3,Да,"[20,30)",Нет
11.04.2012 15:46:45,Basic,,,Да,,С#,"С#, Java, JavaScript, F#",,С#,,С#,Совместным решением,10+,10+,Да,"[40,50)",Нет
11.04.2012 15:46:47,Basic,,,Нет,,,,"PHP, Delphi",PHP,PL/SQL,"PHP, Delphi",Совместным решением,8,5,Да,"[30,40)",Нет
11.04.2012 15:47:09,Pascal/Delphi,,,Да,,JavaScript,PHP,,Java,,"PHP, JavaScript",Исполнителем,2,2,Да,"[20,30)",Нет
11.04.2012 15:49:22,Basic,,,Да,,PHP,JavaScript,,PHP,,,Совместным решением,4,3,Да,"[20,30)",Нет
11.04.2012 15:58:25,Basic,,,Да,,Python,"PHP, JavaScript",,Python,,"Python, JavaScript",Заказчиком,10+,5,Да,"[30,40)",Да
11.04.2012 16:04:31,C,,,Да,,Java,"Java, JavaScript",,Java,,"Java, JavaScript",Исполнителем,4,4,Да,"[20,30)",Да
11.04.2012 16:05:04,PHP,,,Нет,,,,"PHP, Python, JavaScript",Python,,,Исполнителем,5,2,Да,"[20,30)",Да
11.04.2012 16:22:39,Pascal/Delphi,,,Да,,Java,Lisp,,Java,,Java,Совместным решением,5,5,Да,"[20,30)",Да
11.04.2012 16:32:28,ActionScript,,,Да,,Action Script,JavaScript,,JavaScript,,Action Script,Заказчиком,2,2,Да,"[40,50)",Да
11.04.2012 16:35:13,C,,,Да,,PHP,"С#, Objective-C, JavaScript",,PHP,,"PHP, JavaScript",Моя организация разрабатывает только на этом языке,3,3,Да,"[30,40)",Нет
11.04.2012 16:36:35,Pascal/Delphi,,,Да,,JavaScript,"Java, PHP, C++, JavaScript",,JavaScript,,,Не знаю,5,5,Да,"[20,30)",Нет
11.04.2012 16:56:16,Pascal/Delphi,,,Да,,Objective-C,"C++, C",,Objective-C,,"Java, C++, Objective-C",Моя организация разрабатывает только на этом языке,10+,6,Да,"[30,40)",Нет
11.04.2012 16:56:19,Pascal/Delphi,,,Да,,С#,Delphi,,С#,,С#,Не знаю,1,<1,Да,"[20,30)",Нет
11.04.2012 16:57:02,Ruby,,,Да,,Ruby,JavaScript,,Ruby,,Ruby,Заказчиком,2,2,Да,"[20,30)",Да
11.04.2012 16:58:00,Basic,,,Да,,Java,"С#, Java, Ruby, JavaScript",,Java,,"С#, Java",Исполнителем,4,3,Да,"[20,30)",Нет
11.04.2012 16:59:49,Pascal/Delphi,,,Да,,PHP,"JavaScript, Shell",,PHP,,"PHP, Python, JavaScript",Совместным решением,2,2,Да,"[20,30)",Да
11.04.2012 17:05:10,Pascal/Delphi,,,Да,,С#,"Python, JavaScript",,С#,,"С#, JavaScript",Моя организация разрабатывает только на этом языке,8,7,Да,"[20,30)",Да
11.04.2012 17:19:22,Pascal/Delphi,,,Да,,PHP,JavaScript,,Python,,"PHP, JavaScript",Моя организация разрабатывает только на этом языке,5,4,Да,"[20,30)",Нет
11.04.2012 17:19:39,Pascal/Delphi,,,Да,,С#,JavaScript,,С#,,"С#, Python, Ruby",Моя организация разрабатывает только на этом языке,7,6,Нет,"[20,30)",Нет
11.04.2012 17:20:47,Pascal/Delphi,,,Да,,PHP,"Python, JavaScript",,Python,,"PHP, Python",Исполнителем,4,4,Да,"[20,30)",Нет
11.04.2012 17:21:41,Perl,,,Нет,,,,"C++, Python, Perl",Java,Java,"Java, C++, Python, C, Perl",Совместным решением,5,8,Да,"[20,30)",Нет
11.04.2012 17:25:29,Basic,,,Да,,С#,"JavaScript, PL/SQL",,none,,none,Совместным решением,10+,5,Да,"[30,40)",Да
11.04.2012 17:25:37,PHP,,,Да,,PHP,JavaScript,,PHP,,"PHP, JavaScript",Моя организация разрабатывает только на этом языке,10+,10+,Да,"[30,40)",Нет
11.04.2012 17:30:45,Basic,,,Да,,C++,С#,,С#,,"С#, C++",Не знаю,6,6,Нет,"[20,30)",Да
11.04.2012 17:35:19,Basic,,,Да,,Ruby,PHP,,Ruby,,Ruby,Совместным решением,3,<1,Да,"[20,30)",Да
11.04.2012 17:36:30,Pascal/Delphi,,,Да,,Java,Groovy,,Groovy,,,Совместным решением,2,2,Да,"[20,30)",Нет
11.04.2012 17:37:38,Basic,,,Да,,PHP,JavaScript,,Scala,,PHP,Моя организация разрабатывает только на этом языке,2,2,Да,"[20,30)",Да
11.04.2012 17:42:12,Basic,,,Да,,Delphi,С#,,С#,,"С#, JavaScript",Заказчиком,2,2,Да,"[20,30)",Да
11.04.2012 17:52:30,Pascal/Delphi,,,Да,,PHP,JavaScript,,JavaScript,,PHP,Исполнителем,3,2,Да,"[20,30)",Нет
11.04.2012 17:54:14,Pascal/Delphi,,,Да,,Java,,,Java,,,Исполнителем,<1,2,Да,"[20,30)",Нет
11.04.2012 17:57:12,Basic,,,Да,,С#,"JavaScript, PowerShell",,С#,,,Совместным решением,6,5,Да,"[20,30)",Да
11.04.2012 17:58:20,Basic,,,Да,,Objective-C,"С#, Java, PHP, C++, Python, Objective-C, JavaScript, C",,Objective-C,,"C++, Objective-C, Delphi, C",Совместным решением,3,2,Да,"[20,30)",Нет
11.04.2012 18:03:32,Pascal/Delphi,,,Да,,PHP,PHP,,PHP,,PHP,Заказчиком,<1,<1,Да,"[20,30)",Нет
11.04.2012 18:06:26,Pascal/Delphi,,,Да,,С#,"PHP, Delphi",,С#,,,Заказчиком,10+,10+,Да,"[30,40)",Нет
11.04.2012 18:58:22,Pascal/Delphi,,,Да,,C++,"С#, Python",,C++,,C++,Моя организация разрабатывает только на этом языке,10+,10+,Да,"[40,50)",Нет
11.04.2012 19:02:29,Basic,,,Да,,С#,Delphi,,С#,,"С#, JavaScript, Delphi",Исполнителем,9,2,Да,"[30,40)",Нет
11.04.2012 19:12:53,C++,,,Нет,,,,"С#, C++",С#,,"С#, C++",Не знаю,<1,<1,Да,"[20,30)",Нет
11.04.2012 19:14:01,Pascal/Delphi,,,Да,,С#,"Java, JavaScript",,С#,,,Не знаю,2,2,Да,"[20,30)",Нет
11.04.2012 19:21:15,C++,,,Нет,,,,"Java, C++",C++,,,Не знаю,2,1,Да,"[20,30)",Нет
11.04.2012 19:22:38,Basic,,,Да,,C++,"Python, C",,Python,,Python,Заказчиком,9,<1,Да,"[30,40)",Нет
11.04.2012 19:42:11,C++,,,Да,,C++,Lua,,C++,,,Не знаю,5,5,Да,"[30,40)",Нет
11.04.2012 19:53:39,C,,,Да,,Ruby,"Ruby, JavaScript, C, PL/SQL",,Ruby,,Ruby,Заказчиком,3,3,Да,"[20,30)",Да
11.04.2012 19:55:28,Basic,,,Нет,,,,Java,Java,PHP,,Не знаю,<1,<1,Да,"[20,30)",Нет
11.04.2012 20:08:20,C++,,,Нет,,,,"С#, C++, Delphi",С#,"C, Perl","C++, Delphi",Исполнителем,7,7,Да,"[20,30)",Нет
11.04.2012 20:08:57,Basic,,,Да,,Python,"Ruby, JavaScript",,Ruby,,Python,Исполнителем,4,2,Да,"[30,40)",Нет
11.04.2012 20:18:09,PHP,,,Да,,PHP,"PHP, C++, C",,PHP,,PHP,Совместным решением,4,4,Да,"[30,40)",Нет
11.04.2012 20:18:12,SinclairBasic,,,Да,,Java,"PHP, Python, JavaScript",,Groovy,,"Java, Python",Не знаю,3,2,Да,"[20,30)",Да
11.04.2012 20:36:21,Visual Basic 6,,,Нет,,,,"Objective-C, JavaScript, C",Python,"Python, Erlang, Lisp, Elixir","Python, Objective-C, JavaScript, C, Erlang, Lisp, Elixir",Исполнителем,4,4,Да,"[20,30)",Да
11.04.2012 20:36:23,Objective-C,,,Да,,Objective-C,"Ruby, JavaScript",,Ruby,,"Ruby, Objective-C, JavaScript",Исполнителем,5,3,Да,"[20,30)",Да
11.04.2012 20:44:21,Pascal/Delphi,,,Да,,Action Script,,,Java,,,Моя организация разрабатывает только на этом языке,<1,<1,Да,"[20,30)",Да
11.04.2012 20:45:34,Java,,,Да,,Java,"JavaScript, Action Script",,Java,,Java,Заказчиком,6,5,Да,"[40,50)",Да
11.04.2012 20:56:12,Basic,,,Да,,Java,"JavaScript, Groovy",,Java,,"Java, PHP",Совместным решением,10+,6,Да,"[30,40)",Да
11.04.2012 21:03:18,C++,,,Нет,,,,"С#, C++",С#,,"С#, C++",Не знаю,<1,<1,Да,"[20,30)",Нет
11.04.2012 21:03:19,Fortran,,,Нет,,,,"Delphi, PL/SQL",С#,С#,,Совместным решением,10+,10+,Да,"[40,50)",Да
11.04.2012 21:03:52,Basic,,,Да,,C++,"Java, Python",,C++,,"C++, Python",Заказчиком,7,7,Да,"[30,40)",Нет
11.04.2012 21:28:18,C#,,,Да,,С#,"С#, JavaScript",,С#,,С#,Моя организация разрабатывает только на этом языке,3,3,Да,"[20,30)",Нет
11.04.2012 21:45:18,C#,,,Да,,С#,"С#, JavaScript",,С#,,"С#, JavaScript",Моя организация разрабатывает только на этом языке,6,5,Да,"[20,30)",Нет
11.04.2012 21:57:34,Java,,,Да,,Java,"Scala, Groovy",,Scala,,"Java, Scala",Заказчиком,3,3,Да,"[20,30)",Нет
11.04.2012 22:07:10,Basic,,,Да,,C++,Basic,,C++,,C++,Совместным решением,1,<1,Да,"[20,30)",Нет
11.04.2012 22:13:32,Basic,,,Да,,С#,,,С#,,С#,Не знаю,2,2,Да,"[20,30)",Да
11.04.2012 22:18:40,Pascal/Delphi,,,Да,,C++,Lua,,C++,,C++,Исполнителем,<1,1,Да,<20,Нет
11.04.2012 22:18:45,Basic,,,Да,,С#,"PL/SQL, Basic",,С#,,,Заказчиком,5,4,Да,"[20,30)",Нет
11.04.2012 22:25:53,Pascal/Delphi,,,Да,,Java,Groovy,,Java,,,Заказчиком,<1,7,Да,"[20,30)",Да
11.04.2012 22:40:20,PHP,,,Да,,PHP,JavaScript,,PHP,,PHP,Совместным решением,3,3,Да,"[30,40)",Нет
11.04.2012 22:41:32,calculator code mk65 ,,,Да,,Java,"Java, PHP, JavaScript",,Java,,"Java, JavaScript, Delphi",Заказчиком,10+,5,Да,"[30,40)",Да
11.04.2012 22:43:09,Algo,,,Да,,С#,,,С#,,С#,Заказчиком,<1,<1,Да,"[20,30)",Нет
11.04.2012 23:01:37,Basic,,,Да,,Java,"JavaScript, PL/SQL",,Java,,Java,Моя организация разрабатывает только на этом языке,10+,7,Да,"[30,40)",Нет
11.04.2012 23:04:58,Basic,,,Да,,Java,"С#, JavaScript",,Java,,"С#, Java, PHP, C++",Совместным решением,9,4,Да,"[20,30)",Нет
11.04.2012 23:17:17,Pascal/Delphi,,,Да,,C++,"Python, C, Lua",,С#,,,Совместным решением,1,1,Да,"[20,30)",Нет
11.04.2012 23:17:56,Basic,,,Да,,Java,"PHP, JavaScript, PL/SQL",,Java,,"Java, PHP, JavaScript",Совместным решением,4,3,Да,"[20,30)",Нет
11.04.2012 23:17:57,Pascal/Delphi,,,Да,,C++,"С#, Python",,C++,,"С#, C++, Lua",Совместным решением,2,4,Да,"[20,30)",Нет
11.04.2012 23:18:39,Basic,,,Да,,PHP,"JavaScript, Delphi",,PHP,,"PHP, JavaScript, Delphi",Исполнителем,10+,10+,Да,"[30,40)",Да
11.04.2012 23:20:04,Python,,,Да,,Objective-C,C,,Haskell,,,Моя организация разрабатывает только на этом языке,<1,<1,Да,"[20,30)",Нет
11.04.2012 23:31:12,Pascal/Delphi,,,Да,,Java,"Python, PL/SQL",,Python,,"Java, Python, PL/SQL",Исполнителем,2,<1,Да,"[20,30)",Да
11.04.2012 23:32:14,Pascal/Delphi,,,Да,,Perl,JavaScript,,Perl,,"PHP, JavaScript, Perl",Не знаю,10+,10+,Да,"[30,40)",Да
11.04.2012 23:32:26,Basic,,,Да,,Groovy,"Perl, Shell",,Ruby,,Perl,Совместным решением,7,1,Да,"[20,30)",Да
11.04.2012 23:36:31,Basic,,,Да,,Java,C++,,Java,,,Не знаю,5,4,Да,"[30,40)",Нет
11.04.2012 23:37:04,Pascal/Delphi,,,Да,,PHP,JavaScript,,PHP,,PHP,Моя организация разрабатывает только на этом языке,10+,7,Да,"[30,40)",Да
11.04.2012 23:45:15,Logo,,,Да,,C++,"C, Lua, Shell",,C++,,C++,Совместным решением,10+,10+,Да,"[30,40)",Нет
11.04.2012 23:48:48,Pascal/Delphi,,,Да,,JavaScript,C++,,C++,,C++,Моя организация разрабатывает только на этом языке,4,2,Нет,"[20,30)",Да
11.04.2012 23:51:03,Pascal/Delphi,,,Да,,С#,PL/SQL,,С#,,,Моя организация разрабатывает только на этом языке,7,5,Да,"[20,30)",Нет
11.04.2012 23:55:22,Pascal/Delphi,,,Да,,Java,"С#, Java, C++, C, PL/SQL, Haskell",,Java,,"С#, PHP, Fortran",Совместным решением,3,<1,Да,"[20,30)",Нет
11.04.2012 23:58:00,C++,,,Да,,Java,,,Java,,,Заказчиком,<1,1,Да,"[20,30)",Нет
12.04.2012 0:07:20,Pascal/Delphi,,,Да,,C++,С#,,C++,,,Моя организация разрабатывает только на этом языке,10+,10+,Да,"[40,50)",Нет
12.04.2012 0:16:31,Basic,,,Да,,PHP,JavaScript,,PHP,,"PHP, JavaScript",Моя организация разрабатывает только на этом языке,3,3,Да,"[20,30)",Нет
12.04.2012 0:17:18,Basic,,,Да,,PL/SQL,Java,,Java,,PL/SQL,Совместным решением,9,9,Да,"[30,40)",Да
12.04.2012 0:43:30,Basic,,,Нет,,,,"Java, C++",Java,JavaScript,,Исполнителем,<1,2,Да,"[20,30)",Нет
