"X","Должность","Язык.программирования","Специализация","Общий.опыт.работы","Опыт.работы.на.текущем.месте","Зарплата.в.месяц","Изменение.зарплаты","Город","Размер.компании","Пол","Возраст","Образование","Уровень.английского","Дата.заполнения","User.Agent","exp","current_job_exp","loc","salary","Валюта","cls"
"4051",NA,"Project manager","","","3","0.25",630,100,"Киев","до 50 человек","мужской",23,"Высшее","выше среднего","11/01/2013 15:36:43","Mozilla/5.0 (Windows NT 5.1; rv:18.0) Gecko/20100101 Firefox/18.0",3,0.25,"Киев",630,NA,"PM"
"4052",NA,"Software Engineer","PHP","","5","0.5",450,50,"Харьков","до 50 человек","мужской",24,"Высшее","средний","11/01/2013 15:36:57","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.7; rv:18.0) Gecko/20100101 Firefox/18.0",5,0.5,"Харьков",450,NA,"DEV"
"4053",NA,"Системный администратор","","","6","4.5",1350,200,"Харьков","до 200 человек","мужской",28,"Высшее","ниже среднего","11/01/2013 15:37:44","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11",6,4.5,"Харьков",1350,NA,"ADM"
"4054",NA,"Technical Lead","Python","","5","5",1500,500,"Киев","до 50 человек","мужской",26,"Высшее","средний","11/01/2013 15:38:04","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_2) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.101 Safari/537.11",5,5,"Киев",1500,NA,"SDEV"
"4055",NA,"Technical Lead","Other","","9","5",1500,200,"Харьков","до 10 человек","мужской",34,"Высшее","средний","11/01/2013 15:39:53","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11 AlexaToolbar/alxg-3.1",9,5,"Харьков",1500,NA,"SDEV"
"4056",NA,"Software Engineer","PHP","","1.75","1.75",490,120,"Ивано-Франковск","до 10 человек","мужской",23,"Высшее","ниже среднего","11/01/2013 15:40:26","Opera/9.80 (X11; Linux x86_64) Presto/2.12.388 Version/12.12",1.75,1.75,"other",490,NA,"DEV"
"4057",NA,"Senior Software Engineer","Objective-C","","5","3",2600,800,"Харьков","до 50 человек","мужской",26,"Высшее","средний","11/01/2013 15:41:05","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_2) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.101 Safari/537.11",5,3,"Харьков",2600,NA,"DEV"
"4058",NA,"System Architect","C#/.NET","","1","1",4500,1000,"Харьков","до 50 человек","мужской",28,"Высшее","продвинутый","11/01/2013 15:41:26","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11",1,1,"Харьков",4500,NA,"SDEV"
"4059",NA,"Senior Software Engineer","C#/.NET","","6.5","0.5",3450,800,"Киев","свыше 1000 человек","мужской",26,"Высшее","средний","11/01/2013 15:42:09","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11",6.5,0.5,"Киев",3450,NA,"DEV"
"4060",NA,"QA Tech Lead","","Automation QA","3","1.5",2000,1000,"Киев","до 200 человек","мужской",23,"Высшее","выше среднего","11/01/2013 15:42:35","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11",3,1.5,"Киев",2000,NA,"QA"
"4061",NA,"QA engineer","","Manual QA","1","0.5",1000,0,"Киев","до 200 человек","мужской",26,"Высшее","средний","11/01/2013 15:42:45","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11",1,0.5,"Киев",1000,NA,"QA"
"4062",NA,"Senior Software Engineer","Java","","8.5","0.75",3200,800,"Львов","до 200 человек","мужской",30,"Высшее","выше среднего","11/01/2013 15:43:04","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:17.0) Gecko/20100101 Firefox/17.0",8.5,0.75,"Львов",3200,NA,"DEV"
"4063",NA,"Software Engineer","Java","","4","0.5",3000,1000,"Киев","до 1000 человек","мужской",24,"Высшее","продвинутый","11/01/2013 15:43:18","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11",4,0.5,"Киев",3000,NA,"DEV"
"4064",NA,"Team lead","","General QA","1.5","1",1500,875,"Киев","до 50 человек","мужской",24,"Высшее","средний","11/01/2013 15:45:00","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11",1.5,1,"Киев",1500,NA,"PM"
"4065",NA,"Project manager","","","6","4",1500,0,"Киев","до 10 человек","мужской",26,"Незаконченное высшее","ниже среднего","11/01/2013 15:45:36","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_2) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.101 Safari/537.11",6,4,"Киев",1500,NA,"PM"
"4066",NA,"Software Engineer","C#/.NET","","2","2",650,120,"Львов","до 10 человек","мужской",24,"Высшее","ниже среднего","11/01/2013 15:47:36","Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:21.0) Gecko/20130109 Firefox/21.0",2,2,"Львов",650,NA,"DEV"
"4067",NA,"Software Engineer","PHP","","1.75","0.75",850,0,"Харьков","до 10 человек","мужской",23,"Высшее","средний","11/01/2013 15:47:40","Mozilla/5.0 (X11; Linux i686) AppleWebKit/537.4 (KHTML, like Gecko) Ubuntu/12.10 Chromium/22.0.1229.94 Chrome/22.0.1229.94 Safari/537.4",1.75,0.75,"Харьков",850,NA,"DEV"
"4068",NA,"HR","","","10 и более лет","3.5",5000,1000,"Киев","свыше 1000 человек","женский",30,"Высшее","продвинутый","11/01/2013 15:49:09","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11",10,3.5,"Киев",5000,NA,""
"4069",NA,"Software Engineer","Ruby/Rails","","1.75","0.25",2700,1700,"Киев","до 50 человек","мужской",26,"Незаконченное высшее","средний","11/01/2013 15:53:03","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.101 Safari/537.11",1.75,0.25,"Киев",2700,NA,"DEV"
"4070",NA,"Technical Lead","C++","","6","0.5",3000,1800,"Киев","свыше 1000 человек","мужской",24,"Высшее","средний","11/01/2013 15:53:30","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11",6,0.5,"Киев",3000,NA,"SDEV"
"4071",NA,"Бизнес-аналитик","","","8","1.75",2000,100,"Днепр.","до 200 человек","женский",29,"Высшее","продвинутый","11/01/2013 15:53:52","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:18.0) Gecko/20100101 Firefox/18.0",8,1.75,"Днепр.",2000,NA,""
"4072",NA,"Senior Software Engineer","Perl","","10 и более лет","7",2200,500,"Одесса","до 10 человек","мужской",35,"Два высших","средний","11/01/2013 15:53:52","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11",10,7,"other",2200,NA,"DEV"
"4073",NA,"Junior QA engineer","","Manual QA","1","1",500,200,"Львов","до 200 человек","женский",27,"Высшее","выше среднего","11/01/2013 15:57:05","Mozilla/5.0 (Windows NT 5.1; rv:18.0) Gecko/20100101 Firefox/18.0",1,1,"Львов",500,NA,"QA"
"4074",NA,"Junior QA engineer","","Manual QA","1.25","1.25",1000,400,"Харьков","до 1000 человек","мужской",30,"Незаконченное высшее","средний","11/01/2013 15:58:23","Mozilla/5.0 (Windows NT 6.1; rv:17.0) Gecko/20100101 Firefox/17.0",1.25,1.25,"Харьков",1000,NA,"QA"
"4075",NA,"Senior Software Engineer","Java","","3.5","1",3500,300,"Львов","свыше 1000 человек","мужской",33,"Высшее","выше среднего","11/01/2013 15:59:20","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_2) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.101 Safari/537.11",3.5,1,"Львов",3500,NA,"DEV"
"4076",NA,"Senior Software Engineer","C#/.NET","","5","1",3700,700,"Киев","свыше 1000 человек","мужской",23,"Высшее","выше среднего","11/01/2013 15:59:46","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11",5,1,"Киев",3700,NA,"DEV"
"4077",NA,"Project manager","","","9","1.5",3900,200,"Харьков","до 200 человек","мужской",31,"Высшее","выше среднего","11/01/2013 16:01:39","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:18.0) Gecko/20100101 Firefox/18.0",9,1.5,"Харьков",3900,NA,"PM"
"4078",NA,"Senior Software Engineer","PHP","","9","3.5",900,100,"Хмельницкий","до 10 человек","мужской",26,"Высшее","ниже среднего","11/01/2013 16:02:55","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/536.11 (KHTML, like Gecko) Ubuntu/12.04 Chromium/20.0.1132.47 Chrome/20.0.1132.47 Safari/536.11",9,3.5,"other",900,NA,"DEV"
"4079",NA,"Junior Software Engineer","C#/.NET","","1","1",810,430,"Днепр.","до 1000 человек","мужской",25,"Высшее","ниже среднего","11/01/2013 16:04:12","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11",1,1,"Днепр.",810,NA,"DEV"
"4080",NA,"Системный администратор","","","5","3",2000,100,"Львов","свыше 1000 человек","мужской",27,"Высшее","продвинутый","11/01/2013 16:05:28","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11",5,3,"Львов",2000,NA,"ADM"
"4081",NA,"Support","","","1.25","0.75",500,0,"Киев","до 200 человек","мужской",21,"Незаконченное высшее","средний","11/01/2013 16:10:53","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.17 (KHTML, like Gecko) Chrome/24.0.1312.52 Safari/537.17",1.25,0.75,"Киев",500,NA,""
"4082",NA,"HR","","","0.75","0.5",800,200,"Киев","свыше 1000 человек","мужской",24,"Высшее","выше среднего","11/01/2013 16:12:06","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11",0.75,0.5,"Киев",800,NA,""
"4083",NA,"Software Engineer","Objective-C","","5","0.25",3500,1500,"Киев","до 1000 человек","мужской",24,"Высшее","средний","11/01/2013 16:13:04","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_2) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.101 Safari/537.11",5,0.25,"Киев",3500,NA,"DEV"
"4084",NA,"Верстальщик","","","4","0.5",1200,0,"Донецк","до 200 человек","женский",28,"Высшее","средний","11/01/2013 16:22:12","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11",4,0.5,"other",1200,NA,""
"4085",NA,"Junior QA engineer","","Manual QA","0.5","0.5",500,0,"Киев","до 10 человек","мужской",21,"Незаконченное высшее","средний","11/01/2013 16:23:51","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11",0.5,0.5,"Киев",500,NA,"QA"
"4086",NA,"Junior Software Engineer","Java","","1","0.25",700,1,"Киев","до 200 человек","мужской",20,"Незаконченное высшее","средний","11/01/2013 16:29:12","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_2) AppleWebKit/536.26.17 (KHTML, like Gecko) Version/6.0.2 Safari/536.26.17",1,0.25,"Киев",700,NA,"DEV"
"4087",NA,"Senior Project Manager / Program Manager","","","меньше 3 месяцев","3",1500,300,"Харьков","до 50 человек","мужской",35,"Кандидат","выше среднего","11/01/2013 16:29:30","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.17 (KHTML, like Gecko) Chrome/24.0.1312.52 Safari/537.17",0,3,"Харьков",1500,NA,"SPM"
"4088",NA,"Senior Software Engineer","Java","","5","0.5",3325,500,"Киев","до 50 человек","мужской",26,"Высшее","средний","11/01/2013 16:30:24","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11",5,0.5,"Киев",3325,NA,"DEV"
"4089",NA,"Junior Software Engineer","Python","","0.5","меньше 3 месяцев",5000,4000,"Киев","до 10 человек","мужской",65,"Среднее","элементарный","11/01/2013 16:40:59","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11",0.5,0,"Киев",5000,NA,"DEV"
"4090",NA,"Senior Software Engineer","Java","","4.5","1.5",3000,300,"Львов","свыше 1000 человек","мужской",25,"Высшее","выше среднего","11/01/2013 16:42:41","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:18.0) Gecko/20100101 Firefox/18.0",4.5,1.5,"Львов",3000,NA,"DEV"
"4091",NA,"Дизайнер","","","7","2.5",600,0,"Симферополь","до 50 человек","мужской",27,"Высшее","ниже среднего","11/01/2013 16:46:45","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:17.0) Gecko/20100101 Firefox/17.0",7,2.5,"other",600,NA,""
"4092",NA,"Team lead","","","0.75","1.5",2500,1000,"Киев","свыше 1000 человек","мужской",36,"Незаконченное высшее","средний","11/01/2013 16:48:00","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.12 (KHTML, like Gecko) Maxthon/3.0 Chrome/18.0.966.0 Safari/535.12",0.75,1.5,"Киев",2500,NA,"PM"
"4093",NA,"Senior Software Engineer","C#/.NET","","3.5","2.5",3000,1500,"Киев","до 200 человек","мужской",23,"Незаконченное высшее","средний","11/01/2013 16:51:03","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11",3.5,2.5,"Киев",3000,NA,"DEV"
"4094",NA,"Software Engineer","Java","","5","1.5",2000,350,"Харьков","до 1000 человек","мужской",29,"Высшее","средний","11/01/2013 16:55:09","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:18.0) Gecko/20100101 Firefox/18.0",5,1.5,"Харьков",2000,NA,"DEV"
"4095",NA,"Junior QA engineer","","Manual QA","1.5","1.5",650,350,"Львов","свыше 1000 человек","мужской",23,"Высшее","выше среднего","11/01/2013 16:56:18","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:18.0) Gecko/20100101 Firefox/18.0",1.5,1.5,"Львов",650,NA,"QA"
"4096",NA,"Senior Project Manager / Program Manager","","","7","7",4000,400,"Киев","до 1000 человек","мужской",39,"Высшее","средний","11/01/2013 16:58:26","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:17.0) Gecko/20100101 Firefox/17.0",7,7,"Киев",4000,NA,"SPM"
"4097",NA,"Системный администратор","","","8","3",250,30,"Запорожье","до 10 человек","мужской",27,"Высшее","элементарный","11/01/2013 17:02:04","Mozilla/5.0 (Windows NT 5.1; rv:18.0) Gecko/20100101 Firefox/18.0",8,3,"other",250,NA,"ADM"
"4098",NA,"QA engineer","","Manual QA","2.5","1",1500,0,"Киев","свыше 1000 человек","мужской",25,"Высшее","средний","11/01/2013 17:03:28","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11",2.5,1,"Киев",1500,NA,"QA"
"4099",NA,"Software Engineer","C#/.NET","","2.5","1.5",1200,500,"Харьков","до 50 человек","мужской",22,"Незаконченное высшее","средний","11/01/2013 17:03:43","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11",2.5,1.5,"Харьков",1200,NA,"DEV"
"4100",NA,"Technical Lead","PHP","","3","2",3200,2000,"Киев","до 10 человек","мужской",27,"Высшее","выше среднего","11/01/2013 17:04:24","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/536.11 (KHTML, like Gecko) Ubuntu/12.04 Chromium/20.0.1132.47 Chrome/20.0.1132.47 Safari/536.11",3,2,"Киев",3200,NA,"SDEV"
"4101",NA,"Senior Software Engineer","PHP","","6","0.5",2500,0,"Киев","до 200 человек","мужской",26,"Высшее","выше среднего","11/01/2013 17:09:23","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11",6,0.5,"Киев",2500,NA,"DEV"
"4102",NA,"Software Engineer","C#/.NET","","6","4",2185,200,"Киев","до 50 человек","женский",28,"Высшее","продвинутый","11/01/2013 17:10:08","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11",6,4,"Киев",2185,NA,"DEV"
"4103",NA,"Technical Lead","Java","","3","0.25",3000,2000,"Чернигов","до 50 человек","мужской",25,"Высшее","средний","11/01/2013 17:19:45","Mozilla/5.0 (X11; Linux i686) AppleWebKit/537.4 (KHTML, like Gecko) Ubuntu/12.10 Chromium/22.0.1229.94 Chrome/22.0.1229.94 Safari/537.4",3,0.25,"other",3000,NA,"SDEV"
"4104",NA,"Technical Lead","C#/.NET","","6.5","1.5",4750,0,"Винница","до 10 человек","мужской",26,"Высшее","выше среднего","11/01/2013 17:19:59","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11",6.5,1.5,"other",4750,NA,"SDEV"
