"X","Должность","Язык.программирования","Специализация","Общий.опыт.работы","Опыт.работы.на.текущем.месте","Зарплата.в.месяц","Изменение.зарплаты","Город","Размер.компании","Пол","Возраст","Образование","Уровень.английского","Дата.заполнения","User.Agent","exp","current_job_exp","loc","salary","Валюта","cls"
"3863",NA,"Senior Software Engineer","C#/.NET","","6","1",2700,200,"Днепр.","до 50 человек","мужской",26,"Высшее","выше среднего","28/05/2013 18:14:54","Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.11 Safari/537.36",6,1,"Днепр.",2700,NA,"DEV"
"3864",NA,"Junior Software Engineer","Java","","1.25","1.25",1100,100,"Киев","свыше 1000 человек","мужской",30,"Высшее","ниже среднего","28/05/2013 18:42:01","Opera/9.80 (Windows NT 6.1) Presto/2.12.388 Version/12.15",1.25,1.25,"Киев",1100,NA,"DEV"
"3865",NA,"Technical Lead","PHP","","10 и более лет","1",4000,1500,"Киев","до 10 человек","мужской",28,"Высшее","средний","28/05/2013 18:46:56","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.94 Safari/537.36",10,1,"Киев",4000,NA,"SDEV"
"3866",NA,"Director of Engineering / Program Director","","","1","1",2500,500,"Киев","до 10 человек","мужской",30,"Незаконченное высшее","ниже среднего","28/05/2013 19:06:26","Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0)",1,1,"Киев",2500,NA,"SPM"
"3867",NA,"Software Engineer","Flex/Flash/AIR","","8","4",4200,0,"Киев","до 50 человек","мужской",31,"Высшее","выше среднего","28/05/2013 19:16:32","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.93 Safari/537.36",8,4,"Киев",4200,NA,"DEV"
"3868",NA,"Software Engineer","Java","","5.5","3",1100,100,"Запорожье","до 200 человек","мужской",25,"Высшее","средний","28/05/2013 19:16:45","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:21.0) Gecko/20100101 Firefox/21.0",5.5,3,"other",1100,NA,"DEV"
"3869",NA,"Senior Software Engineer","PHP","","8","7",1900,200,"Харьков","до 50 человек","мужской",36,"Высшее","средний","28/05/2013 19:45:01","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.93 Safari/537.36",8,7,"Харьков",1900,NA,"DEV"
"3870",NA,"Senior Software Engineer","PHP","","4.5","меньше 3 месяцев",2500,1000,"Киев","до 50 человек","мужской",25,"Высшее","ниже среднего","28/05/2013 19:52:24","Opera/9.80 (Windows NT 6.1; WOW64) Presto/2.12.388 Version/12.15",4.5,0,"Киев",2500,NA,"DEV"
"3871",NA,"Senior Software Engineer","Java","","9.5","2.5",2850,700,"Днепр.","свыше 1000 человек","мужской",32,"Высшее","средний","28/05/2013 20:03:11","Mozilla/5.0 (X11; Linux x86_64; rv:21.0) Gecko/20100101 Firefox/21.0",9.5,2.5,"Днепр.",2850,NA,"DEV"
"3872",NA,"Junior Software Engineer","C#/.NET","","1.5","1.5",630,300,"Львов","свыше 1000 человек","мужской",31,"Два высших","выше среднего","28/05/2013 20:18:14","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.94 Safari/537.36",1.5,1.5,"Львов",630,NA,"DEV"
"3873",NA,"Senior Software Engineer","C#/.NET","","8","1",3300,500,"Киев","до 50 человек","мужской",28,"Высшее","выше среднего","28/05/2013 20:22:32","Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.31 (KHTML, like Gecko) Chrome/26.0.1410.64 Safari/537.31",8,1,"Киев",3300,NA,"DEV"
"3874",NA,"Software Engineer","C#/.NET","","1","1",1000,0,"Винница","до 10 человек","мужской",24,"Среднее","элементарный","28/05/2013 20:31:03","Mozilla/5.0 (Windows NT 6.1; rv:5.0) Gecko/20100101 Firefox/5.0",1,1,"other",1000,NA,"DEV"
"3875",NA,"Support","","","1","меньше 3 месяцев",370,270,"Харьков","до 200 человек","мужской",25,"Высшее","ниже среднего","28/05/2013 20:41:27","Mozilla/5.0 (Windows NT 5.1; rv:20.0) Gecko/20100101 Firefox/20.0",1,0,"Харьков",370,NA,""
"3876",NA,"Senior Software Engineer","JavaScript","","7","6",3562,500,"Киев","свыше 1000 человек","мужской",32,"Высшее","продвинутый","28/05/2013 20:59:49","Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.94 Safari/537.36",7,6,"Киев",3562,NA,"DEV"
"3877",NA,"Senior Software Engineer","Java (Android)","","10 и более лет","10 и более лет",3000,1000,"Севастополь","свыше 1000 человек","мужской",32,"Высшее","продвинутый","28/05/2013 21:08:53","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/536.29.13 (KHTML, like Gecko) Version/6.0.4 Safari/536.29.13",10,10,"other",3000,NA,"DEV"
"3878",NA,"Junior Software Engineer","Java (Android)","","0.5","0.5",450,0,"Львов","свыше 1000 человек","мужской",23,"Высшее","ниже среднего","28/05/2013 21:12:25","Opera/9.80 (Windows NT 6.1) Presto/2.12.388 Version/12.12",0.5,0.5,"Львов",450,NA,"DEV"
"3879",NA,"Team lead","","","2","2",2000,1000,"Херсон","до 10 человек","мужской",23,"Высшее","выше среднего","28/05/2013 21:16:03","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.94 Safari/537.36",2,2,"other",2000,NA,"PM"
"3880",NA,"Software Engineer","Java","","6","0.75",2500,500,"Львов","до 1000 человек","мужской",34,"Высшее","выше среднего","28/05/2013 21:25:26","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.94 Safari/537.36",6,0.75,"Львов",2500,NA,"DEV"
"3881",NA,"Senior Software Engineer","Java","","6","2",3500,0,"Киев","до 1000 человек","мужской",29,"Два высших","выше среднего","28/05/2013 21:35:08","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/536.26.17 (KHTML, like Gecko) Version/6.0.2 Safari/536.26.17",6,2,"Киев",3500,NA,"DEV"
"3882",NA,"Senior Software Engineer","C#/.NET","","9","меньше 3 месяцев",3000,800,"Киев","свыше 1000 человек","мужской",30,"Высшее","выше среднего","28/05/2013 21:51:20","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.94 Safari/537.36",9,0,"Киев",3000,NA,"DEV"
"3883",NA,"Technical Lead","Java","","8","0.5",4300,300,"Киев","до 1000 человек","мужской",30,"Высшее","выше среднего","28/05/2013 21:52:05","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.94 Safari/537.36",8,0.5,"Киев",4300,NA,"SDEV"
"3884",NA,"Senior QA engineer","","General QA","3","1.75",750,200,"Киев","до 50 человек","мужской",23,"Высшее","средний","28/05/2013 21:52:13","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:20.0) Gecko/20100101 Firefox/20.0",3,1.75,"Киев",750,NA,"QA"
"3885",NA,"Senior Software Engineer","Java","","3.5","3.5",2700,1000,"Львов","до 50 человек","мужской",24,"Высшее","средний","28/05/2013 21:59:28","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.94 Safari/537.36",3.5,3.5,"Львов",2700,NA,"DEV"
"3886",NA,"Senior Software Engineer","Java","","4.5","0.75",2700,0,"Киев","свыше 1000 человек","женский",24,"Высшее","продвинутый","28/05/2013 22:01:23","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:20.0) Gecko/20100101 Firefox/20.0",4.5,0.75,"Киев",2700,NA,"DEV"
"3887",NA,"Senior QA engineer","","Manual QA","4","2.5",2000,200,"Киев","до 200 человек","женский",27,"Два высших","продвинутый","28/05/2013 22:12:21","Mozilla/5.0 (Windows NT 6.2; rv:21.0) Gecko/20100101 Firefox/21.0",4,2.5,"Киев",2000,NA,"QA"
"3888",NA,"Senior Software Engineer","C++","","9","5",3200,200,"Киев","до 200 человек","мужской",30,"Высшее","выше среднего","28/05/2013 22:20:14","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.17 (KHTML, like Gecko) Chrome/24.0.1312.57 Safari/537.17",9,5,"Киев",3200,NA,"DEV"
"3889",NA,"Senior Software Engineer","C++","","4","1.5",1100,100,"Днепр.","до 50 человек","мужской",27,"Высшее","элементарный","28/05/2013 22:22:44","Opera/9.80 (Windows NT 6.1; WOW64) Presto/2.12.388 Version/12.15",4,1.5,"Днепр.",1100,NA,"DEV"
"3890",NA,"Junior Software Engineer","C++","","1.25","меньше 3 месяцев",1400,0,"Киев","свыше 1000 человек","мужской",21,"Незаконченное высшее","продвинутый","28/05/2013 22:25:01","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.94 Safari/537.36",1.25,0,"Киев",1400,NA,"DEV"
"3891",NA,"Junior Software Engineer","Java (Android)","","0.75","0.75",1100,0,"Киев","до 1000 человек","мужской",30,"Кандидат","выше среднего","28/05/2013 22:28:13","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:21.0) Gecko/20100101 Firefox/21.0",0.75,0.75,"Киев",1100,NA,"DEV"
"3892",NA,"Junior Software Engineer","Java","","1.25","0.25",1500,700,"Одесса","до 1000 человек","женский",23,"Высшее","выше среднего","28/05/2013 22:46:07","Mozilla/5.0 (Windows NT 6.1; rv:21.0) Gecko/20100101 Firefox/21.0",1.25,0.25,"other",1500,NA,"DEV"
"3893",NA,"Верстальщик","","","4","0.5",750,250,"Киев","до 50 человек","мужской",27,"Высшее","средний","28/05/2013 22:56:18","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.94 Safari/537.36",4,0.5,"Киев",750,NA,""
"3894",NA,"Junior Software Engineer","C#/.NET","","2","0.75",1000,500,"Львов","до 200 человек","мужской",29,"Высшее","выше среднего","28/05/2013 23:28:06","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.94 Safari/537.36",2,0.75,"Львов",1000,NA,"DEV"
"3895",NA,"Software Engineer","Java","","1.5","1.5",2550,300,"Киев","до 200 человек","мужской",32,"Высшее","средний","28/05/2013 23:31:26","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.94 Safari/537.36",1.5,1.5,"Киев",2550,NA,"DEV"
"3896",NA,"QA engineer","","Manual QA","1.5","1.5",2000,600,"Киев","до 200 человек","мужской",24,"Высшее","средний","28/05/2013 23:36:54","Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.94 Safari/537.36",1.5,1.5,"Киев",2000,NA,"QA"
"3897",NA,"Team lead","","","меньше 3 месяцев","меньше 3 месяцев",2000,1600,"Львов","до 10 человек","мужской",44,"Высшее","выше среднего","28/05/2013 23:47:02","Mozilla/5.0 (X11; Linux x86_64; rv:20.0) Gecko/20100101 Firefox/20.0",0,0,"Львов",2000,NA,"PM"
"3898",NA,"QA engineer","","Manual QA","6","6",1350,0,"Одесса","до 1000 человек","мужской",29,"Высшее","средний","28/05/2013 23:47:37","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.94 Safari/537.36",6,6,"other",1350,NA,"QA"
"3899",NA,"QA Tech Lead","","General QA","2","2",1500,500,"Днепр.","до 200 человек","мужской",30,"Высшее","средний","28/05/2013 23:52:40","Opera/9.80 (Windows NT 6.1; WOW64) Presto/2.12.388 Version/12.15",2,2,"Днепр.",1500,NA,"QA"
"3900",NA,"Technical Lead","JavaScript","","10 и более лет","3",2300,200,"Харьков","до 200 человек","мужской",36,"Высшее","средний","29/05/2013 00:02:45","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.94 Safari/537.36",10,3,"Харьков",2300,NA,"SDEV"
"3901",NA,"Senior QA engineer","","Automation QA","7.5","2.5",3500,500,"Киев","до 200 человек","женский",35,"Высшее","средний","29/05/2013 00:15:56","Mozilla/5.0 (Linux; U; Android 4.1.2; ru-ru; GT-N7100 Build/JZO54K) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30",7.5,2.5,"Киев",3500,NA,"QA"
"3902",NA,"Senior Software Engineer","C","","5","3",2800,600,"Киев","до 50 человек","мужской",30,"Высшее","ниже среднего","29/05/2013 00:22:48","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:21.0) Gecko/20100101 Firefox/21.0",5,3,"Киев",2800,NA,"DEV"
"3903",NA,"Junior Software Engineer","C#/.NET","","0.5","меньше 3 месяцев",500,500,"Киев","до 10 человек","мужской",23,"Высшее","выше среднего","29/05/2013 00:35:35","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.94 Safari/537.36",0.5,0,"Киев",500,NA,"DEV"
"3904",NA,"Бизнес-аналитик","","","0.25","0.25",850,300,"Киев","до 50 человек","мужской",24,"Высшее","ниже среднего","29/05/2013 01:00:57","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.94 Safari/537.36",0.25,0.25,"Киев",850,NA,""
"3905",NA,"Software Engineer","C#/.NET","","4.5","4.5",900,0,"Ровно","до 50 человек","мужской",26,"Высшее","ниже среднего","29/05/2013 01:04:24","Mozilla/5.0 (Windows NT 6.2; WOW64; rv:21.0) Gecko/20100101 Firefox/21.0",4.5,4.5,"other",900,NA,"DEV"
"3906",NA,"Team lead","","","10 и более лет","0.75",2800,-200,"Харьков","до 200 человек","мужской",31,"Незаконченное высшее","продвинутый","29/05/2013 01:26:51","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.94 Safari/537.36",10,0.75,"Харьков",2800,NA,"PM"
"3907",NA,"QA Tech Lead","","Automation QA","6.5","5",2300,200,"Львов","свыше 1000 человек","мужской",28,"Высшее","выше среднего","29/05/2013 01:40:08","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.94 Safari/537.36",6.5,5,"Львов",2300,NA,"QA"
"3908",NA,"Senior Software Engineer","PHP","","5","3",3350,900,"Одесса","до 50 человек","мужской",27,"Высшее","средний","29/05/2013 01:59:50","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.31 (KHTML, like Gecko) Chrome/26.0.1410.64 Safari/537.31 FirePHP/4Chrome",5,3,"other",3350,NA,"DEV"
"3909",NA,"Senior Software Engineer","C++","","7.5","2",2680,305,"Киев","свыше 1000 человек","мужской",30,"Высшее","выше среднего","29/05/2013 02:23:56","Mozilla/5.0 (Windows NT 6.1; rv:21.0) Gecko/20100101 Firefox/21.0",7.5,2,"Киев",2680,NA,"DEV"
"3910",NA,"Software Engineer","PHP","","4","1",2000,200,"Киев","до 10 человек","мужской",27,"Высшее","элементарный","29/05/2013 02:46:32","Mozilla/5.0 (Linux; U; Android 4.0.3; ru-ru; HTC_One_V Build/IML74K) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30",4,1,"Киев",2000,NA,"DEV"
"3911",NA,"QA engineer","","Automation QA","0.5","0.25",1300,0,"Киев","до 50 человек","мужской",27,"Высшее","ниже среднего","29/05/2013 06:46:02","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.94 Safari/537.36",0.5,0.25,"Киев",1300,NA,"QA"
"3912",NA,"Software Engineer","PHP","","2","1",550,0,"Тернополь","до 50 человек","мужской",28,"Высшее","ниже среднего","29/05/2013 07:59:09","Mozilla/5.0 (Windows NT 6.2; WOW64; rv:21.0) Gecko/20100101 Firefox/21.0",2,1,"other",550,NA,"DEV"
"3913",NA,"Junior QA engineer","","Manual QA","1","1",800,300,"Киев","до 1000 человек","женский",24,"Высшее","средний","29/05/2013 08:35:18","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.31 (KHTML, like Gecko) Chrome/26.0.1410.64 Safari/537.31",1,1,"Киев",800,NA,"QA"
"3914",NA,"Системный администратор","","","3","3",500,100,"Днепр.","до 10 человек","мужской",24,"Незаконченное высшее","элементарный","29/05/2013 08:53:34","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.94 Safari/537.36",3,3,"Днепр.",500,NA,"ADM"
"3915",NA,"QA engineer","","General QA","2","меньше 3 месяцев",1035,400,"Днепр.","свыше 1000 человек","женский",21,"Незаконченное высшее","средний","29/05/2013 09:00:45","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.94 Safari/537.36",2,0,"Днепр.",1035,NA,"QA"
"3916",NA,"Junior QA engineer","","Manual QA","1.25","1.25",500,150,"Ивано-Франковск","до 200 человек","мужской",27,"Два высших","средний","29/05/2013 09:11:33","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.94 Safari/537.36",1.25,1.25,"other",500,NA,"QA"
"3917",NA,"Technical Lead","Java","","3.5","2.5",2560,460,"Львов","до 200 человек","мужской",24,"Высшее","выше среднего","29/05/2013 09:27:58","Mozilla/5.0 (X11; Linux i686) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.79 Safari/535.11",3.5,2.5,"Львов",2560,NA,"SDEV"
