,Возраст,Пол,Должность,Образование,Язык программирования,Индустрия,Предметная область,Доп. специализация,Общий опыт работы,Опыт работы на текущем месте,Средняя зарплата в месяц,Валюта,Годовые премии и бонусы,Валюта,Размер компании,Город,Уровень английского,Дата заполнения,User-Agent
,30,m,System Architect,Высшее,C#/.NET,Нету,,,8,1,2500,d,0,d,до 10 человек,Киев,продвинутый,27/12/2011 13:17:37,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7"
,24,f,QA engineer,Высшее,,Нету,,General QA,2,1.5,1000,d,0,d,до 100 человек,Харьков,ниже среднего,27/12/2011 13:27:50,Mozilla/5.0 (Windows NT 5.1; rv:9.0.1) Gecko/20100101 Firefox/9.0.1
,26,f,QA engineer,Высшее,,Нету,,General QA,4,1.25,1600,d,0,d,до 100 человек,Киев,средний,27/12/2011 13:30:04,Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US; rv:1.9.2.16) Gecko/20110319 Firefox/3.6.16
,26,m,Software Engineer,Высшее,Java,Нету,,,3,меньше 3 месяцев,1500,d,0,d,до 10 человек,Винница,ниже среднего,27/12/2011 13:34:09,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7"
,7,m,Бизнес-аналитик,Среднее,,Нету,,,0.25,0.25,10,d,10,d,до 50 человек,Киев,элементарный,27/12/2011 13:34:26,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.102 Safari/535.2"
,23,m,Software Engineer,Незаконченное высшее,PHP,Нету,,,3,2.5,1000,d,0,d,до 10 человек,Житомир,средний,27/12/2011 13:37:17,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:9.0.1) Gecko/20100101 Firefox/9.0.1
,27,m,Бизнес-аналитик,Высшее,,Нету,,,4.5,4.5,2100,d,7000,d,до 1000 человек,Киев,продвинутый,27/12/2011 13:41:59,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/5.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; InfoPath.3; Tablet PC 2.0)
,23,m,Системный администратор,Незаконченное высшее,,Нету,,,2,2,1000,d,0,d,до 10 человек,Киев,элементарный,27/12/2011 13:47:38,Mozilla/5.0 (X11; Linux i686; rv:8.0) Gecko/20100101 Firefox/8.0
,24,f,QA engineer,Незаконченное высшее,,Нету,,General QA,0.75,0.75,4000,h,7200,h,до 200 человек,Днепропетровск,ниже среднего,27/12/2011 13:54:01,Mozilla/5.0 (Windows NT 6.1; rv:8.0) Gecko/20100101 Firefox/8.0
,28,m,Senior Project Manager / Program Manager,Высшее,,Нету,,,7.5,6,300,d,0,d,до 10 человек,Чернигов,средний,27/12/2011 13:54:10,Opera/9.80 (Windows NT 5.1; U; ru) Presto/2.10.229 Version/11.60
,24,m,Software Engineer,Незаконченное высшее,Ruby/Rails,Нету,,,4.5,1,2500,d,0,d,до 50 человек,Киев,выше среднего,27/12/2011 13:56:13,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7"
,36,m,Senior Software Engineer,Высшее,C#/.NET,Нету,,,10 и более лет,1,2500,d,0,d,до 50 человек,Днепропетровск,выше среднего,27/12/2011 13:56:21,Opera/9.80 (Windows NT 6.1; U; ru) Presto/2.10.229 Version/11.60
,30,m,Системный администратор,Высшее,,Нету,,,10 и более лет,10 и более лет,2000,d,0,d,до 10 человек,Киев,продвинутый,27/12/2011 13:57:34,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0)
,25,m,Project manager,Высшее,,Нету,,,2.5,1.5,2100,d,20000,d,до 100 человек,Киев,выше среднего,27/12/2011 13:58:18,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7"
,29,m,Senior Software Engineer,Высшее,Java,Нету,,,6,3,2750,d,100,d,до 50 человек,Ужгород,выше среднего,27/12/2011 14:00:04,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7"
,25,m,QA engineer,Высшее,,Нету,,General QA,1.75,0.25,1000,d,0,d,до 100 человек,Киев,элементарный,27/12/2011 14:00:41,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7"
,32,m,QA Tech Lead,Высшее,,Нету,,Manual QA,8,1,2200,d,0,d,до 100 человек,Киев,средний,27/12/2011 14:02:04,Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US; rv:1.9.2.16) Gecko/20110319 Firefox/3.6.16
,17,m,Junior Software Engineer,Незаконченное высшее,Java,Нету,,,меньше 3 месяцев,меньше 3 месяцев,350,d,0,d,до 200 человек,Винница,продвинутый,27/12/2011 14:02:41,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7"
,21,m,Senior Software Engineer,Незаконченное высшее,PHP,Нету,,,4,0.5,1100,d,0,d,до 10 человек,Харьков,ниже среднего,27/12/2011 14:04:33,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7"
,38,m,Senior Software Engineer,Высшее,Java,Нету,,,6,1,3000,d,0,d,до 10 человек,Киев,средний,27/12/2011 14:05:09,Mozilla/5.0 (Windows; U; Windows NT 6.1; ru; rv:1.9.2.23) Gecko/20110920 Firefox/3.6.23
,20,m,Системный администратор,Высшее,,Нету,,,2.5,0.5,2200,d,0,d,до 100 человек,Киев,средний,27/12/2011 14:12:52,Opera/9.80 (Windows NT 6.1; U; en) Presto/2.10.229 Version/11.60
,30,m,QA Tech Lead,Высшее,,Нету,,General QA,10 и более лет,7.5,2400,d,2000,d,до 200 человек,Киев,средний,27/12/2011 14:15:11,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7"
,30,m,QA engineer,Высшее,,Нету,,Manual QA,3,0.25,1100,d,0,d,до 100 человек,Харьков,выше среднего,27/12/2011 14:20:15,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:9.0.1) Gecko/20100101 Firefox/9.0.1
,29,m,QA engineer,Высшее,,Нету,,General QA,5,3,720,d,0,d,до 100 человек,Винница,средний,27/12/2011 14:23:26,Opera/9.80 (X11; Linux i686; U; uk) Presto/2.10.229 Version/11.60
,30,m,QA engineer,Высшее,,Нету,,Automation QA,2,1.25,1000,d,0,d,до 100 человек,Киев,ниже среднего,27/12/2011 14:25:51,Mozilla/5.0 (Windows; U; Windows NT 5.1; ru; rv:1.9.2.15) Gecko/20110303 Firefox/3.6.15 sputnik 2.5.0.148
,28,m,Technical Lead,Высшее,C#/.NET,Нету,,,6,1.5,2200,d,0,d,до 1000 человек,Львов,выше среднего,27/12/2011 14:41:30,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7"
,24,m,QA Tech Lead,Высшее,,Нету,,General QA,5.5,5.5,2500,d,0,d,до 50 человек,Киев,средний,27/12/2011 14:42:09,Opera/9.80 (Windows NT 5.1; U; Edition Ukraine Local; en) Presto/2.9.168 Version/11.52
,21,m,Software Engineer,Незаконченное высшее,JavaScript,Нету,,,5,меньше 3 месяцев,1400,d,0,d,до 200 человек,Винница,ниже среднего,27/12/2011 14:46:26,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:8.0) Gecko/20100101 Firefox/8.0
,24,m,Junior Software Engineer,Высшее,C#/.NET,Нету,,,1.25,1.25,800,d,0,d,до 50 человек,Харьков,ниже среднего,27/12/2011 14:54:05,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7"
,27,m,Senior Software Engineer,Высшее,Java,Нету,,,6,1,2800,d,0,d,до 1000 человек,Львов,выше среднего,27/12/2011 14:58:16,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7"
,30,m,Project manager,Высшее,,Нету,,,6.5,2,2200,d,700,d,до 200 человек,Львов,выше среднего,27/12/2011 15:02:53,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7"
,24,f,Software Engineer,Высшее,C#/.NET,Нету,,,3.5,3.5,1000,d,0,d,до 200 человек,Львов,средний,27/12/2011 15:04:15,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7"
,24,m,Project manager,Высшее,,Нету,,,2,2,2000,d,0,d,до 50 человек,Донецк,продвинутый,27/12/2011 15:04:33,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_2) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7"
,26,m,Project manager,Высшее,,Нету,,,6.5,6.5,2500,d,1500,d,до 200 человек,Львов,выше среднего,27/12/2011 15:06:57,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/5.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; .NET4.0E; InfoPath.3; AskTbFKR/5.13.2.19379)
,0,m,QA engineer,Высшее,,Нету,,Manual QA,1,1,500,d,300,d,до 200 человек,Львов,ниже среднего,27/12/2011 15:07:13,Opera/9.80 (Windows NT 6.1; U; en) Presto/2.8.131 Version/11.11
,24,m,Project manager,Высшее,,Нету,,,5,2,1600,d,1600,d,до 100 человек,Днепропетровск,средний,27/12/2011 15:13:02,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:8.0) Gecko/20100101 Firefox/8.0
,30,m,Project manager,Высшее,,Нету,,,0.25,0.25,10000,h,0,d,до 50 человек,Днепропетровск,средний,27/12/2011 15:13:09,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7"
,22,m,Junior QA engineer,Высшее,,Нету,,Manual QA,1,меньше 3 месяцев,300,d,0,d,до 200 человек,Львов,ниже среднего,27/12/2011 15:16:52,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7"
,21,m,Junior Software Engineer,Незаконченное высшее,C#/.NET,Нету,,,0.5,0.25,250,d,0,d,до 100 человек,Винница,выше среднего,27/12/2011 15:19:17,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0)
,20,m,Junior Software Engineer,Незаконченное высшее,Java,Нету,,,1.5,0.75,750,d,0,d,до 100 человек,Киев,выше среднего,27/12/2011 15:19:19,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7"
,33,m,Software Engineer,Высшее,Delphi,Нету,,,8,1,1500,d,1000,d,до 200 человек,Львов,элементарный,27/12/2011 15:23:04,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/13.0.782.112 Safari/535.1"
,22,m,Software Engineer,Высшее,C#/.NET,Нету,,,2,0.25,900,d,300,d,до 50 человек,Винница,выше среднего,27/12/2011 15:26:53,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.12 Safari/535.11"
,35,m,Technical Lead,Высшее,C#/.NET,Нету,,,10 и более лет,4,1100,d,0,d,до 50 человек,Харьков,средний,27/12/2011 15:31:35,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:8.0.1) Gecko/20100101 Firefox/8.0.1
,26,m,Senior QA engineer,Высшее,,Нету,,General QA,4,0.75,1700,d,0,d,до 1000 человек,Днепропетровск,средний,27/12/2011 15:32:25,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7"
,28,m,Senior Software Engineer,Высшее,Flex/Flash/AIR,Нету,,,8,0.75,2200,d,100,d,до 200 человек,Харьков,средний,27/12/2011 15:34:04,Mozilla/5.0 (Windows NT 5.1; rv:8.0) Gecko/20100101 Firefox/8.0
,27,f,Бизнес-аналитик,Высшее,,Нету,,,5.5,5.5,1100,d,0,d,до 200 человек,Львов,выше среднего,27/12/2011 15:39:07,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0)
,23,m,QA engineer,Высшее,,Нету,,Manual QA,0.75,0.75,775,d,300,d,до 200 человек,Львов,средний,27/12/2011 15:46:55,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7"
,25,m,Technical Lead,Высшее,PHP,Нету,,,5.5,3,3500,d,0,d,до 50 человек,Киев,выше среднего,27/12/2011 15:57:57,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.120 Safari/535.2"
,23,m,Junior Software Engineer,Высшее,C#/.NET,Нету,,,меньше 3 месяцев,меньше 3 месяцев,450,d,0,d,до 100 человек,Днепропетровск,выше среднего,27/12/2011 16:02:41,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0)
,28,m,Software Engineer,Высшее,C#/.NET,Нету,,,6,1.5,1750,d,0,d,до 50 человек,Харьков,средний,27/12/2011 16:04:24,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7"
,25,f,QA Tech Lead,Высшее,,Нету,,General QA,3,3,1700,d,0,d,до 100 человек,Днепропетровск,продвинутый,27/12/2011 16:13:22,Mozilla/5.0 (Windows NT 5.2; rv:8.0) Gecko/20100101 Firefox/8.0
,27,m,Technical Lead,Высшее,C++,Нету,,,5,4,2600,d,0,d,до 100 человек,Киев,средний,27/12/2011 16:14:37,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0)
,31,m,Дизайнер,Среднее,,Нету,,,10 и более лет,1.25,1500,d,0,d,до 200 человек,Киев,элементарный,27/12/2011 16:15:25,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:6.0) Gecko/20100101 Firefox/6.0
,22,m,Junior QA engineer,Высшее,,Нету,,Manual QA,0.25,0.25,200,d,0,d,до 200 человек,Киев,средний,27/12/2011 16:19:18,Opera/9.80 (Windows NT 5.1; U; en) Presto/2.10.229 Version/11.60
,26,m,Senior Software Engineer,Высшее,Delphi,Нету,,,6,5,3000,d,1500,d,до 100 человек,Киев,выше среднего,27/12/2011 16:28:08,Mozilla/5.0 (Windows NT 6.1; rv:8.0) Gecko/20100101 Firefox/8.0
,22,m,Верстальщик,Высшее,,Нету,,,1.5,1,700,d,0,d,до 10 человек,Киев,выше среднего,27/12/2011 16:30:51,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7"
,26,m,Software Engineer,Высшее,PHP,Нету,,,5,5,1300,d,0,d,до 10 человек,Николаев,ниже среднего,27/12/2011 16:50:50,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:9.0.1) Gecko/20100101 Firefox/9.0.1
,21,m,Junior Software Engineer,Высшее,Java,Нету,,,1.25,1.25,3000,h,0,h,до 50 человек,Черновцы,ниже среднего,27/12/2011 16:54:18,Mozilla/5.0 (Windows NT 5.1; rv:8.0) Gecko/20100101 Firefox/8.0
,32,m,Senior QA engineer,Высшее,,Нету,,Manual QA,6,0.5,1200,d,0,d,до 1000 человек,Киев,элементарный,27/12/2011 16:55:11,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0)
,24,m,Project manager,Высшее,,Нету,,,3,3.5,1450,d,0,d,до 50 человек,Львов,выше среднего,27/12/2011 16:57:08,Mozilla/5.0 (Windows NT 5.1; rv:8.0.1) Gecko/20100101 Firefox/8.0.1
,23,m,Software Engineer,Незаконченное высшее,Java,Нету,,,4,2,2300,d,0,d,до 100 человек,Киев,средний,27/12/2011 17:05:16,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7"
,26,m,QA engineer,Высшее,,Нету,,Manual QA,3,3,750,d,50,d,до 10 человек,Львов,ниже среднего,27/12/2011 17:09:08,Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US; rv:1.9.2.17) Gecko/20110420 Firefox/3.6.17
,22,m,Software Engineer,Среднее,C++,Нету,,,3,0.75,1600,d,0,d,до 50 человек,Киев,средний,27/12/2011 17:11:22,Mozilla/5.0 (X11; Linux i686; rv:5.0) Gecko/20100101 Firefox/5.0
,25,m,Дизайнер,Среднее,,Нету,,,6,1.75,1500,d,0,d,до 10 человек,Львов,ниже среднего,27/12/2011 17:14:09,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7"
,33,m,Гейм-дизайнер,Высшее,,Нету,,,6,1.5,2500,d,0,d,до 50 человек,Киев,выше среднего,27/12/2011 17:54:56,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7"
,23,m,Software Engineer,Высшее,Objective-C,Нету,,,0.75,0.25,1400,d,0,d,до 10 человек,Киев,продвинутый,27/12/2011 17:58:16,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_1) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7"
,30,m,Senior Software Engineer,Высшее,SQL,Нету,,,5,0.75,2000,d,0,d,до 1000 человек,Киев,продвинутый,27/12/2011 18:03:42,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7"
,35,m,Technical Lead,Высшее,JavaScript,Нету,,,10 и более лет,2,2100,d,2000,d,до 50 человек,Харьков,ниже среднего,27/12/2011 18:15:00,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7"
,23,m,Junior Software Engineer,Высшее,C#/.NET,Нету,,,1.25,меньше 3 месяцев,6000,h,0,d,до 10 человек,Киев,средний,27/12/2011 18:34:23,Opera/9.80 (Windows NT 6.1; U; uk) Presto/2.10.229 Version/11.60
,25,m,Senior Software Engineer,Высшее,C#/.NET,Нету,,,4,1,2550,d,0,d,до 1000 человек,Киев,продвинутый,27/12/2011 18:36:29,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 1.0.3705; .NET CLR 1.1.4322; .NET CLR 2.0.50727; InfoPath.1; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; .NET4.0C; .NET4.0E)
,25,m,Бизнес-аналитик,Высшее,,Нету,,,4,4,1800,d,0,d,до 200 человек,Киев,продвинутый,27/12/2011 19:00:54,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7"
,21,m,Junior QA engineer,Незаконченное высшее,,Нету,,Manual QA,1,1,1200,d,0,d,до 100 человек,Киев,ниже среднего,27/12/2011 19:11:01,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7"
,28,m,Team lead,Высшее,,Нету,,,8,2,2000,d,0,d,до 100 человек,Львов,продвинутый,27/12/2011 19:14:54,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7"
,27,m,Senior QA engineer,Высшее,,Нету,,General QA,5.5,1.5,1800,d,300,d,до 200 человек,Харьков,продвинутый,27/12/2011 19:18:21,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:8.0) Gecko/20100101 Firefox/8.0
,40,m,Project manager,Два высших,,Нету,,,7,0.5,2500,d,0,d,до 200 человек,Харьков,выше среднего,27/12/2011 19:36:24,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:8.0) Gecko/20100101 Firefox/8.0
,23,m,Junior Software Engineer,Высшее,C#/.NET,Нету,,,0.25,0.25,500,d,0,d,до 100 человек,Киев,выше среднего,27/12/2011 19:56:26,Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:12.0a1) Gecko/20111227 Firefox/12.0a1
