Должность,Язык программирования,Специализация,Общий опыт работы,Опыт работы на текущем месте,"Зарплата в месяц",Изменение зарплаты,Город,Размер компании,Тип компании,Пол,Возраст,Образование,Еще студент,Уровень английского,Предметная область,Дата заполнения,User-Agent
QA engineer,,Manual QA,1.5,1.5,600,100,Одесса,до 50 человек,Продуктовая,f,26,Высшее,False,средний,"Веб-разработка,Корпоративные системы",15/06/2015 18:11:47,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 OPR/30.0.1835.59"
Senior Software Engineer,PHP,,5,1,2700,0,Харьков,свыше 1000 человек,Аутсорсинговая,m,27,Высшее,False,средний,"Веб-разработка,Корпоративные системы",15/06/2015 18:13:31,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36"
Product Manager,,,10 и более лет,5,4000,0,Киев,до 50 человек,Продуктовая,m,34,Высшее,False,выше среднего,"Веб-разработка,Финансы и банки",15/06/2015 18:14:11,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36"
Software Engineer,Flex/Flash/AIR,,3,3,1900,300,Львов,до 200 человек,Аутсорсинговая,m,23,Высшее,False,выше среднего,"Desktop Applications,Gamedev",15/06/2015 18:14:27,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.124 Safari/537.36"
Senior Software Engineer,PHP,,4,1,3900,300,Киев,до 10 человек,Продуктовая,m,25,Высшее,False,средний,Веб-разработка,15/06/2015 18:17:49,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36"
QA engineer,,Manual QA,2,1,1700,200,Киев,свыше 1000 человек,Аутсорсинговая,m,30,Высшее,False,выше среднего,Веб-разработка,15/06/2015 18:19:48,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.124 Safari/537.36"
Software Engineer,JavaScript,,3,0.25,1500,500,Киев,свыше 1000 человек,Аутсорсинговая,m,22,Высшее,False,ниже среднего,"Веб-разработка,eCommerce",15/06/2015 18:20:30,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.124 Safari/537.36"
Системный администратор,,,5,меньше 3 месяцев,200,-800,Киев,до 10 человек,Другая,m,31,Высшее,False,ниже среднего,"Desktop Applications,Веб-разработка",15/06/2015 18:23:31,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:38.0) Gecko/20100101 Firefox/38.0
Senior Software Engineer,JavaScript,,5,1.5,3000,500,Киев,до 50 человек,Аутстаффинговая,m,32,Высшее,False,ниже среднего,"Веб-разработка,Корпоративные системы",15/06/2015 18:28:12,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.124 Safari/537.36"
Software Engineer,SQL,,5,1.5,3000,0,Киев,свыше 1000 человек,Аутсорсинговая,m,27,Два высших,False,элементарный,"Корпоративные системы,Другое",15/06/2015 18:31:48,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.124 Safari/537.36"
Senior Software Engineer,JavaScript,,9,2,3100,3100,Киев,до 50 человек,Аутсорсинговая,m,29,Высшее,False,выше среднего,Веб-разработка,15/06/2015 18:32:24,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.124 Safari/537.36"
Верстальщик,,,0.25,0.25,200,0,Винница,до 10 человек,Другая,f,21,Незаконченное высшее,True,выше среднего,Веб-разработка,15/06/2015 18:40:55,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.124 Safari/537.36"
Technical Lead,Java,,10 и более лет,3,4100,0,Львов,свыше 1000 человек,Аутсорсинговая,m,35,Высшее,False,выше среднего,"Веб-разработка,eCommerce",15/06/2015 18:48:30,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.124 Safari/537.36"
Software Engineer,C++,,2,0.25,2600,1400,Киев,до 1000 человек,Аутсорсинговая,m,24,Высшее,False,выше среднего,"Системное программирование,Мультимедиа",15/06/2015 18:54:02,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0
Senior Software Engineer,Java,,9,2,3700,0,Другой,до 10 человек,Продуктовая,m,36,Два высших,False,продвинутый,Финансы и банки,15/06/2015 18:56:09,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.124 Safari/537.36"
Senior Software Engineer,C,,9,4,2900,250,Харьков,до 50 человек,Аутсорсинговая,m,30,Высшее,False,ниже среднего,"Embedded,Телекоммуникации",15/06/2015 18:56:24,Mozilla/5.0 (X11; Linux x86_64; rv:36.0) Gecko/20100101 Firefox/36.0
Senior QA engineer,,Manual QA,3,3,1600,300,Ровно,свыше 1000 человек,Аутсорсинговая,m,30,Высшее,False,средний,Корпоративные системы,15/06/2015 19:03:33,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.124 Safari/537.36"
Junior Software Engineer,PHP,,1,1,100,0,Киев,до 10 человек,Другая,m,24,Высшее,False,ниже среднего,Веб-разработка,15/06/2015 19:08:16,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.124 Safari/537.36"
Software Engineer,Python,,3,1,700,0,Харьков,до 1000 человек,Продуктовая,m,32,Незаконченное высшее,False,ниже среднего,"Gamedev,Корпоративные системы",15/06/2015 19:10:37,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.124 Safari/537.36"
Software Engineer,PHP,,3,1,1100,300,Харьков,до 50 человек,Стартап,m,28,Незаконченное высшее,False,средний,Веб-разработка,15/06/2015 19:19:07,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
Senior Software Engineer,C#/.NET,,5,2,2600,100,Ужгород,до 50 человек,Продуктовая,m,28,Высшее,False,выше среднего,Веб-разработка,15/06/2015 19:19:50,"Mozilla/5.0 (Linux; U; Android 4.1; zh-cn; Lenovo-P770/S100) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.1 Mobile Safari/534.30"
Software Engineer,JavaScript,,8,4,1650,0,Киев,до 200 человек,Продуктовая,m,30,Высшее,False,элементарный,"Финансы и банки,Корпоративные системы",15/06/2015 19:23:15,Mozilla/5.0 (Android; Tablet; rv:38.0) Gecko/38.0 Firefox/38.0
QA engineer,,Manual QA,3,1,1500,300,Одесса,до 200 человек,Продуктовая,f,30,Высшее,False,продвинутый,"Веб-разработка,eCommerce",15/06/2015 19:27:40,"Mozilla/5.0 (Linux; Android 5.1.1; Nexus 7 Build/LMY47V) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Safari/537.36"
Software Engineer,C++,,9,меньше 3 месяцев,2400,1400,Киев,до 200 человек,Продуктовая,m,32,Кандидат,False,выше среднего,Desktop Applications,15/06/2015 19:32:30,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.124 Safari/537.36"
Software Engineer,Java,,1.5,1.5,1600,0,Киев,до 200 человек,Продуктовая,m,21,Незаконченное высшее,True,выше среднего,"Веб-разработка,Другое",15/06/2015 19:32:39,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.124 Safari/537.36"
Senior Software Engineer,JavaScript,,6,3,3200,200,Одесса,до 200 человек,Продуктовая,m,29,Высшее,False,ниже среднего,"Веб-разработка,eCommerce",15/06/2015 19:34:33,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.124 Safari/537.36 FirePHP/4Chrome"
Senior Software Engineer,PHP,,3,3,2200,200,Киев,до 200 человек,Продуктовая,m,25,Высшее,False,продвинутый,"Веб-разработка,eCommerce",15/06/2015 19:35:08,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.124 Safari/537.36"
Software Engineer,Python,,2,2,1700,700,Киев,до 50 человек,Аутсорсинговая,m,21,Незаконченное высшее,False,средний,Веб-разработка,15/06/2015 19:45:34,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.124 Safari/537.36"
Junior Software Engineer,Java,,меньше 3 месяцев,меньше 3 месяцев,250,0,Киев,до 50 человек,Стартап,f,22,Высшее,True,средний,Android,15/06/2015 19:49:46,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.124 Safari/537.36"
QA engineer,,Manual QA,3,3,750,100,Харьков,до 50 человек,Аутсорсинговая,f,28,Высшее,False,средний,"Desktop Applications,Веб-разработка",15/06/2015 19:55:39,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.124 Safari/537.36"
Senior Software Engineer,JavaScript,,7,4,3000,0,Киев,свыше 1000 человек,Аутсорсинговая,m,32,Высшее,False,выше среднего,"Веб-разработка,eCommerce",15/06/2015 20:05:26,"Mozilla/5.0 (Linux; Android 5.1.1; Nexus 5 Build/LMY48B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.93 Mobile Safari/537.36"
Project manager,,,1.5,0.25,1200,500,Харьков,до 200 человек,Аутсорсинговая,m,26,Высшее,False,выше среднего,"Веб-разработка,eCommerce",15/06/2015 20:10:30,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.124 Safari/537.36"
Senior QA engineer,,Automation QA,4,2,2200,200,Харьков,до 50 человек,Аутстаффинговая,m,23,Высшее,False,средний,Веб-разработка,15/06/2015 20:15:44,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.78.2 (KHTML, like Gecko) Version/7.0.6 Safari/537.78.2"
Senior Software Engineer,PHP,,4,0.25,2700,500,Киев,до 200 человек,Продуктовая,m,24,Высшее,False,ниже среднего,Веб-разработка,15/06/2015 20:21:08,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.124 Safari/537.36"
Researcher,,,1.5,1.5,600,600,Киев,до 50 человек,Стартап,m,24,Высшее,False,продвинутый,Другое,15/06/2015 20:31:37,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.124 Safari/537.36"
Senior Software Engineer,Scala,,7,меньше 3 месяцев,4200,500,Киев,до 1000 человек,Продуктовая,m,30,Высшее,False,средний,Gamedev,15/06/2015 20:35:03,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36"
Software Engineer,SQL,,4,1.5,600,150,Киев,до 10 человек,Продуктовая,m,22,Незаконченное высшее,True,ниже среднего,"Веб-разработка,Финансы и банки",15/06/2015 20:35:42,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.124 Safari/537.36"
Software Engineer,Delphi,,5,1,500,0,Другой,до 10 человек,Стартап,m,30,Высшее,False,средний,"Desktop Applications,Другое",15/06/2015 21:02:03,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Maxthon/4.4.5.2000 Chrome/30.0.1599.101 Safari/537.36"
Software Engineer,Java,,1.5,1.5,1200,800,Харьков,свыше 1000 человек,Аутсорсинговая,m,25,Высшее,False,средний,"Веб-разработка,eCommerce",15/06/2015 21:05:53,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.124 Safari/537.36"
Дизайнер,,,8,меньше 3 месяцев,2000,0,Киев,до 50 человек,Продуктовая,m,25,Высшее,False,средний,Веб-разработка,15/06/2015 21:06:47,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.124 Safari/537.36"
Senior Software Engineer,Ruby/Rails,,10 и более лет,меньше 3 месяцев,3500,500,Киев,до 10 человек,Аутстаффинговая,m,30,Высшее,False,выше среднего,Веб-разработка,15/06/2015 21:09:19,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
Senior Project Manager / Program Manager,,,4,0.25,2000,0,Киев,до 200 человек,Аутсорсинговая,m,48,Два высших,False,средний,"iOS,Веб-разработка",15/06/2015 21:20:44,Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; rv:11.0) like Gecko
QA engineer,,Manual QA,2,меньше 3 месяцев,500,300,Киев,до 200 человек,Аутсорсинговая,m,24,Высшее,False,средний,"Веб-разработка,Финансы и банки",15/06/2015 21:24:12,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.124 Safari/537.36"
Software Engineer,Java,,5,меньше 3 месяцев,2000,1500,Киев,свыше 1000 человек,Аутсорсинговая,m,27,Высшее,False,средний,"Веб-разработка,Финансы и банки",15/06/2015 21:43:43,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.124 Safari/537.36"
Software Engineer,Java,,7,3,3000,200,Киев,до 1000 человек,Аутсорсинговая,m,39,Высшее,False,средний,"Веб-разработка,eCommerce",15/06/2015 21:46:01,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.124 Safari/537.36"
HR,,,1,1,500,200,Харьков,до 200 человек,Аутсорсинговая,m,28,Высшее,False,средний,,15/06/2015 21:50:26,"Mozilla/5.0 (iPhone; CPU iPhone OS 8_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) CriOS/43.0.2357.56 Mobile/12F70 Safari/600.1.4"
Team lead,,,10 и более лет,8,3500,0,Днепропетровск,до 200 человек,Аутсорсинговая,m,33,Высшее,False,средний,Системное программирование,15/06/2015 21:56:18,"Mozilla/5.0 (iPad; CPU OS 8_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12F69 Safari/600.1.4"
Senior Software Engineer,C#/.NET,,7,1,3100,600,Харьков,до 1000 человек,Аутстаффинговая,m,31,Высшее,False,продвинутый,"Веб-разработка,Корпоративные системы",15/06/2015 21:56:23,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:38.0) Gecko/20100101 Firefox/38.0
Senior Software Engineer,C++,,7,5,2393,0,Киев,до 1000 человек,Аутсорсинговая,m,29,Высшее,False,средний,Другое,15/06/2015 22:03:55,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.124 Safari/537.36"
Системный администратор,,,5,1.5,400,50,Киев,до 1000 человек,Продуктовая,m,21,Техникум / Колледж,True,средний,"Desktop Applications,Корпоративные системы",15/06/2015 22:06:28,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.39 Safari/537.36"
Senior Software Engineer,Objective-C,,10 и более лет,2,3900,0,Киев,до 1000 человек,Продуктовая,m,52,Высшее,False,продвинутый,iOS,15/06/2015 22:18:47,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/600.6.3 (KHTML, like Gecko) Version/8.0.6 Safari/600.6.3"
