"Должность","Язык.программирования","Специализация","Общий.опыт.работы","Опыт.работы.на.текущем.месте","Зарплата.в.месяц","Изменение.зарплаты","Город","Размер.компании","Тип.компании","Пол","Возраст","Образование","Еще.студент","Уровень.английского","Предметная.область","Дата.заполнения","User.Agent","exp","current_job_exp","loc","salary","Валюта","cls"
"4724","Project manager","","","4","4",2500,0,"Днепр.","до 200 человек","Аутсорсинговая","женский",24,"Высшее","False","средний","Desktop Applications,Корпоративные системы","17/06/2014 08:20:20","Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36",4,4,"Днепр.",2500,NA,"PM"
"4725","Junior Software Engineer","C++","","1","1",500,500,"Одесса","до 10 человек","Аутсорсинговая","мужской",24,"Незаконченное высшее","False","ниже среднего","Системное программирование,Финансы и банки","17/06/2014 09:07:46","Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36",1,1,"Одесса",500,NA,"DEV"
"4726","Team lead","","","7","3",2700,300,"Киев","до 50 человек","Другая","мужской",33,"Два высших","False","продвинутый","Телекоммуникации","17/06/2014 09:33:22","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36",7,3,"Киев",2700,NA,"PM"
"4727","Junior Software Engineer","PHP","","меньше 3 месяцев","меньше 3 месяцев",250,0,"Харьков","до 10 человек","Продуктовая","мужской",20,"Незаконченное высшее","True","элементарный","Веб-разработка,Gamedev","17/06/2014 09:45:51","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:30.0) Gecko/20100101 Firefox/30.0",0,0,"Харьков",250,NA,"DEV"
"4728","Junior QA engineer","","Manual QA","0.75","0.75",560,110,"Харьков","до 1000 человек","Аутсорсинговая","женский",22,"Высшее","False","ниже среднего","iOS,Корпоративные системы","17/06/2014 09:55:33","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.114 Safari/537.36",0.75,0.75,"Харьков",560,NA,"QA"
"4729","Senior QA engineer","","Manual QA","2.5","2.5",1900,1200,"Киев","до 1000 человек","Аутсорсинговая","женский",26,"Высшее","False","выше среднего","Веб-разработка,eCommerce","17/06/2014 09:56:54","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36",2.5,2.5,"Киев",1900,NA,"QA"
"4730","QA engineer","","Manual QA","1","1",570,270,"Харьков","до 1000 человек","Аутсорсинговая","женский",27,"Высшее","False","средний","iOS,Веб-разработка","17/06/2014 10:17:45","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.114 Safari/537.36",1,1,"Харьков",570,NA,"QA"
"4731","Дизайнер","","","меньше 3 месяцев","меньше 3 месяцев",500,700,"Харьков","до 10 человек","Другая","мужской",37,"Среднее","False","средний","Веб-разработка,Gamedev","17/06/2014 10:21:25","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.114 Safari/537.36",0,0,"Харьков",500,NA,""
"4732","Project manager","","","меньше 3 месяцев","меньше 3 месяцев",340,0,"Киев","до 10 человек","Другая","женский",24,"Высшее","False","средний","Другое","17/06/2014 10:23:49","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.114 Safari/537.36",0,0,"Киев",340,NA,"PM"
"4733","Junior QA engineer","","Manual QA","0.75","0.75",500,200,"Харьков","до 1000 человек","Аутсорсинговая","женский",24,"Высшее","False","ниже среднего","iOS,Desktop Applications","17/06/2014 10:29:37","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:29.0) Gecko/20100101 Firefox/29.0",0.75,0.75,"Харьков",500,NA,"QA"
"4735","Software Engineer","Objective-C","","4","1",1800,800,"Киев","до 1000 человек","Аутсорсинговая","мужской",25,"Высшее","False","средний","iOS","17/06/2014 10:43:16","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.132 Safari/537.36 OPR/21.0.1432.67 (Edition Campaign 16)",4,1,"Киев",1800,NA,"DEV"
"4736","Бизнес-аналитик","","","3.5","0.5",900,100,"Киев","до 1000 человек","Аутстаффинговая","мужской",29,"Высшее","False","выше среднего","Телекоммуникации,Корпоративные системы","17/06/2014 10:59:20","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.114 Safari/537.36",3.5,0.5,"Киев",900,NA,""
"4737","Junior Software Engineer","C#/.NET","","меньше 3 месяцев","меньше 3 месяцев",1150,200,"Киев","до 200 человек","Аутсорсинговая","мужской",26,"Высшее","False","средний","Веб-разработка","17/06/2014 11:06:51","Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36",0,0,"Киев",1150,NA,"DEV"
"4738","HR","","","0.5","0.5",400,800,"Киев","до 10 человек","Стартап","женский",22,"Незаконченное высшее","True","ниже среднего","","17/06/2014 11:24:44","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.114 Safari/537.36 OPR/22.0.1471.50",0.5,0.5,"Киев",400,NA,""
"4739","Project manager","","","7","3",1200,200,"Киев","до 50 человек","Продуктовая","мужской",33,"Высшее","False","продвинутый","Embedded","17/06/2014 11:34:47","Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.114 Safari/537.36",7,3,"Киев",1200,NA,"PM"
"4740","Team lead","","","6","0.75",3200,0,"Киев","до 10 человек","Продуктовая","мужской",27,"Высшее","False","средний","Финансы и банки,Корпоративные системы","17/06/2014 11:47:07","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36",6,0.75,"Киев",3200,NA,"PM"
"4741","Junior Software Engineer","C++","","3.5","3",1500,400,"Киев","до 50 человек","Продуктовая","мужской",23,"Высшее","False","средний","Desktop Applications,Системное программирование","17/06/2014 11:49:12","Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.114 Safari/537.36",3.5,3,"Киев",1500,NA,"DEV"
"4742","Senior Software Engineer","PHP","","10 и более лет","2",3150,0,"Киев","до 50 человек","Аутсорсинговая","мужской",32,"Высшее","False","выше среднего","Веб-разработка,Финансы и банки","17/06/2014 11:57:19","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:29.0) Gecko/20100101 Firefox/29.0",10,2,"Киев",3150,NA,"DEV"
"4743","Software Engineer","Scala","","2.5","0.5",3000,500,"Киев","свыше 1000 человек","Аутсорсинговая","мужской",23,"Незаконченное высшее","True","продвинутый","Финансы и банки","17/06/2014 12:00:03","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.114 Safari/537.36",2.5,0.5,"Киев",3000,NA,"DEV"
"4744","Senior Software Engineer","JavaScript","","4.5","1",2500,1000,"Киев","до 50 человек","Продуктовая","мужской",23,"Высшее","False","продвинутый","Веб-разработка,Gamedev","17/06/2014 12:00:18","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36",4.5,1,"Киев",2500,NA,"DEV"
"4745","Senior QA engineer","","General QA","5","0.75",2200,500,"Одесса","до 200 человек","Продуктовая","мужской",26,"Высшее","False","выше среднего","Веб-разработка,Другое","17/06/2014 12:01:03","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:30.0) Gecko/20100101 Firefox/30.0",5,0.75,"Одесса",2200,NA,"QA"
"4746","Системный администратор","","","2.5","1",350,150,"Киев","до 10 человек","Аутсорсинговая","мужской",20,"Незаконченное высшее","True","ниже среднего","","17/06/2014 12:06:06","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36",2.5,1,"Киев",350,NA,"ADM"
"4747","Software Engineer","PHP","","2","0.75",1000,500,"Харьков","до 10 человек","Аутсорсинговая","мужской",23,"Высшее","False","выше среднего","Веб-разработка","17/06/2014 12:11:34","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:30.0) Gecko/20100101 Firefox/30.0",2,0.75,"Харьков",1000,NA,"DEV"
"4748","Software Engineer","SQL","","3","3",1450,200,"Днепр.","свыше 1000 человек","Аутсорсинговая","женский",26,"Высшее","False","выше среднего","Embedded,Корпоративные системы","17/06/2014 12:13:03","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.114 Safari/537.36",3,3,"Днепр.",1450,NA,"DEV"
"4749","Junior Software Engineer","Java","","0.75","0.75",450,100,"Ровно","до 10 человек","Аутсорсинговая","мужской",23,"Высшее","False","средний","Desktop Applications","17/06/2014 12:21:57","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:29.0) Gecko/20100101 Firefox/29.0",0.75,0.75,"other",450,NA,"DEV"
"4750","Senior Software Engineer","PHP","","8","1.25",2900,400,"Киев","до 200 человек","Продуктовая","мужской",29,"Высшее","False","средний","Веб-разработка,Gamedev","17/06/2014 12:26:58","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.114 Safari/537.36",8,1.25,"Киев",2900,NA,"DEV"
"4751","Software Engineer","Objective-C","","2.5","1.25",2200,200,"Одесса","до 200 человек","Аутсорсинговая","мужской",25,"Высшее","False","выше среднего","iOS","17/06/2014 12:47:37","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36",2.5,1.25,"Одесса",2200,NA,"DEV"
"4752","QA engineer","","Manual QA","меньше 3 месяцев","меньше 3 месяцев",1600,0,"Киев","до 50 человек","Продуктовая","женский",28,"Высшее","False","ниже среднего","iOS,Веб-разработка","17/06/2014 12:50:56","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.114 Safari/537.36",0,0,"Киев",1600,NA,"QA"
"4753","Senior Software Engineer","Java","","10 и более лет","5",3150,0,"Днепр.","до 1000 человек","Аутсорсинговая","мужской",36,"Высшее","False","средний","Веб-разработка","17/06/2014 12:59:04","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:30.0) Gecko/20100101 Firefox/30.0",10,5,"Днепр.",3150,NA,"DEV"
"4754","Junior Software Engineer","JavaScript","","0.25","0.25",500,0,"Днепр.","до 50 человек","Аутсорсинговая","мужской",29,"Высшее","False","продвинутый","Веб-разработка","17/06/2014 12:59:27","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36",0.25,0.25,"Днепр.",500,NA,"DEV"
"4755","Senior Software Engineer","C#/.NET","","3.5","3.5",3000,1000,"Харьков","свыше 1000 человек","Аутсорсинговая","мужской",29,"Высшее","False","выше среднего","Веб-разработка,Корпоративные системы","17/06/2014 13:09:40","Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36",3.5,3.5,"Харьков",3000,NA,"DEV"
"4756","Software Engineer","Objective-C","","3","1",2300,600,"Харьков","до 50 человек","Аутсорсинговая","мужской",25,"Высшее","False","средний","iOS","17/06/2014 13:14:30","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36",3,1,"Харьков",2300,NA,"DEV"
"4757","Senior Software Engineer","C++","","10 и более лет","меньше 3 месяцев",2600,0,"Киев","до 1000 человек","Продуктовая","мужской",36,"Высшее","False","средний","Системное программирование","17/06/2014 13:27:02","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:29.0) Gecko/20100101 Firefox/29.0",10,0,"Киев",2600,NA,"DEV"
"4758","Software Engineer","PHP","","2.5","меньше 3 месяцев",1800,0,"Харьков","до 50 человек","Аутсорсинговая","мужской",26,"Высшее","False","элементарный","Веб-разработка","17/06/2014 13:41:17","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/31.0.1650.63 Chrome/31.0.1650.63 Safari/537.36",2.5,0,"Харьков",1800,NA,"DEV"
"4759","Верстальщик","","","2","2",830,200,"Киев","до 10 человек","Другая","мужской",25,"Высшее","False","средний","Веб-разработка","17/06/2014 13:44:47","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36",2,2,"Киев",830,NA,""
"4760","Software Engineer","Java","","1.5","0.5",900,0,"Харьков","до 1000 человек","Аутстаффинговая","мужской",24,"Высшее","False","выше среднего","eCommerce","17/06/2014 13:53:27","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:29.0) Gecko/20100101 Firefox/29.0",1.5,0.5,"Харьков",900,NA,"DEV"
"4761","Software Engineer","JavaScript","","6","2.5",1900,200,"Киев","до 200 человек","Аутстаффинговая","мужской",32,"Высшее","False","средний","Веб-разработка,eCommerce","17/06/2014 13:57:04","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:30.0) Gecko/20100101 Firefox/30.0",6,2.5,"Киев",1900,NA,"DEV"
