"","X","Возраст","Пол","Должность","Образование","Язык.программирования","Индустрия","Предметная.область","Доп..специализация","Общий.опыт.работы","Опыт.работы.на.текущем.месте","Средняя.зарплата.в.месяц","Валюта","Годовые.премии.и.бонусы","Валюта.1","Размер.компании","Город","Уровень.английского","Дата.заполнения","User.Agent","exp","loc","salary","cls"
"2439",NA,27,"m","Senior Software Engineer","Незаконченное высшее","Java","Нету",NA,"","9","2",4500,"d",0,"d","до 1000 человек","Киев","продвинутый","06/06/2012 00:19:36","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:12.0) Gecko/20100101 Firefox/12.0",9,"Киев",4500,"DEV"
"2440",NA,26,"f","Senior QA engineer","Высшее","","Нету",NA,"General QA","4.5","1.5",1800,"d",0,"d","до 100 человек","Киев","продвинутый","06/06/2012 00:24:14","Mozilla/5.0 (Windows NT 5.1; rv:12.0) Gecko/20100101 Firefox/12.0",4.5,"Киев",1800,"QA"
"2441",NA,32,"m","Software Engineer","Высшее","SQL","Нету",NA,"","9","7",16000,"h",0,"d","до 10 человек","Киев","элементарный","06/06/2012 00:25:48","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.52 Safari/536.5",9,"Киев",2000,"DEV"
"2442",NA,23,"f","Junior QA engineer","Высшее","","Нету",NA,"Manual QA","меньше 3 месяцев","меньше 3 месяцев",2700,"h",0,"d","до 100 человек","Харьков","средний","06/06/2012 00:33:26","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.52 Safari/536.5",0,"Харьков",337.5,"QA"
"2443",NA,31,"m","Software Engineer","Высшее","Java","Нету",NA,"","0.5","0.5",2000,"d",0,"d","до 100 человек","Киев","средний","06/06/2012 00:40:42","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.52 Safari/536.5",0.5,"Киев",2000,"DEV"
"2444",NA,27,"m","Project manager","Высшее","","Нету",NA,"","7","2",3700,"d",0,"d","до 1000 человек","Киев","продвинутый","06/06/2012 01:05:54","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.52 Safari/536.5",7,"Киев",3700,"PM"
"2445",NA,21,"m","Software Engineer","Высшее","Objective-C","Нету",NA,"","2","2",1100,"d",0,"d","до 10 человек","Днепр.","ниже среднего","06/06/2012 01:12:59","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.52 Safari/536.5",2,"Днепр.",1100,"DEV"
"2446",NA,32,"m","Senior Software Engineer","Среднее","PHP","Нету",NA,"","6","0.5",15000,"h",0,"d","до 10 человек","Киев","выше среднего","06/06/2012 01:55:30","Opera/9.80 (X11; Linux x86_64; U; uk) Presto/2.10.229 Version/11.64",6,"Киев",1875,"DEV"
"2447",NA,27,"m","Senior Software Engineer","Высшее","Java","Нету",NA,"","5.5","меньше 3 месяцев",3000,"d",0,"d","до 200 человек","Харьков","средний","06/06/2012 03:09:22","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.52 Safari/536.5",5.5,"Харьков",3000,"DEV"
"2448",NA,26,"m","Senior Software Engineer","Высшее","Objective-C","Нету",NA,"","2.5","меньше 3 месяцев",3250,"d",0,"d","до 1000 человек","Киев","средний","06/06/2012 07:47:22","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_4) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.52 Safari/536.5",2.5,"Киев",3250,"DEV"
"2449",NA,21,"m","QA engineer","Незаконченное высшее","","Нету",NA,"Manual QA","меньше 3 месяцев","1.25",10000,"h",0,"d","до 100 человек","Киев","выше среднего","06/06/2012 08:13:59","Mozilla/5.0 (Windows NT 6.1; rv:12.0) Gecko/20100101 Firefox/12.0",0,"Киев",1250,"QA"
"2450",NA,31,"m","Senior Software Engineer","Высшее","C","Нету",NA,"","6","2.5",2200,"d",0,"d","до 100 человек","Киев","средний","06/06/2012 08:41:37","Mozilla/5.0 (Windows NT 5.1; rv:12.0) Gecko/20100101 Firefox/12.0",6,"Киев",2200,"DEV"
"2451",NA,24,"m","Системный администратор","Высшее","","Нету",NA,"","6","1.25",1400,"d",0,"d","до 50 человек","Харьков","средний","06/06/2012 08:43:01","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:12.0) Gecko/20100101 Firefox/12.0",6,"Харьков",1400,"ADM"
"2452",NA,27,"f","QA engineer","Высшее","","Нету",NA,"General QA","0.5","0.5",700,"d",0,"d","до 50 человек","Киев","средний","06/06/2012 08:57:29","Mozilla/5.0 (Windows NT 6.1; rv:12.0) Gecko/20100101 Firefox/12.0",0.5,"Киев",700,"QA"
"2453",NA,28,"m","Software Engineer","Незаконченное высшее","PHP","Нету",NA,"","8","2.5",970,"d",0,"d","до 10 человек","Киев","ниже среднего","06/06/2012 09:00:26","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.168 Safari/535.19",8,"Киев",970,"DEV"
"2454",NA,29,"m","Senior Software Engineer","Среднее","Java","Нету",NA,"","7","1",3200,"d",0,"d","до 100 человек","Киев","выше среднего","06/06/2012 09:00:29","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/536.11 (KHTML, like Gecko) Chrome/20.0.1132.11 Safari/536.11",7,"Киев",3200,"DEV"
"2455",NA,25,"m","Senior Software Engineer","Высшее","Java","Нету",NA,"","6","меньше 3 месяцев",16000,"h",0,"d","до 50 человек","Днепр.","ниже среднего","06/06/2012 09:01:27","Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0)",6,"Днепр.",2000,"DEV"
"2456",NA,27,"m","Software Engineer","Высшее","C#/.NET","Нету",NA,"","6.5","4",2390,"d",0,"d","до 100 человек","Львов","выше среднего","06/06/2012 09:08:32","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.52 Safari/536.5",6.5,"Львов",2390,"DEV"
"2457",NA,27,"m","Верстальщик","Высшее","","Нету",NA,"","2.5","2",850,"d",0,"d","до 10 человек","Киев","ниже среднего","06/06/2012 09:10:11","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:12.0) Gecko/20100101 Firefox/12.0",2.5,"Киев",850,""
"2458",NA,31,"m","Software Engineer","Высшее","Other","Нету",NA,"","8","2",2000,"d",0,"d","до 100 человек","Львов","выше среднего","06/06/2012 09:18:35","Opera/9.80 (Windows NT 6.0; U; uk) Presto/2.10.229 Version/11.64",8,"Львов",2000,"DEV"
"2459",NA,26,"m","Senior Software Engineer","Высшее","C++","Нету",NA,"","6","1.75",2150,"d",1000,"d","до 1000 человек","Харьков","выше среднего","06/06/2012 09:19:13","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.52 Safari/536.5",6,"Харьков",2150,"DEV"
"2460",NA,30,"m","Junior Software Engineer","Высшее","C#/.NET","Нету",NA,"","1","1",600,"d",0,"d","до 200 человек","Харьков","средний","06/06/2012 09:25:30","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.52 Safari/536.5",1,"Харьков",600,"DEV"
"2461",NA,25,"m","Senior Software Engineer","Высшее","C#/.NET","Нету",NA,"","5","меньше 3 месяцев",2200,"d",2400,"d","до 50 человек","Одесса","выше среднего","06/06/2012 09:26:36","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.52 Safari/536.5",5,"other",2200,"DEV"
"2462",NA,29,"m","Senior QA engineer","Высшее","","Нету",NA,"Manual QA","6.5","2",1500,"d",0,"d","до 1000 человек","Львов","выше среднего","06/06/2012 09:31:04","Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0)",6.5,"Львов",1500,"QA"
"2463",NA,30,"m","Technical Lead","Высшее","C++","Нету",NA,"","10 и более лет","1.75",3000,"d",0,"d","до 1000 человек","Киев","продвинутый","06/06/2012 09:33:54","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.52 Safari/536.5",10,"Киев",3000,"SDEV"
"2464",NA,28,"m","Software Engineer","Высшее","C++","Нету",NA,"","3.5","3.5",1200,"d",1000,"d","до 100 человек","Киев","средний","06/06/2012 09:40:54","Mozilla/5.0 (Windows NT 6.1; rv:12.0) Gecko/20100101 Firefox/12.0",3.5,"Киев",1200,"DEV"
"2465",NA,29,"m","Software Engineer","Высшее","Other","Нету",NA,"","6","0.25",1100,"d",0,"d","до 10 человек","Днепр.","элементарный","06/06/2012 09:42:24","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:13.0) Gecko/20100101 Firefox/13.0",6,"Днепр.",1100,"DEV"
"2466",NA,26,"m","Senior Software Engineer","Высшее","C#/.NET","Нету",NA,"","5","2",2300,"d",0,"d","до 10 человек","Киев","средний","06/06/2012 09:50:31","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:12.0) Gecko/20100101 Firefox/12.0",5,"Киев",2300,"DEV"
"2467",NA,28,"m","Senior Software Engineer","Незаконченное высшее","Other","Нету",NA,"","7","0.25",2500,"d",0,"d","до 50 человек","Киев","элементарный","06/06/2012 09:59:36","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.52 Safari/536.5",7,"Киев",2500,"DEV"
"2468",NA,25,"m","Senior QA engineer","Высшее","","Нету",NA,"General QA","4.5","1",1500,"d",0,"d","до 50 человек","Донецк","средний","06/06/2012 10:08:42","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:11.0) Gecko/20100101 Firefox/11.0",4.5,"other",1500,"QA"
"2469",NA,40,"m","Senior Software Engineer","Высшее","C++","Нету",NA,"","10 и более лет","2",2600,"d",0,"d","до 1000 человек","Киев","выше среднего","06/06/2012 10:14:17","Mozilla/5.0 (X11; Ubuntu; Linux i686; rv:12.0) Gecko/20100101 Firefox/12.0",10,"Киев",2600,"DEV"
"2470",NA,23,"m","Junior Software Engineer","Высшее","Ruby/Rails","Нету",NA,"","1","1",700,"d",100,"d","до 10 человек","Харьков","ниже среднего","06/06/2012 10:18:07","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.52 Safari/536.5",1,"Харьков",700,"DEV"
"2471",NA,26,"m","Senior QA engineer","Высшее","","Нету",NA,"Automation QA","4.5","4.5",2000,"d",0,"d","до 1000 человек","Львов","выше среднего","06/06/2012 10:18:46","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.52 Safari/536.5",4.5,"Львов",2000,"QA"
"2472",NA,30,"m","Technical Lead","Высшее","SQL","Нету",NA,"","8","8",2000,"d",0,"d","до 10 человек","Севастополь","выше среднего","06/06/2012 10:19:38","Mozilla/5.0 (Windows NT 6.1; rv:12.0) Gecko/20100101 Firefox/12.0",8,"other",2000,"SDEV"
"2473",NA,22,"m","Junior Software Engineer","Высшее","Objective-C","Нету",NA,"","1.75","1.75",1950,"d",200,"d","до 10 человек","Днепр.","ниже среднего","06/06/2012 10:25:00","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.52 Safari/536.5",1.75,"Днепр.",1950,"DEV"
"2474",NA,28,"m","Senior Software Engineer","Высшее","Other","Нету",NA,"","7","1.5",4000,"d",0,"d","до 10 человек","Киев","средний","06/06/2012 10:26:08","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:10.0) Gecko/20100101 Firefox/10.0",7,"Киев",4000,"DEV"
"2475",NA,36,"m","Software Engineer","Высшее","PHP","Нету",NA,"","7","2",1700,"d",0,"d","до 10 человек","Киев","элементарный","06/06/2012 10:32:41","Mozilla/5.0 (X11; Ubuntu; Linux i686; rv:12.0) Gecko/20100101 Firefox/12.0",7,"Киев",1700,"DEV"
"2476",NA,25,"m","Software Engineer","Высшее","Ruby/Rails","Нету",NA,"","2","2",1100,"d",0,"d","до 10 человек","Донецк","ниже среднего","06/06/2012 10:35:04","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_4) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.53 Safari/536.5",2,"other",1100,"DEV"
"2477",NA,23,"m","Software Engineer","Среднее","C#/.NET","Нету",NA,"","2","1.5",800,"d",0,"d","до 10 человек","Львов","элементарный","06/06/2012 10:38:06","Mozilla/5.0 (compatible; MSIE 9.0; Windows Phone OS 7.5; Trident/5.0; IEMobile/9.0; SAMSUNG; SGH-i917)",2,"Львов",800,"DEV"
"2478",NA,31,"m","Project manager","Высшее","","Нету",NA,"","10 и более лет","8.5",2400,"d",120,"d","до 100 человек","Винница","средний","06/06/2012 10:45:40","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1163.0 Safari/537.1",10,"other",2400,"PM"
"2479",NA,28,"m","Senior Software Engineer","Высшее","C++","Нету",NA,"","7","2",1900,"d",0,"d","до 50 человек","Одесса","ниже среднего","06/06/2012 10:53:50","Opera/9.80 (Windows NT 5.1; U; ru) Presto/2.10.229 Version/11.64",7,"other",1900,"DEV"
"2480",NA,26,"m","Software Engineer","Высшее","Java","Нету",NA,"","5","0.75",2200,"d",0,"d","до 50 человек","Киев","продвинутый","06/06/2012 11:07:37","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:12.0) Gecko/20100101 Firefox/12.0",5,"Киев",2200,"DEV"
"2481",NA,27,"m","Senior Software Engineer","Высшее","C#/.NET","Нету",NA,"","6","5.5",1750,"d",0,"d","до 100 человек","Житомир","средний","06/06/2012 11:13:38","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.52 Safari/536.5",6,"other",1750,"DEV"
"2482",NA,25,"f","Software Engineer","Высшее","Java","Нету",NA,"","1.75","0.25",2000,"d",0,"d","до 100 человек","Киев","выше среднего","06/06/2012 11:22:15","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:9.0.1) Gecko/20100101 Firefox/9.0.1",1.75,"Киев",2000,"DEV"
"2483",NA,23,"f","QA engineer","Высшее","","Нету",NA,"General QA","1.75","0.75",1600,"d",300,"d","до 10 человек","Киев","выше среднего","06/06/2012 11:37:16","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5",1.75,"Киев",1600,"QA"
"2484",NA,29,"m","Software Engineer","Высшее","Java","Нету",NA,"","4","3",1700,"d",1300,"d","до 100 человек","Киев","средний","06/06/2012 11:41:25","Opera/9.80 (Windows NT 5.1; U; ru) Presto/2.10.229 Version/11.62",4,"Киев",1700,"DEV"
"2485",NA,30,"m","QA engineer","Высшее","","Нету",NA,"Manual QA","1","1",5000,"h",0,"d","до 200 человек","Днепр.","средний","06/06/2012 11:42:00","Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0; BOIE9;ENUS)",1,"Днепр.",625,"QA"
"2486",NA,25,"m","Верстальщик","Среднее","","Нету",NA,"","6","5",650,"d",650,"d","до 10 человек","Днепр.","элементарный","06/06/2012 11:44:13","Mozilla/5.0 (Windows NT 6.1; rv:12.0) Gecko/20100101 Firefox/12.0",6,"Днепр.",650,""
"2487",NA,23,"m","Junior Software Engineer","Высшее","PHP","Нету",NA,"","1","1",700,"d",0,"d","до 10 человек","Одесса","элементарный","06/06/2012 12:00:37","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.162 Safari/535.19",1,"other",700,"DEV"
"2488",NA,35,"m","QA engineer","Высшее","","Нету",NA,"General QA","8","1",2000,"d",0,"d","до 1000 человек","Днепр.","средний","06/06/2012 12:00:58","Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.15) Gecko/20110303 Firefox/3.6.15",8,"Днепр.",2000,"QA"
"2489",NA,35,"m","Бизнес-аналитик","Высшее","","Нету",NA,"","8","2",2000,"d",0,"d","до 100 человек","Киев","продвинутый","06/06/2012 12:08:28","Opera/9.80 (Windows NT 6.1; U; MRA 5.10 (build 5310); uk) Presto/2.10.229 Version/11.64",8,"Киев",2000,""
"2490",NA,31,"m","Team lead","Высшее","","Нету",NA,"","9.5","4",3400,"d",50,"d","до 1000 человек","Киев","продвинутый","06/06/2012 12:14:56","Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.22) Gecko/20110902 Firefox/3.6;W-XP (.NET CLR 3.5.30729)",9.5,"Киев",3400,"PM"
"2491",NA,29,"m","Software Engineer","Высшее","C#/.NET","Нету",NA,"","7","1.5",2100,"d",0,"d","до 200 человек","Одесса","выше среднего","06/06/2012 12:15:47","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.52 Safari/536.5",7,"other",2100,"DEV"
"2492",NA,29,"m","System Architect","Высшее","C#/.NET","Нету",NA,"","10 и более лет","3.5",3500,"d",0,"d","до 200 человек","Харьков","продвинутый","06/06/2012 12:15:51","Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0)",10,"Харьков",3500,"SDEV"
"2493",NA,30,"m","Software Engineer","Незаконченное высшее","C#/.NET","Нету",NA,"","7","2",2300,"d",0,"d","до 100 человек","Киев","средний","06/06/2012 12:27:39","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.52 Safari/536.5",7,"Киев",2300,"DEV"
"2494",NA,25,"m","Software Engineer","Высшее","Java","Нету",NA,"","4.5","3",2100,"d",0,"d","до 100 человек","Львов","выше среднего","06/06/2012 12:36:37","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:13.0) Gecko/20100101 Firefox/13.0",4.5,"Львов",2100,"DEV"
"2495",NA,30,"m","Junior QA engineer","Высшее","","Нету",NA,"General QA","0.5","0.5",625,"d",0,"d","до 100 человек","Киев","продвинутый","06/06/2012 12:39:16","Mozilla/5.0 (Windows NT 5.1; rv:12.0) Gecko/20100101 Firefox/12.0",0.5,"Киев",625,"QA"
"2496",NA,24,"f","QA engineer","Высшее","","Нету",NA,"Manual QA","1.5","1.5",900,"d",0,"d","до 100 человек","Харьков","выше среднего","06/06/2012 12:42:05","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.52 Safari/536.5",1.5,"Харьков",900,"QA"
"2497",NA,23,"m","Дизайнер","Высшее","","Нету",NA,"","6","1.5",1200,"d",0,"d","до 100 человек","Харьков","средний","06/06/2012 13:09:09","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:12.0) Gecko/20100101 Firefox/12.0",6,"Харьков",1200,""
