,Возраст,Пол,Должность,Образование,Язык программирования,Индустрия,Предметная область,Доп. специализация,Общий опыт работы,Опыт работы на текущем месте,Средняя зарплата в месяц,Валюта,Годовые премии и бонусы,Валюта,Размер компании,Город,Уровень английского,Дата заполнения,User-Agent
,26,m,Senior Software Engineer,Высшее,PHP,ИТ-подразделение,Веб-разработка,,6,2,2000,d,0,d,до 10 человек,Киев,выше среднего,17/05/2011 13:26:00,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.35 (KHTML, like Gecko) Chrome/13.0.761.0 Safari/534.35"
,26,m,Software Engineer,Высшее,C#/.NET,Аутсорсинг,Корпоративные системы,,3,2.5,5000,d,0,d,до 200 человек,Киев,средний,17/05/2011 13:47:15,Mozilla/5.0 (Windows NT 5.1; rv:2.0.1) Gecko/20100101 Firefox/4.0.1
,26,m,Software Engineer,Высшее,C#/.NET,Аутсорсинг,Корпоративные системы,,4.5,0.75,1100,d,1500,d,до 1000 человек,Львов,средний,17/05/2011 14:35:34,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:2.0.1) Gecko/20100101 Firefox/4.0.1
,23,m,Системный администратор,Незаконченное высшее,,ИТ-подразделение,Телекоммуникации,,2.5,2.5,5000,h,5000,h,до 50 человек,Киев,выше среднего,17/05/2011 15:05:19,"Mozilla/5.0 (X11; U; Linux i686; en-US) AppleWebKit/534.16 (KHTML, like Gecko) Chrome/10.0.648.133 Safari/534.16"
,25,m,Junior Software Engineer,Высшее,JavaScript,Аутсорсинг,Веб-разработка,,1,1,1200,d,0,d,до 50 человек,Львов,выше среднего,17/05/2011 15:06:08,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.65 Safari/534.24"
,28,m,Technical Lead,Высшее,Java,Аутсорсинг,Финансы и банки,,4,1,2000,d,0,d,до 100 человек,Днепропетровск,средний,17/05/2011 15:13:17,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.68 Safari/534.24"
,0,m,Senior Project Manager / Program Manager,Высшее,,Аутсорсинг,Веб-разработка,,5,2.5,3200,d,0,d,до 100 человек,Львов,продвинутый,17/05/2011 15:30:06,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.53 Safari/534.30"
,26,m,Software Engineer,Высшее,C#/.NET,Разработка ПО,Веб-разработка,,1.5,0.5,1500,d,0,d,до 10 человек,Симферополь,средний,17/05/2011 15:35:55,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.65 Safari/534.24"
,27,m,Senior Software Engineer,Высшее,C#/.NET,Аутсорсинг,Корпоративные системы,,5,2,2400,d,0,d,до 100 человек,Днепропетровск,ниже среднего,17/05/2011 15:43:26,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:2.0.1) Gecko/20100101 Firefox/4.0.1
,22,m,Junior QA engineer,Незаконченное высшее,,Аутсорсинг,Корпоративные системы,Automation QA,0.5,0.5,4500,h,0,d,до 200 человек,Киев,средний,17/05/2011 15:47:30,Mozilla/5.0 (Windows NT 5.1; rv:2.0.1) Gecko/20100101 Firefox/4.0.1
,29,m,Technical Lead,Высшее,C,Аутсорсинг,Встраиваемые системы / Embedded,,8,2,2900,d,0,d,до 10 человек,Киев,выше среднего,17/05/2011 16:00:39,Mozilla/5.0 (Windows NT 5.1; rv:2.0.1) Gecko/20100101 Firefox/4.0.1
,24,m,QA engineer,Высшее,,ИТ-подразделение,Финансы и банки,Automation QA,3,0.75,1000,d,0,d,до 200 человек,Киев,средний,17/05/2011 16:25:09,Mozilla/5.0 (Windows; U; Windows NT 5.1; ru; rv:1.9.2.16) Gecko/20110319 Firefox/3.6.16 (.NET CLR 3.5.30729)
,26,m,QA Tech Lead,Высшее,,Аутсорсинг,Корпоративные системы,General QA,4.5,1,2100,d,5000,d,до 100 человек,Киев,продвинутый,17/05/2011 16:28:02,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.65 Safari/534.24"
,23,m,Software Engineer,Высшее,PHP,Аутсорсинг,Веб-разработка,,5,0.75,800,d,0,d,до 10 человек,Харьков,средний,17/05/2011 16:46:57,Mozilla/5.0 (X11; Linux x86_64; rv:2.0.1) Gecko/20100101 Firefox/4.0.1
,23,m,Системный администратор,Незаконченное высшее,,ИТ-подразделение,Финансы и банки,,3.5,2,1000,d,0,d,до 100 человек,Киев,средний,17/05/2011 18:05:00,Mozilla/5.0 (X11; U; Linux i686; ru; rv:1.9.2.17) Gecko/20110422 Ubuntu/10.04 (lucid) Firefox/3.6.17
,27,m,QA engineer,Высшее,,Аутсорсинг,Веб-разработка,Automation QA,5,меньше 3 месяцев,1800,d,0,d,до 1000 человек,Киев,средний,17/05/2011 18:07:40,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.68 Safari/534.24"
,24,f,QA engineer,Высшее,,Аутсорсинг,Desktop Applications,Manual QA,2.5,2.5,1250,d,0,d,до 100 человек,Киев,выше среднего,17/05/2011 18:11:13,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:2.0.1) Gecko/20100101 Firefox/4.0.1
,20,m,Junior Software Engineer,Незаконченное высшее,C#/.NET,Аутсорсинг,Корпоративные системы,,0.5,0.5,600,d,0,d,до 1000 человек,Львов,средний,17/05/2011 18:22:41,Opera/9.80 (Windows NT 6.1; U; en) Presto/2.8.131 Version/11.10
,27,m,Software Engineer,Высшее,Java,Заказная разработка,Телекоммуникации,,2,0.75,1000,d,0,d,до 200 человек,Киев,ниже среднего,17/05/2011 18:37:50,Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.13) Gecko/20101203 Firefox/3.6.13
,30,m,Project manager,Высшее,,Аутсорсинг,Android,,10 и более лет,6,1500,d,0,d,до 50 человек,Кировоград,средний,17/05/2011 18:42:59,Mozilla/5.0 (Windows NT 5.1; rv:2.0.1) Gecko/20100101 Firefox/4.0.1
,32,m,Project manager,Высшее,,Разработка ПО,Финансы и банки,,10 и более лет,5,3000,d,0,d,до 100 человек,Киев,средний,17/05/2011 19:24:37,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.68 Safari/534.24"
,26,m,Senior QA engineer,Высшее,,Аутсорсинг,Веб-разработка,Manual QA,4,3,1200,d,0,d,до 1000 человек,Харьков,средний,17/05/2011 19:29:57,Mozilla/5.0 (Windows NT 5.1; rv:2.0.1) Gecko/20100101 Firefox/4.0.1
,28,f,QA engineer,Высшее,,Аутсорсинг,Финансы и банки,Manual QA,4,4,1050,d,0,d,до 50 человек,Днепропетровск,средний,17/05/2011 19:54:34,Mozilla/5.0 (Windows NT 6.1; rv:2.0.1) Gecko/20100101 Firefox/4.0.1
,22,m,Дизайнер,Незаконченное высшее,,Аутсорсинг,Веб-разработка,,5,меньше 3 месяцев,600,d,0,d,до 50 человек,Харьков,средний,17/05/2011 20:35:53,Mozilla/5.0 (Windows; U; Windows NT 5.1; ru; rv:1.9.2.17) Gecko/20110420 YB/3.5.1 Firefox/3.6.17
,23,f,Software Engineer,Незаконченное высшее,Java,Аутсорсинг,Веб-разработка,,2.5,1.5,1500,d,0,d,до 100 человек,Харьков,средний,17/05/2011 20:54:35,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.68 Safari/534.24"
,25,m,System Architect,Высшее,Objective-C,Аутсорсинг,Корпоративные системы,,3.5,0.75,2500,d,3000,d,до 10 человек,Киев,продвинутый,17/05/2011 21:01:09,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.68 Safari/534.24"
,30,m,Системный администратор,Высшее,,ИТ-подразделение,Телекоммуникации,,1,1,6000,h,0,d,до 1000 человек,Киев,ниже среднего,17/05/2011 21:03:05,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.65 Safari/534.24"
,24,m,Senior Software Engineer,Высшее,PHP,Аутсорсинг,Веб-разработка,,6,1.25,1200,d,150,d,до 50 человек,Киев,средний,17/05/2011 21:26:02,Mozilla/5.0 (Windows NT 6.1; rv:2.0.1) Gecko/20100101 Firefox/4.0.1
,29,m,Software Engineer,Высшее,Java,Аутсорсинг,Встраиваемые системы / Embedded,,4,0.5,2200,d,0,d,до 50 человек,Харьков,средний,17/05/2011 22:06:09,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0)
,40,m,Director of Engineering / Program Director,Высшее,,Разработка ПО,Корпоративные системы,,5,1.25,2450,d,100,d,до 100 человек,Харьков,выше среднего,17/05/2011 22:28:04,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:2.0.1) Gecko/20100101 Firefox/4.0.1
,23,f,Project manager,Высшее,,Аутсорсинг,Веб-разработка,,1,меньше 3 месяцев,1000,d,0,d,до 50 человек,Киев,средний,18/05/2011 00:14:07,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/534.35 (KHTML, like Gecko) Chrome/13.0.761.0 Safari/534.35"
,39,m,Senior Software Engineer,Высшее,C#/.NET,Аутсорсинг,Корпоративные системы,,10 и более лет,меньше 3 месяцев,2300,d,0,d,до 100 человек,Киев,средний,18/05/2011 00:31:21,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; GTB6.6; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.3; AskTbCLM/5.12.1.16460; Creative AutoUpdate v1.40.01)
,28,m,Системный администратор,Незаконченное высшее,,ИТ-подразделение,Корпоративные системы,,10 и более лет,1.5,1000,d,0,d,до 10 человек,Киев,элементарный,18/05/2011 09:59:45,Mozilla/5.0 (Windows NT 6.1; rv:2.0.1) Gecko/20100101 Firefox/4.0.1
,24,m,Software Engineer,Высшее,C++,Разработка ПО,Desktop Applications,,4,меньше 3 месяцев,1800,d,12000,h,до 50 человек,Киев,выше среднего,18/05/2011 10:19:18,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.65 Safari/534.24"
,30,m,Software Engineer,Высшее,C#/.NET,ИТ-подразделение,Корпоративные системы,,7,5,6000,h,0,d,до 100 человек,Донецк,средний,18/05/2011 10:21:33,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.68 Safari/534.24"
,24,f,QA engineer,Высшее,,Аутсорсинг,Веб-разработка,General QA,3.5,0.75,11000,h,3000,d,до 200 человек,Харьков,средний,18/05/2011 10:35:31,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.65 Safari/534.24"
,23,m,Software Engineer,Высшее,Ruby/Rails,Разработка ПО,Веб-разработка,,1,0.25,1600,d,0,d,до 10 человек,Киев,средний,18/05/2011 11:18:29,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.24 (KHTML, like Gecko) Ubuntu/10.10 Chromium/11.0.696.65 Chrome/11.0.696.65 Safari/534.24"
,27,m,Senior Software Engineer,Высшее,Objective-C,Аутсорсинг,iOS,,6,0.5,2500,d,0,d,до 200 человек,Днепропетровск,выше среднего,18/05/2011 11:27:47,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:2.0.1) Gecko/20100101 Firefox/4.0.1
,35,m,DBA / Администратор баз данных,Высшее,,ИТ-подразделение,Корпоративные системы,,9,6,3200,d,1000,d,до 100 человек,Киев,выше среднего,18/05/2011 11:43:02,Mozilla/5.0 (Windows NT 5.1; rv:2.0.1) Gecko/20100101 Firefox/4.0.1
,28,m,Senior Project Manager / Program Manager,Высшее,,Аутсорсинг,iOS,,5.5,4.5,2100,d,0,d,до 100 человек,Киев,выше среднего,18/05/2011 11:52:08,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_6; en-us) AppleWebKit/533.21.1 (KHTML, like Gecko) Version/5.0.5 Safari/533.21.1"
,26,m,Project manager,Высшее,,Аутсорсинг,Веб-разработка,,7,0.75,2700,d,2700,d,до 100 человек,Харьков,выше среднего,18/05/2011 11:53:19,Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.16) Gecko/20110319 Firefox/3.6.16 ( .NET CLR 3.5.30729; .NET4.0E)
,27,m,Software Engineer,Высшее,C++,Аутсорсинг,Корпоративные системы,,4,3,1900,d,0,d,до 100 человек,Львов,ниже среднего,18/05/2011 12:10:02,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.65 Safari/534.24"
,21,m,Junior Software Engineer,Незаконченное высшее,Java,Аутсорсинг,Корпоративные системы,,меньше 3 месяцев,меньше 3 месяцев,500,d,200,d,до 50 человек,Киев,выше среднего,18/05/2011 12:24:21,Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.15) Gecko/20110303 Firefox/3.6.15 (.NET CLR 3.5.30729)
,25,f,Senior QA engineer,Высшее,,Разработка ПО,Веб-разработка,General QA,5.5,4,2200,d,1200,d,до 50 человек,Киев,продвинутый,18/05/2011 12:44:32,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0)
,22,m,Системный администратор,Высшее,,Аутсорсинг,Корпоративные системы,,0.25,0.25,500,d,0,d,до 10 человек,Киев,выше среднего,18/05/2011 13:17:08,Mozilla/5.0 (Windows NT 6.1; rv:2.0.1) Gecko/20100101 Firefox/4.0.1
,26,m,QA Tech Lead,Высшее,,Разработка ПО,Desktop Applications,General QA,5,5,1900,d,0,d,до 50 человек,Киев,выше среднего,18/05/2011 13:27:07,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.68 Safari/534.24"
,28,m,Software Engineer,Высшее,C,Аутсорсинг,Встраиваемые системы / Embedded,,6.5,0.5,2000,d,0,d,до 50 человек,Киев,продвинутый,18/05/2011 13:36:08,Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.0.11) Gecko/2009060215 Firefox/3.0.11 (.NET CLR 3.5.30729)
,23,m,Software Engineer,Высшее,PHP,Заказная разработка,Веб-разработка,,1.25,1.25,1000,d,120,d,до 10 человек,Киев,средний,18/05/2011 14:07:55,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.30 Safari/534.30"
,23,m,QA engineer,Высшее,,Аутсорсинг,Веб-разработка,Automation QA,1.5,0.75,800,d,0,d,до 100 человек,Харьков,средний,18/05/2011 14:32:36,Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.17) Gecko/20110420 Firefox/3.6.17
,37,m,Director of Engineering / Program Director,Высшее,,Разработка ПО,Desktop Applications,,10 и более лет,10 и более лет,3300,d,0,d,до 50 человек,Киев,средний,18/05/2011 14:42:39,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:2.0.1) Gecko/20100101 Firefox/4.0.1
,26,m,Senior Software Engineer,Высшее,SQL,Разработка ПО,Корпоративные системы,,5.5,меньше 3 месяцев,2500,d,0,d,до 200 человек,Львов,выше среднего,18/05/2011 14:48:40,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.68 Safari/534.24"
,29,m,Software Engineer,Высшее,C#/.NET,Аутсорсинг,Веб-разработка,,8,2,2300,d,0,d,до 10 человек,Львов,средний,18/05/2011 14:55:32,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.68 Safari/534.24"
,25,m,Software Engineer,Высшее,SQL,ИТ-подразделение,Финансы и банки,,4,1,900,d,900,d,до 10 человек,Киев,ниже среднего,18/05/2011 15:58:21,Opera/9.80 (Windows NT 5.1; U; ru) Presto/2.6.30 Version/10.63
,27,m,Системный администратор,Высшее,,Госпредприятие,Телекоммуникации,,4.5,4.5,2500,h,0,h,до 1000 человек,Днепропетровск,элементарный,18/05/2011 16:22:18,Mozilla/5.0 (Windows NT 5.1; rv:2.0.1) Gecko/20100101 Firefox/4.0.1
,25,m,Senior Software Engineer,Высшее,C#/.NET,Аутсорсинг,Корпоративные системы,,3.5,2.5,2500,d,500,d,до 10 человек,Киев,продвинутый,18/05/2011 16:39:16,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.68 Safari/534.24"
,30,m,Software Engineer,Высшее,SQL,ИТ-подразделение,Корпоративные системы,,5,4,500,d,250,d,до 50 человек,Николаев,средний,18/05/2011 16:39:31,Mozilla/5.0 (Windows; U; Windows NT 5.1; ru; rv:1.9.2.17) Gecko/20110420 Firefox/3.6.17
,32,m,Project manager,Высшее,,Разработка ПО,Веб-разработка,,4,меньше 3 месяцев,4200,d,0,d,до 50 человек,Киев,продвинутый,18/05/2011 17:11:32,Mozilla/5.0 (X11; Linux i686; rv:2.0.1) Gecko/20100101 Firefox/4.0.1
